time,gFx,gFy,gFz,TgF
0.861903,0.8087,-0.0979,-0.2330,0.85
0.881869,0.8659,-0.1087,-0.2707,0.91
0.901345,0.9202,-0.0793,-0.3127,0.98
0.918104,0.9588,-0.0363,-0.3381,1.02
0.943913,0.9652,0.0356,-0.3635,1.03
0.960014,0.9539,0.0585,-0.3850,1.03
0.991120,0.9202,0.0903,-0.3797,1.00
1.001646,0.9070,0.0825,-0.3523,0.98
1.028919,0.8928,0.0673,-0.2824,0.94
1.042574,0.8835,0.0556,-0.2653,0.92
1.062033,0.8742,0.0233,-0.2545,0.91
1.083003,0.8630,0.0023,-0.2262,0.89
1.102081,0.8894,0.0106,-0.2355,0.92
1.128329,0.9304,0.0375,-0.2961,0.98
1.142844,0.9544,0.0493,-0.3200,1.01
1.160785,0.9554,0.0805,-0.3347,1.02
1.191149,0.9339,0.0947,-0.3293,0.99
1.206983,0.9050,0.0908,-0.3259,0.97
1.226230,0.8820,0.0414,-0.2839,0.93
1.242887,0.8693,0.0585,-0.2589,0.91
1.270186,0.8899,0.1431,-0.3063,0.95
1.290458,0.8390,0.2096,-0.3318,0.93
1.308546,0.8899,0.2189,-0.2897,0.96
1.325999,0.9847,0.0219,-0.2408,1.01
1.351818,0.9172,-0.0622,-0.2658,0.96
1.367893,0.9143,0.0546,-0.2716,0.96
1.390989,0.9094,0.1788,-0.2658,0.96
1.409635,0.9138,0.2150,-0.2091,0.96
1.426100,0.9573,0.1544,-0.2247,1.00
1.453628,1.0341,0.0683,-0.2912,1.08
1.468365,1.0698,0.0629,-0.2809,1.11
1.490333,1.2076,0.0713,-0.1719,1.22
1.508545,1.4252,0.0541,0.0285,1.43
1.526344,1.7053,0.1030,0.2045,1.72
1.551866,1.8236,0.0972,0.2016,1.84
1.569185,1.6501,0.1505,0.1996,1.67
1.590164,1.1553,0.1910,0.3707,1.23
1.610988,0.8644,0.1128,0.5453,1.03
1.626339,0.7026,0.0312,0.5037,0.87
1.650935,0.6665,0.0067,0.4270,0.79
1.668898,0.7105,0.0742,0.3747,0.81
1.688909,0.7725,0.1490,0.3742,0.87
1.708859,0.8077,0.1759,0.3795,0.91
1.733840,0.8757,0.1793,0.4411,1.00
1.751094,0.9099,0.1441,0.4319,1.02
1.769859,0.9265,0.1118,0.3795,1.01
1.790634,0.9334,0.1216,0.3600,1.01
1.809739,0.9290,0.1382,0.3947,1.02
1.832942,0.9608,0.1553,0.3512,1.03
1.850543,0.9700,0.1392,0.3409,1.04
1.877848,0.9021,0.1495,0.3395,0.98
1.904778,0.8757,0.0864,0.3923,0.96
1.916662,0.8688,0.0581,0.4084,0.96
1.934737,0.8449,0.0331,0.4211,0.94
1.951728,0.8317,0.0023,0.4260,0.93
1.976790,0.8860,-0.0295,0.4084,0.98
2.004288,0.8830,-0.0495,0.4695,1.00
2.016490,0.8644,-0.0603,0.4851,0.99
2.035481,0.8454,-0.0783,0.4851,0.98
2.059400,0.8688,-0.1258,0.4509,0.99
2.078218,0.8483,-0.1590,0.4387,0.97
2.101899,0.8473,-0.1800,0.4079,0.96
2.117357,0.8952,-0.2089,0.4387,1.02
2.135871,0.8977,-0.2343,0.4407,1.03
2.160321,0.8855,-0.2563,0.4465,1.02
2.175890,0.8503,-0.2441,0.4568,1.00
2.202507,0.8200,-0.2240,0.5027,0.99
2.216077,0.7989,-0.2020,0.5150,0.97
2.234305,0.7901,-0.1800,0.5179,0.96
2.258007,0.8117,-0.1937,0.5076,0.98
2.276353,0.8576,-0.2670,0.5541,1.06
2.299191,0.7505,-0.3130,0.6083,1.02
2.316673,0.7100,-0.3726,0.5986,1.00
2.334393,0.7168,-0.3629,0.5335,0.96
2.358073,0.8791,-0.2103,0.4260,1.00
2.375227,0.9495,-0.1644,0.2759,1.00
2.403033,0.8757,-0.1986,0.3126,0.95
2.415772,0.8102,-0.2245,0.3536,0.91
2.442432,0.6787,-0.2485,0.4304,0.84
2.459332,0.6547,-0.2998,0.5643,0.91
2.488099,0.6195,-0.3995,0.6113,0.96
2.498165,0.6435,-0.4455,0.6763,1.03
2.525900,0.7642,-0.5046,0.6372,1.12
2.541507,0.8087,-0.5110,0.5482,1.10
2.559398,0.7686,-0.5086,0.5810,1.09
2.589986,0.5931,-0.4954,0.7354,1.07
2.601481,0.5301,-0.4866,0.7760,1.06
2.623311,0.4074,-0.4817,0.6162,0.88
2.641391,0.4069,-0.5178,0.6797,0.95
2.665832,0.3741,-0.5149,0.8034,1.02
2.687579,0.3761,-0.5990,0.7638,1.04
2.698531,0.4489,-0.6699,0.6587,1.04
2.724539,0.4225,-0.5565,0.5917,0.92
2.741285,0.3961,-0.5144,0.7530,0.99
2.765582,0.3550,-0.5887,0.8058,1.06
2.783850,0.3066,-0.6049,0.8357,1.08
2.808660,0.4210,-0.5682,0.7081,1.00
2.823528,0.4357,-0.4797,0.6396,0.91
2.840546,0.4171,-0.3863,0.7066,0.91
2.865973,0.3785,-0.4005,0.9022,1.06
2.882932,0.3560,-0.4210,0.9085,1.06
2.908625,0.2846,-0.3003,0.8758,0.97
2.924021,0.2353,-0.2020,0.9207,0.97
2.941549,0.1952,-0.1527,0.9735,1.00
2.965827,0.1478,-0.1644,0.9501,0.98
2.983455,0.2128,-0.1844,0.9242,0.97
3.009261,0.2607,-0.1497,0.9765,1.02
3.022925,0.2827,-0.1179,1.0043,1.05
3.049562,0.2441,-0.0764,1.0038,1.04
3.065826,0.1742,-0.0304,1.0190,1.03
3.083430,0.1082,0.0023,1.0425,1.05
3.105983,0.1013,0.0131,1.0366,1.04
3.122879,0.1047,0.0444,1.0278,1.03
3.149894,0.0441,0.0688,0.9584,0.96
3.165662,-0.0253,0.0693,0.9667,0.97
3.195748,0.0255,-0.0026,0.9750,0.98
3.208980,0.1277,-0.0456,0.9730,0.98
3.231681,0.1517,-0.0348,0.9867,1.00
3.249013,0.0412,-0.0133,1.0195,1.02
3.266095,-0.0199,-0.0006,1.0454,1.05
3.295398,0.0133,0.1143,1.0943,1.10
3.308045,0.0637,0.1808,1.0478,1.07
3.330662,0.1497,0.2111,0.9290,0.96
3.348822,0.1443,0.2331,0.8860,0.93
3.373069,0.1419,0.3123,0.9432,1.00
3.395278,0.1390,0.3040,1.0102,1.06
3.413817,0.1478,0.1891,0.9760,1.01
3.430713,0.1238,0.1270,0.9246,0.94
3.447960,0.0886,0.1060,0.9540,0.96
3.473969,0.0505,0.0747,0.9858,0.99
3.495290,0.0475,0.0009,1.0009,1.00
3.513509,0.0705,-0.0226,1.0048,1.01
3.532797,0.1189,-0.0104,1.0185,1.03
3.549328,0.1297,-0.0006,1.0112,1.02
3.573342,0.1033,-0.0060,1.0293,1.03
3.595279,0.0568,-0.0754,1.0283,1.03
3.613681,0.0353,-0.1497,1.0312,1.04
3.630971,0.0339,-0.2079,1.0473,1.07
3.657186,0.0964,-0.2133,1.0503,1.08
3.674559,0.1316,-0.1737,1.0586,1.08
3.695047,0.1434,-0.1140,1.0894,1.10
3.713784,0.1419,-0.0573,1.0840,1.09
3.732879,0.1297,0.0219,1.0312,1.04
3.757809,0.1321,0.0952,0.9833,1.00
3.774773,0.1302,0.1153,0.9877,1.00
3.794499,0.1267,0.1226,0.9779,0.99
3.815472,0.1067,0.1157,0.9745,0.99
3.839284,0.0842,0.0644,0.9980,1.00
3.856044,0.0808,-0.0031,0.9916,0.99
3.874789,0.0764,-0.0764,0.9623,0.97
3.894673,0.0295,-0.1311,0.9364,0.95
3.915414,-0.0238,-0.1888,0.8992,0.92
3.939338,-0.0786,-0.2240,0.8704,0.90
3.955514,-0.1006,-0.2406,0.8836,0.92
3.973290,-0.1910,-0.2201,0.8171,0.87
3.995037,-0.3005,-0.1556,0.8758,0.94
4.013948,-0.2629,-0.0940,0.9946,1.03
4.038675,-0.0038,0.0189,1.1265,1.13
4.055097,0.1194,0.0326,1.2013,1.21
4.081428,0.1253,0.0380,1.2331,1.24
4.106553,-0.0189,-0.0290,1.0757,1.08
4.115372,-0.0551,-0.0358,1.0371,1.04
4.139833,-0.0537,-0.0412,0.9642,0.97
4.155623,-0.0233,-0.0207,0.9393,0.94
4.180804,0.0221,0.0449,0.9154,0.92
4.209714,0.0079,0.0986,0.9564,0.96
4.214693,-0.0067,0.1069,0.9735,0.98
4.237717,-0.0326,0.1392,1.0581,1.07
4.256543,-0.0380,0.1431,1.1231,1.13
4.281532,-0.0087,0.1226,1.1001,1.11
4.309592,0.0554,0.0713,0.9936,1.00
4.321418,0.0813,0.0571,0.9471,0.95
4.338959,0.1043,0.0356,0.8992,0.91
4.364541,0.1145,-0.0094,0.9198,0.93
4.381379,0.0969,-0.0060,0.9770,0.98
4.408535,0.0994,0.0805,1.0718,1.08
4.424297,0.0573,0.1226,1.0459,1.05
4.439382,0.0231,0.1426,1.0053,1.02
4.464966,-0.0170,0.1759,0.9770,0.99
4.481697,0.0055,0.1988,0.9672,0.99
4.510334,0.0720,0.1118,0.9618,0.97
4.523200,0.0896,0.0625,0.9652,0.97
4.548556,0.0911,-0.0026,1.0102,1.01
4.564773,0.0632,-0.0177,1.0478,1.05
4.580829,0.0280,-0.0133,1.0767,1.08
4.612748,0.0387,0.0229,1.0469,1.05
4.621628,0.0529,0.0233,1.0244,1.03
4.647161,0.1077,0.0106,0.9730,0.98
4.663063,0.1038,0.0062,0.9642,0.97
4.693443,0.0466,-0.0231,0.9701,0.97
4.706452,0.0363,-0.0485,0.9804,0.98
4.729270,0.0324,-0.0505,0.9994,1.00
4.748661,0.0309,-0.0148,1.0283,1.03
4.763493,0.0221,0.0101,1.0434,1.04
4.794947,0.0383,0.0453,1.0024,1.00
4.808830,0.0475,0.0585,0.9784,0.98
4.829411,0.0622,0.0610,0.9897,0.99
4.846504,0.0759,0.0258,1.0224,1.03
4.864270,0.0798,-0.0109,1.0268,1.03
4.889056,0.0436,-0.0202,1.0166,1.02
4.912271,0.0128,0.0053,1.0117,1.01
4.930217,0.0148,0.0405,1.0097,1.01
4.946349,0.0216,0.0615,1.0019,1.00
4.970975,0.0412,0.0659,0.9931,1.00
4.987283,0.0554,0.0488,0.9965,1.00
5.012195,0.0549,0.0180,1.0058,1.01
5.029281,0.0495,0.0101,1.0170,1.02
5.048021,0.0290,0.0145,1.0322,1.03
5.070899,0.0138,0.0199,1.0395,1.04
5.092920,0.0221,0.0317,1.0195,1.02
5.108980,0.0392,0.0453,0.9926,0.99
5.129002,0.0475,0.0581,0.9750,0.98
5.147445,0.0373,0.0615,0.9809,0.98
5.172379,0.0299,0.0571,1.0048,1.01
5.188879,0.0295,0.0517,1.0161,1.02
5.214716,0.0304,0.0429,1.0229,1.02
5.229959,0.0348,0.0341,1.0234,1.02
5.254949,0.0427,0.0341,1.0102,1.01
5.271201,0.0554,0.0390,0.9980,1.00
5.301211,0.0651,0.0326,0.9848,0.99
5.310431,0.0647,0.0312,0.9823,0.98
5.338323,0.0656,0.0297,0.9946,1.00
5.354936,0.0656,0.0297,1.0034,1.01
5.370977,0.0598,0.0292,1.0141,1.02
5.401007,0.0466,0.0243,1.0092,1.01
5.412811,0.0417,0.0214,1.0029,1.00
5.436889,0.0407,0.0229,1.0014,1.00
5.454570,0.0466,0.0258,1.0082,1.01
5.479891,0.0583,0.0356,1.0043,1.01
5.501830,0.0603,0.0424,0.9955,1.00
5.519577,0.0480,0.0473,1.0024,1.00
5.536611,0.0446,0.0517,1.0038,1.01
5.556410,0.0451,0.0502,1.0034,1.01
5.580463,0.0431,0.0453,1.0078,1.01
5.600356,0.0427,0.0346,1.0092,1.01
5.619630,0.0490,0.0321,1.0043,1.01
5.638014,0.0534,0.0341,1.0024,1.00
5.663446,0.0539,0.0380,1.0009,1.00
5.679126,0.0495,0.0365,1.0053,1.01
5.701087,0.0407,0.0351,1.0087,1.01
5.721258,0.0431,0.0380,1.0092,1.01
5.735683,0.0480,0.0370,1.0053,1.01
5.755109,0.0529,0.0361,1.0043,1.01
5.780095,0.0451,0.0346,1.0063,1.01
5.800389,0.0363,0.0385,1.0053,1.01
5.819514,0.0436,0.0351,1.0087,1.01
5.837196,0.0466,0.0336,1.0097,1.01
5.862502,0.0422,0.0385,1.0112,1.01
5.880491,0.0417,0.0400,1.0068,1.01
5.902457,0.0475,0.0424,1.0004,1.00
5.919609,0.0480,0.0414,1.0029,1.00
5.945903,0.0480,0.0385,1.0053,1.01
5.962250,0.0510,0.0395,1.0043,1.01
5.978871,0.0544,0.0370,1.0092,1.01
6.017431,0.0431,0.0449,1.0019,1.00
6.020280,0.0446,0.0458,1.0034,1.01
6.044467,0.0304,0.0449,1.0024,1.00
6.061989,0.0427,0.0419,1.0043,1.01
6.080885,0.0549,0.0409,1.0034,1.01
6.113454,0.0676,0.0409,1.0004,1.00
6.129723,0.0510,0.0414,1.0063,1.01
6.144577,0.0373,0.0419,1.0136,1.02
6.163758,0.0324,0.0424,1.0102,1.01
6.187913,0.0363,0.0424,1.0078,1.01
6.214453,0.0431,0.0380,1.0043,1.01
6.228353,0.0485,0.0419,1.0058,1.01
6.245084,0.0544,0.0409,1.0053,1.01
6.270148,0.0534,0.0390,1.0034,1.01
6.288074,0.0490,0.0395,1.0043,1.01
6.314972,0.0490,0.0400,1.0073,1.01
6.327699,0.0500,0.0429,1.0063,1.01
6.352391,0.0500,0.0414,1.0082,1.01
6.371927,0.0466,0.0400,1.0078,1.01
6.386392,0.0412,0.0390,1.0063,1.01
6.416689,0.0387,0.0434,1.0092,1.01
6.428010,0.0397,0.0449,1.0092,1.01
6.445864,0.0427,0.0444,1.0087,1.01
6.471243,0.0456,0.0434,1.0063,1.01
6.486504,0.0471,0.0444,1.0068,1.01
6.513128,0.0510,0.0449,1.0024,1.00
6.527246,0.0519,0.0439,1.0038,1.01
6.553563,0.0529,0.0429,1.0068,1.01
6.569692,0.0505,0.0429,1.0087,1.01
6.586735,0.0515,0.0434,1.0063,1.01
6.612064,0.0500,0.0473,1.0004,1.00
6.628056,0.0500,0.0478,1.0014,1.00
6.651877,0.0539,0.0414,1.0200,1.02
6.669938,0.0573,0.0414,1.0214,1.02
6.695068,0.0588,0.0449,1.0102,1.01
6.709344,0.0588,0.0449,0.9955,1.00
6.734161,0.0524,0.0414,0.9921,0.99
6.751565,0.0563,0.0400,0.9926,0.99
6.769285,0.0607,0.0414,1.0034,1.01
6.794122,0.0588,0.0458,1.0112,1.01
6.819931,0.0607,0.0493,1.0092,1.01
6.836070,0.0632,0.0522,1.0029,1.01
6.852687,0.0627,0.0527,0.9990,1.00
6.879202,0.0568,0.0507,1.0024,1.01
6.898320,0.0578,0.0493,1.0034,1.01
6.918388,0.0598,0.0497,1.0068,1.01
6.936047,0.0593,0.0497,1.0112,1.01
6.952123,0.0549,0.0488,1.0112,1.01
6.977370,0.0578,0.0458,1.0102,1.01
6.993649,0.0549,0.0414,1.0097,1.01
7.017067,0.0500,0.0409,1.0102,1.01
7.035727,0.0534,0.0483,1.0122,1.01
7.051744,0.0578,0.0488,1.0097,1.01
7.079334,0.0622,0.0429,1.0019,1.00
7.094907,0.0661,0.0458,0.9960,1.00
7.121782,0.0681,0.0488,0.9990,1.00
7.133709,0.0686,0.0463,1.0034,1.01
7.159650,0.0681,0.0453,1.0112,1.01
7.179134,0.0681,0.0439,1.0082,1.01
7.195148,0.0695,0.0444,0.9980,1.00
7.219304,0.0705,0.0463,0.9916,1.00
7.235475,0.0744,0.0522,0.9892,0.99
7.259895,0.0700,0.0527,1.0068,1.01
7.278222,0.0739,0.0497,1.0107,1.01
7.307496,0.0793,0.0483,0.9946,1.00
7.317057,0.0798,0.0483,0.9921,1.00
7.335150,0.0725,0.0483,0.9970,1.00
7.359560,0.0691,0.0483,1.0038,1.01
7.377017,0.0715,0.0497,1.0063,1.01
7.405783,0.0671,0.0507,1.0112,1.01
7.419188,0.0681,0.0468,1.0092,1.01
7.442268,0.0710,0.0463,1.0014,1.00
7.459289,0.0735,0.0463,0.9960,1.00
7.485902,0.0700,0.0414,1.0014,1.00
7.507368,0.0720,0.0385,1.0058,1.01
7.525685,0.0725,0.0424,1.0082,1.01
7.541924,0.0749,0.0478,1.0058,1.01
7.560289,0.0725,0.0497,1.0073,1.01
7.585753,0.0666,0.0449,1.0053,1.01
7.606152,0.0695,0.0429,1.0004,1.00
7.626164,0.0739,0.0449,0.9965,1.00
7.642905,0.0779,0.0400,0.9955,1.00
7.659731,0.0793,0.0400,0.9985,1.00
7.684083,0.0735,0.0424,1.0034,1.01
7.701441,0.0656,0.0458,1.0078,1.01
7.725357,0.0593,0.0497,1.0078,1.01
7.742979,0.0607,0.0488,1.0053,1.01
7.767650,0.0695,0.0502,1.0019,1.01
7.784579,0.0744,0.0478,1.0004,1.00
7.814175,0.0793,0.0449,1.0053,1.01
7.821947,0.0818,0.0449,1.0058,1.01
7.843072,0.0788,0.0385,1.0043,1.01
7.867728,0.0720,0.0468,0.9999,1.00
7.885523,0.0622,0.0517,1.0014,1.00
7.914809,0.0642,0.0610,0.9980,1.00
7.923612,0.0656,0.0620,0.9994,1.00
7.943103,0.0607,0.0522,1.0048,1.01
7.967486,0.0529,0.0375,1.0126,1.01
7.984863,0.0515,0.0297,1.0229,1.02
8.015027,0.0588,0.0331,1.0097,1.01
8.025642,0.0612,0.0370,1.0068,1.01
8.050770,0.0681,0.0478,1.0019,1.01
8.067613,0.0739,0.0537,0.9994,1.00
8.093429,0.0730,0.0522,0.9994,1.00
8.113469,0.0651,0.0370,1.0053,1.01
8.126543,0.0607,0.0321,1.0068,1.01
8.150441,0.0593,0.0297,1.0073,1.01
8.168620,0.0705,0.0346,1.0078,1.01
8.193494,0.0774,0.0429,1.0019,1.01
8.214029,0.0783,0.0493,0.9990,1.00
8.233065,0.0818,0.0517,0.9941,1.00
8.251626,0.0813,0.0497,0.9931,1.00
8.268447,0.0788,0.0453,0.9936,1.00
8.292664,0.0735,0.0439,1.0014,1.01
8.313487,0.0739,0.0488,1.0043,1.01
8.334750,0.0651,0.0502,1.0073,1.01
8.350901,0.0637,0.0541,1.0097,1.01
8.375294,0.0622,0.0537,1.0048,1.01
8.392824,0.0647,0.0537,1.0034,1.01
8.413028,0.0661,0.0483,1.0038,1.01
8.433248,0.0691,0.0414,1.0024,1.01
8.450570,0.0715,0.0385,1.0034,1.01
8.474916,0.0739,0.0405,1.0087,1.01
8.491742,0.0695,0.0400,1.0068,1.01
8.513689,0.0676,0.0395,1.0034,1.01
8.534221,0.0691,0.0449,1.0024,1.01
8.550507,0.0735,0.0439,1.0063,1.01
8.576525,0.0818,0.0424,1.0004,1.00
8.592409,0.0808,0.0409,0.9946,1.00
8.613361,0.0691,0.0375,0.9980,1.00
8.633014,0.0617,0.0356,1.0078,1.01
8.651206,0.0617,0.0390,1.0097,1.01
8.675304,0.0671,0.0488,1.0073,1.01
8.692478,0.0681,0.0478,1.0043,1.01
8.713084,0.0725,0.0458,1.0029,1.01
8.733252,0.0793,0.0473,0.9985,1.00
8.758777,0.0759,0.0453,0.9975,1.00
8.774879,0.0725,0.0473,0.9994,1.00
8.802150,0.0710,0.0493,1.0053,1.01
8.823261,0.0735,0.0488,1.0034,1.01
8.841242,0.0754,0.0468,0.9994,1.00
8.860014,0.0705,0.0453,1.0004,1.00
8.875318,0.0695,0.0439,1.0043,1.01
8.900567,0.0710,0.0424,1.0058,1.01
8.923958,0.0691,0.0439,1.0058,1.01
8.941216,0.0676,0.0449,1.0073,1.01
8.958439,0.0666,0.0361,1.0131,1.02
8.974848,0.0788,0.0434,1.0053,1.01
8.999933,0.0739,0.0424,0.9994,1.00
9.024886,0.0730,0.0414,0.9980,1.00
9.040993,0.0754,0.0429,1.0038,1.01
9.058172,0.0769,0.0419,1.0058,1.01
9.082272,0.0735,0.0419,1.0102,1.01
9.101146,0.0710,0.0453,1.0043,1.01
9.122661,0.0735,0.0434,1.0014,1.01
9.141192,0.0793,0.0434,0.9985,1.00
9.158971,0.0808,0.0444,0.9946,1.00
9.183110,0.0774,0.0468,0.9941,1.00
9.199461,0.0769,0.0473,0.9980,1.00
9.224526,0.0735,0.0395,1.0102,1.01
9.239701,0.0788,0.0458,1.0117,1.02
9.258295,0.0769,0.0483,1.0131,1.02
9.284317,0.0832,0.0390,1.0014,1.01
9.299912,0.0901,0.0346,0.9955,1.00
9.323603,0.0842,0.0361,0.9965,1.00
9.340237,0.0754,0.0380,0.9994,1.00
9.364506,0.0661,0.0409,1.0102,1.01
9.380985,0.0676,0.0478,1.0102,1.01
9.406570,0.0788,0.0488,1.0063,1.01
9.425133,0.0827,0.0468,1.0009,1.01
9.440040,0.0852,0.0463,1.0024,1.01
9.465649,0.0881,0.0429,0.9985,1.00
9.481464,0.0871,0.0424,0.9980,1.00
9.506387,0.0813,0.0419,1.0019,1.01
9.526702,0.0827,0.0409,1.0019,1.01
9.548316,0.0886,0.0395,1.0009,1.01
9.564875,0.0906,0.0385,0.9994,1.00
9.590151,0.0847,0.0390,1.0038,1.01
9.607893,0.0808,0.0405,0.9975,1.00
9.626196,0.0832,0.0429,0.9965,1.00
9.647072,0.0842,0.0453,0.9990,1.00
9.665749,0.0852,0.0444,1.0004,1.01
9.690333,0.0886,0.0439,1.0009,1.01
9.705882,0.0881,0.0453,0.9994,1.00
9.730402,0.0862,0.0434,0.9999,1.00
9.747250,0.0852,0.0429,1.0009,1.01
9.774052,0.0857,0.0439,1.0004,1.01
9.789680,0.0842,0.0449,1.0004,1.00
9.816254,0.0842,0.0439,1.0024,1.01
9.830528,0.0827,0.0424,1.0009,1.01
9.856920,0.0808,0.0424,1.0034,1.01
9.873396,0.0813,0.0434,1.0029,1.01
9.890024,0.0808,0.0419,1.0058,1.01
9.917200,0.0808,0.0400,1.0004,1.00
9.930547,0.0813,0.0414,1.0009,1.01
9.955338,0.0857,0.0439,1.0048,1.01
9.972752,0.0911,0.0434,0.9999,1.01
9.996426,0.0920,0.0444,0.9931,1.00
10.013366,0.0867,0.0424,0.9950,1.00
10.036363,0.0739,0.0380,1.0053,1.01
10.055957,0.0720,0.0414,1.0151,1.02
10.072584,0.0700,0.0439,1.0122,1.02
10.096674,0.0739,0.0453,1.0009,1.00
10.115207,0.0783,0.0453,1.0004,1.00
10.138495,0.0867,0.0434,1.0009,1.01
10.154910,0.0871,0.0444,1.0004,1.01
10.180621,0.0818,0.0439,1.0004,1.00
10.197743,0.0813,0.0453,1.0029,1.01
10.225178,0.0798,0.0458,1.0009,1.01
10.238119,0.0827,0.0453,1.0009,1.01
10.263755,0.0788,0.0439,0.9980,1.00
10.281436,0.0769,0.0414,1.0048,1.01
10.297605,0.0744,0.0424,1.0058,1.01
10.324775,0.0783,0.0434,1.0024,1.01
10.339606,0.0769,0.0439,1.0029,1.01
10.364273,0.0779,0.0429,1.0043,1.01
10.381055,0.0803,0.0434,1.0038,1.01
10.404346,0.0803,0.0458,1.0019,1.01
10.426052,0.0813,0.0444,1.0004,1.00
10.446384,0.0808,0.0434,0.9980,1.00
10.463932,0.0813,0.0453,1.0019,1.01
10.481352,0.0808,0.0463,1.0004,1.00
10.505986,0.0793,0.0449,1.0038,1.01
10.527869,0.0783,0.0453,1.0048,1.01
10.546002,0.0793,0.0453,1.0019,1.01
10.562526,0.0779,0.0449,1.0029,1.01
10.587796,0.0783,0.0444,1.0029,1.01
10.603833,0.0783,0.0449,1.0043,1.01
10.625618,0.0754,0.0419,1.0048,1.01
10.647370,0.0774,0.0434,1.0024,1.01
10.662523,0.0783,0.0449,1.0048,1.01
10.689625,0.0886,0.0463,0.9990,1.00
10.704760,0.0915,0.0463,0.9955,1.00
10.726070,0.0886,0.0400,0.9921,1.00
10.746842,0.0749,0.0395,1.0009,1.00
10.763526,0.0700,0.0434,1.0102,1.01
10.788579,0.0730,0.0483,1.0063,1.01
10.806336,0.0788,0.0449,1.0024,1.01
10.825841,0.0803,0.0468,1.0024,1.01
10.846407,0.0832,0.0449,0.9975,1.00
10.871782,0.0857,0.0449,0.9965,1.00
10.889438,0.0827,0.0444,0.9950,1.00
10.906000,0.0793,0.0439,0.9994,1.00
10.931411,0.0803,0.0453,1.0097,1.01
10.946010,0.0823,0.0434,1.0087,1.01
10.972353,0.0818,0.0400,1.0043,1.01
10.989508,0.0759,0.0414,1.0034,1.01
11.013340,0.0769,0.0434,0.9999,1.00
11.032934,0.0813,0.0419,1.0058,1.01
11.055219,0.0788,0.0453,1.0063,1.01
11.071323,0.0808,0.0527,1.0053,1.01
11.097456,0.0871,0.0512,0.9950,1.00
11.111610,0.0876,0.0439,0.9950,1.00
11.133365,0.0881,0.0385,1.0009,1.01
11.154063,0.0852,0.0453,1.0014,1.01
11.170726,0.0862,0.0478,1.0014,1.01
11.196384,0.0886,0.0444,1.0019,1.01
11.213123,0.0871,0.0434,1.0034,1.01
11.231008,0.0876,0.0444,0.9999,1.00
11.253937,0.0896,0.0414,0.9985,1.00
11.271362,0.0906,0.0414,0.9975,1.00
11.296237,0.0906,0.0449,1.0019,1.01
11.312007,0.0871,0.0439,1.0038,1.01
11.336242,0.0896,0.0444,1.0053,1.01
11.355316,0.0852,0.0439,1.0063,1.01
11.379814,0.0852,0.0409,1.0156,1.02
11.395821,0.0881,0.0351,1.0161,1.02
11.413448,0.0984,0.0478,1.0029,1.01
11.436688,0.1175,0.0561,0.9730,0.98
11.453896,0.1199,0.0444,0.9642,0.97
11.479065,0.1052,0.0365,0.9877,0.99
11.495525,0.0891,0.0458,1.0058,1.01
11.521968,0.0852,0.0537,1.0146,1.02
11.535981,0.0881,0.0502,1.0122,1.02
11.561934,0.0945,0.0458,1.0014,1.01
11.578950,0.1028,0.0414,0.9916,1.00
