time,gFx,gFy,gFz,TgF
2.585426,0.9617,0.0473,0.2358,0.99
2.599188,0.9226,0.0610,0.2436,0.96
2.623132,0.9011,0.0786,0.2637,0.94
2.642989,0.9392,0.0708,0.2925,0.99
2.667187,0.9696,0.0502,0.2275,1.00
2.684867,0.9647,0.0664,0.1840,0.98
2.702395,0.9705,0.0854,0.1728,0.99
2.723338,0.9661,0.1001,0.1816,0.99
2.741633,0.9725,0.1011,0.2197,1.00
2.767361,0.9588,0.0781,0.2549,1.00
2.784710,0.9666,0.0664,0.2564,1.00
2.814338,0.9788,0.0825,0.2412,1.01
2.824378,0.9671,0.0918,0.2348,1.00
2.845335,0.9383,0.0967,0.2231,0.97
2.867226,0.9314,0.0986,0.2392,0.97
2.885440,0.9304,0.0962,0.2515,0.97
2.915052,0.9529,0.0957,0.2564,0.99
2.925064,0.9544,0.0977,0.2436,0.99
2.950718,0.9568,0.0952,0.2246,0.99
2.967392,0.9568,0.1074,0.2168,0.99
2.985129,0.9368,0.0933,0.2647,0.98
3.014797,0.9094,0.1143,0.2876,0.96
3.026271,0.9280,0.1104,0.2788,0.98
3.052016,0.9735,0.1006,0.2172,1.00
3.066533,0.9686,0.1030,0.2036,1.00
3.085238,0.9627,0.1035,0.2256,0.99
3.114386,0.9515,0.0805,0.2412,0.98
3.133878,0.9397,0.0497,0.2353,0.97
3.149485,0.9383,0.0405,0.2368,0.97
3.167161,0.9456,0.0390,0.2348,0.98
3.191887,0.9852,0.0131,0.2300,1.01
3.214099,0.9901,0.0018,0.2368,1.02
3.233080,0.9705,0.0077,0.2334,1.00
3.251739,0.9197,0.0346,0.2314,0.95
3.268023,0.9260,0.0556,0.2231,0.95
3.291938,0.9725,0.0830,0.2001,1.00
3.313270,0.9862,0.1074,0.1806,1.01
3.332200,0.9867,0.0986,0.1855,1.01
3.350151,0.9818,0.0918,0.2065,1.01
3.374865,0.9749,0.0952,0.2212,1.00
3.392696,0.9612,0.0918,0.2207,0.99
3.414160,0.9476,0.0747,0.2265,0.98
3.432293,0.9544,0.0678,0.2256,0.98
3.450964,0.9686,0.0532,0.2187,0.99
3.475926,0.9715,0.0409,0.2006,0.99
3.491844,0.9627,0.0400,0.2006,0.98
3.512931,0.9608,0.0444,0.2241,0.99
3.532192,0.9593,0.0414,0.2329,0.99
3.550673,0.9539,0.0380,0.2256,0.98
3.575052,0.9632,0.0395,0.2109,0.99
3.591960,0.9696,0.0439,0.2084,0.99
3.614180,0.9686,0.0453,0.2119,0.99
3.632677,0.9637,0.0444,0.2133,0.99
3.658553,0.9588,0.0380,0.2275,0.99
3.674175,0.9578,0.0361,0.2300,0.99
3.692942,0.9568,0.0444,0.2270,0.98
3.712016,0.9612,0.0463,0.2270,0.99
3.731723,0.9720,0.0483,0.2187,1.00
3.758985,0.9549,0.0517,0.2109,0.98
3.773886,0.9617,0.0512,0.2133,0.99
3.800607,0.9554,0.0502,0.2290,0.98
3.819318,0.9515,0.0507,0.2363,0.98
3.841070,0.9578,0.0502,0.2314,0.99
3.858232,0.9608,0.0527,0.2251,0.99
3.874776,0.9583,0.0551,0.2246,0.99
3.899119,0.9622,0.0541,0.2216,0.99
3.923141,0.9588,0.0497,0.2216,0.99
3.941581,0.9593,0.0453,0.2368,0.99
3.958606,0.9656,0.0449,0.2432,1.00
3.974568,0.9647,0.0419,0.2344,0.99
4.000491,0.9603,0.0365,0.2285,0.99
4.019033,0.9578,0.0390,0.2309,0.99
4.040507,0.9573,0.0414,0.2304,0.99
4.057788,0.9564,0.0414,0.2314,0.98
4.083788,0.9608,0.0414,0.2314,0.99
4.098605,0.9637,0.0434,0.2309,0.99
4.118759,0.9647,0.0434,0.2270,0.99
4.140164,0.9632,0.0463,0.2231,0.99
4.158637,0.9608,0.0453,0.2319,0.99
4.182530,0.9515,0.0400,0.2285,0.98
4.199905,0.9539,0.0444,0.2339,0.98
4.222422,0.9666,0.0517,0.2402,1.00
4.240339,0.9652,0.0502,0.2324,0.99
4.270776,0.9627,0.0385,0.2334,0.99
4.280909,0.9637,0.0370,0.2378,0.99
4.298790,0.9549,0.0395,0.2422,0.99
4.323502,0.9490,0.0483,0.2436,0.98
4.339817,0.9505,0.0473,0.2436,0.98
4.365015,0.9544,0.0439,0.2383,0.98
4.382383,0.9554,0.0434,0.2348,0.98
4.406871,0.9549,0.0434,0.2402,0.99
4.422175,0.9544,0.0478,0.2344,0.98
4.440568,0.9568,0.0463,0.2451,0.99
4.465477,0.9564,0.0546,0.2490,0.99
4.483601,0.9583,0.0512,0.2510,0.99
4.507737,0.9549,0.0483,0.2476,0.99
4.527313,0.9515,0.0478,0.2583,0.99
4.546720,0.9559,0.0439,0.2661,0.99
4.565781,0.9549,0.0424,0.2578,0.99
4.582611,0.9520,0.0468,0.2534,0.99
4.606149,0.9520,0.0473,0.2456,0.98
4.625418,0.9520,0.0517,0.2476,0.98
4.647824,0.9549,0.0483,0.2500,0.99
4.665495,0.9549,0.0444,0.2480,0.99
4.683364,0.9544,0.0444,0.2495,0.99
4.707377,0.9495,0.0507,0.2461,0.98
4.728290,0.9568,0.0537,0.2441,0.99
4.747917,0.9617,0.0532,0.2495,0.99
4.766268,0.9520,0.0488,0.2407,0.98
4.789479,0.9578,0.0444,0.2490,0.99
4.806456,0.9608,0.0512,0.2559,1.00
4.827375,0.9446,0.0546,0.2622,0.98
4.849447,0.9441,0.0556,0.2608,0.98
4.864315,0.9480,0.0541,0.2603,0.98
4.888605,0.9539,0.0566,0.2466,0.99
4.906071,0.9559,0.0566,0.2456,0.99
4.929436,0.9544,0.0502,0.2490,0.99
4.947919,0.9495,0.0512,0.2554,0.98
4.972616,0.9515,0.0517,0.2656,0.99
4.989595,0.9524,0.0517,0.2583,0.99
5.016051,0.9554,0.0488,0.2495,0.99
5.030115,0.9583,0.0512,0.2510,0.99
5.046848,0.9524,0.0502,0.2573,0.99
5.073187,0.9534,0.0488,0.2568,0.99
5.089976,0.9534,0.0493,0.2534,0.99
5.119778,0.9490,0.0488,0.2529,0.98
5.129971,0.9529,0.0478,0.2500,0.99
5.148484,0.9544,0.0497,0.2476,0.99
5.173850,0.9539,0.0463,0.2510,0.99
5.189422,0.9544,0.0502,0.2520,0.99
5.218796,0.9578,0.0546,0.2500,0.99
5.231616,0.9612,0.0522,0.2524,1.00
5.255542,0.9510,0.0463,0.2466,0.98
5.272272,0.9485,0.0517,0.2524,0.98
5.298423,0.9612,0.0512,0.2627,1.00
5.319591,0.9520,0.0483,0.2485,0.99
5.337946,0.9490,0.0429,0.2441,0.98
5.356282,0.9549,0.0478,0.2539,0.99
5.373266,0.9520,0.0478,0.2568,0.99
5.398954,0.9417,0.0517,0.2544,0.98
5.419175,0.9446,0.0483,0.2539,0.98
5.438140,0.9500,0.0473,0.2539,0.98
5.455710,0.9573,0.0449,0.2544,0.99
5.472448,0.9608,0.0453,0.2500,0.99
5.498113,0.9632,0.0488,0.2441,0.99
5.517938,0.9554,0.0468,0.2471,0.99
5.537338,0.9534,0.0507,0.2510,0.99
5.555765,0.9524,0.0473,0.2495,0.99
5.580351,0.9539,0.0483,0.2500,0.99
5.596040,0.9554,0.0497,0.2466,0.99
5.618442,0.9544,0.0483,0.2510,0.99
5.637977,0.9544,0.0439,0.2500,0.99
5.655375,0.9495,0.0429,0.2539,0.98
5.679818,0.9490,0.0444,0.2539,0.98
5.696967,0.9539,0.0414,0.2490,0.99
5.718089,0.9603,0.0409,0.2451,0.99
5.737812,0.9573,0.0449,0.2412,0.99
5.754816,0.9505,0.0458,0.2446,0.98
5.779504,0.9515,0.0434,0.2564,0.99
5.797136,0.9603,0.0453,0.2534,0.99
5.818260,0.9544,0.0556,0.2432,0.99
5.837669,0.9583,0.0541,0.2476,0.99
5.863427,0.9578,0.0449,0.2520,0.99
5.879850,0.9480,0.0385,0.2485,0.98
5.897820,0.9534,0.0336,0.2480,0.99
5.918082,0.9603,0.0439,0.2505,0.99
5.938871,0.9539,0.0493,0.2520,0.99
5.963511,0.9490,0.0468,0.2480,0.98
5.979413,0.9515,0.0458,0.2485,0.98
5.997762,0.9520,0.0405,0.2529,0.99
6.028746,0.9559,0.0395,0.2407,0.99
6.046200,0.9564,0.0400,0.2402,0.99
6.062887,0.9549,0.0429,0.2461,0.99
6.080225,0.9559,0.0419,0.2471,0.99
6.105695,0.9568,0.0424,0.2422,0.99
6.126077,0.9559,0.0414,0.2397,0.99
6.145042,0.9564,0.0434,0.2441,0.99
6.162661,0.9554,0.0419,0.2427,0.99
6.179943,0.9564,0.0400,0.2480,0.99
6.205191,0.9554,0.0414,0.2451,0.99
6.227009,0.9598,0.0414,0.2388,0.99
6.246244,0.9637,0.0400,0.2339,0.99
6.262772,0.9612,0.0409,0.2363,0.99
6.287468,0.9510,0.0488,0.2520,0.98
6.305555,0.9490,0.0497,0.2588,0.98
6.326742,0.9490,0.0439,0.2617,0.99
6.345270,0.9476,0.0449,0.2529,0.98
6.363407,0.9578,0.0488,0.2476,0.99
6.391749,0.9617,0.0478,0.2568,1.00
6.403213,0.9593,0.0488,0.2500,0.99
6.426449,0.9451,0.0419,0.2480,0.98
6.446509,0.9505,0.0414,0.2510,0.98
6.470735,0.9510,0.0458,0.2534,0.99
6.487069,0.9485,0.0497,0.2529,0.98
6.505203,0.9520,0.0488,0.2500,0.99
6.525749,0.9564,0.0463,0.2510,0.99
6.544917,0.9573,0.0453,0.2461,0.99
6.570830,0.9510,0.0449,0.2485,0.98
6.587087,0.9539,0.0449,0.2529,0.99
6.611575,0.9568,0.0434,0.2598,0.99
6.635297,0.9524,0.0453,0.2534,0.99
6.645245,0.9534,0.0449,0.2534,0.99
6.669608,0.9559,0.0453,0.2568,0.99
6.688508,0.9510,0.0453,0.2588,0.99
