time,gFx,gFy,gFz,TgF
2.084799,0.9710,0.0287,0.2363,1.00
2.101519,0.9436,0.0023,0.1904,0.96
2.125881,0.8263,-0.0651,0.2148,0.86
2.144196,0.8053,-0.1194,0.2891,0.86
2.167467,0.8669,-0.1179,0.3409,0.94
2.184961,0.8894,-0.0710,0.3458,0.96
2.206829,0.8752,-0.0216,0.3390,0.94
2.224962,0.8889,-0.0143,0.3580,0.96
2.243409,0.9138,-0.0299,0.3879,0.99
2.267630,0.9270,-0.0647,0.4045,1.01
2.285019,0.9197,-0.0847,0.4118,1.01
2.314546,0.9383,-0.0827,0.3820,1.02
2.323292,0.9378,-0.0793,0.3732,1.01
2.341869,0.9339,-0.0715,0.3497,1.00
2.367109,0.9026,-0.0637,0.3473,0.97
2.385070,0.8884,-0.0642,0.3341,0.95
2.414643,0.9133,-0.0637,0.3165,0.97
2.425087,0.9216,-0.0622,0.3150,0.98
2.450577,0.9373,-0.0725,0.3199,0.99
2.467420,0.9476,-0.0759,0.3224,1.00
2.485245,0.9520,-0.0554,0.3243,1.01
2.506544,0.9402,-0.0304,0.3233,0.99
2.525480,0.9285,-0.0265,0.3214,0.98
2.551125,0.9221,-0.0265,0.3165,0.98
2.568688,0.9207,-0.0207,0.3028,0.97
2.593291,0.9265,-0.0177,0.2837,0.97
2.613372,0.9392,-0.0133,0.2676,0.98
2.626382,0.9461,-0.0123,0.2573,0.98
2.649173,0.9441,-0.0153,0.2500,0.98
2.667084,0.9446,-0.0133,0.2461,0.98
2.692532,0.9632,-0.0031,0.2319,0.99
2.714920,0.9705,0.0038,0.2133,0.99
2.735344,0.9632,0.0150,0.2104,0.99
2.750977,0.9510,0.0233,0.2094,0.97
2.775328,0.9446,0.0365,0.2055,0.97
2.792330,0.9505,0.0380,0.1977,0.97
2.814433,0.9549,0.0385,0.1757,0.97
2.833080,0.9661,0.0444,0.1542,0.98
2.850946,0.9813,0.0512,0.1322,0.99
2.875061,0.9754,0.0561,0.1146,0.98
2.892445,0.9666,0.0625,0.1151,0.98
2.913431,0.9666,0.0654,0.1160,0.98
2.934406,0.9798,0.0727,0.1200,0.99
2.951025,0.9852,0.0717,0.1156,0.99
2.975187,0.9857,0.0639,0.0916,0.99
2.992354,0.9837,0.0581,0.0755,0.99
3.014979,0.9759,0.0561,0.0515,0.98
3.035301,0.9803,0.0561,0.0359,0.98
3.058336,0.9842,0.0585,0.0310,0.99
3.075174,0.9886,0.0610,0.0266,0.99
3.093325,0.9857,0.0722,0.0192,0.99
3.115254,0.9857,0.0879,-0.0008,0.99
3.134484,0.9862,0.0981,-0.0213,0.99
3.157364,0.9823,0.1006,-0.0355,0.99
3.175058,0.9744,0.0957,-0.0379,0.98
3.193002,0.9754,0.0776,-0.0409,0.98
3.223241,0.9876,0.0502,-0.0590,0.99
3.241768,0.9979,0.0434,-0.0722,1.00
3.258898,0.9989,0.0434,-0.0785,1.00
3.275284,1.0004,0.0458,-0.0790,1.00
3.300291,0.9906,0.0576,-0.0707,0.99
3.322780,0.9759,0.0585,-0.0648,0.98
3.342700,0.9725,0.0649,-0.0697,0.98
3.358286,0.9725,0.0757,-0.0863,0.98
3.376086,0.9813,0.0849,-0.0932,0.99
3.401337,0.9935,0.0942,-0.0917,1.00
3.421443,1.0077,0.0908,-0.0912,1.02
3.440962,1.0067,0.0825,-0.0927,1.01
3.458584,0.9940,0.0747,-0.0961,1.00
3.483185,0.9837,0.0747,-0.0971,0.99
3.500202,0.9779,0.0786,-0.1010,0.99
3.521065,0.9808,0.0815,-0.1035,0.99
3.542058,0.9818,0.0791,-0.1049,0.99
3.558526,0.9823,0.0786,-0.1039,0.99
3.582563,0.9857,0.0815,-0.1005,0.99
3.600271,0.9886,0.0840,-0.1005,1.00
3.620943,0.9828,0.0815,-0.0956,0.99
3.640335,0.9779,0.0781,-0.0849,0.98
3.658613,0.9754,0.0757,-0.0819,0.98
3.682880,0.9779,0.0732,-0.0844,0.98
3.700026,0.9813,0.0722,-0.0854,0.99
3.719877,0.9808,0.0688,-0.0819,0.99
3.740770,0.9828,0.0669,-0.0761,0.99
3.758960,0.9808,0.0654,-0.0785,0.99
3.783753,0.9769,0.0629,-0.0780,0.98
3.800439,0.9788,0.0625,-0.0746,0.98
3.820661,0.9803,0.0620,-0.0751,0.99
3.840295,0.9857,0.0610,-0.0746,0.99
3.866507,0.9813,0.0610,-0.0692,0.99
3.882469,0.9808,0.0620,-0.0643,0.98
3.900973,0.9813,0.0654,-0.0653,0.99
3.928621,0.9793,0.0659,-0.0604,0.98
3.940765,0.9774,0.0639,-0.0585,0.98
3.966162,0.9832,0.0625,-0.0648,0.99
3.982540,0.9779,0.0659,-0.0624,0.98
4.008431,0.9769,0.0615,-0.0521,0.98
4.029015,0.9837,0.0639,-0.0497,0.99
4.049742,0.9813,0.0644,-0.0472,0.98
4.065836,0.9803,0.0649,-0.0458,0.98
4.082840,0.9788,0.0654,-0.0492,0.98
4.107838,0.9803,0.0639,-0.0516,0.98
4.128055,0.9823,0.0634,-0.0565,0.99
4.148408,0.9832,0.0669,-0.0619,0.99
4.166743,0.9842,0.0669,-0.0599,0.99
4.190946,0.9818,0.0683,-0.0629,0.99
4.209583,0.9793,0.0654,-0.0639,0.98
4.230410,0.9798,0.0664,-0.0648,0.98
4.250502,0.9769,0.0654,-0.0673,0.98
4.264940,0.9784,0.0644,-0.0648,0.98
4.290258,0.9808,0.0644,-0.0609,0.98
4.309428,0.9803,0.0673,-0.0624,0.98
4.330697,0.9798,0.0688,-0.0619,0.98
4.349628,0.9798,0.0693,-0.0639,0.98
4.373791,0.9818,0.0688,-0.0648,0.99
4.390377,0.9813,0.0688,-0.0639,0.99
4.409347,0.9803,0.0683,-0.0643,0.98
4.431406,0.9793,0.0688,-0.0634,0.98
4.447885,0.9813,0.0708,-0.0643,0.99
4.474620,0.9847,0.0727,-0.0673,0.99
4.489939,0.9832,0.0727,-0.0683,0.99
4.520205,0.9788,0.0742,-0.0722,0.98
4.531568,0.9764,0.0742,-0.0683,0.98
4.556854,0.9769,0.0761,-0.0639,0.98
4.573831,0.9769,0.0771,-0.0624,0.98
4.591584,0.9798,0.0766,-0.0629,0.98
4.620726,0.9803,0.0815,-0.0653,0.99
4.632995,0.9793,0.0820,-0.0683,0.99
4.656300,0.9808,0.0815,-0.0658,0.99
4.672961,0.9832,0.0752,-0.0722,0.99
4.698868,0.9784,0.0742,-0.0687,0.98
4.720849,0.9764,0.0732,-0.0619,0.98
4.731217,0.9813,0.0742,-0.0599,0.99
4.758083,0.9857,0.0771,-0.0653,0.99
4.774602,0.9798,0.0771,-0.0663,0.99
4.798344,0.9769,0.0776,-0.0707,0.98
4.820196,0.9788,0.0771,-0.0697,0.98
4.838319,0.9803,0.0713,-0.0707,0.99
4.856438,0.9784,0.0708,-0.0727,0.98
4.874768,0.9813,0.0717,-0.0717,0.99
4.899665,0.9828,0.0761,-0.0717,0.99
4.920342,0.9828,0.0742,-0.0727,0.99
4.933181,0.9798,0.0732,-0.0702,0.99
4.956938,0.9784,0.0742,-0.0663,0.98
4.982767,0.9832,0.0757,-0.0648,0.99
4.998211,0.9847,0.0771,-0.0663,0.99
5.019932,0.9818,0.0781,-0.0639,0.99
5.040096,0.9793,0.0776,-0.0643,0.98
5.057513,0.9793,0.0791,-0.0653,0.98
5.082249,0.9793,0.0771,-0.0639,0.98
5.099765,0.9774,0.0791,-0.0648,0.98
5.118104,0.9784,0.0791,-0.0634,0.98
5.140981,0.9823,0.0791,-0.0648,0.99
5.157129,0.9803,0.0810,-0.0678,0.99
5.181586,0.9808,0.0801,-0.0673,0.99
5.197881,0.9793,0.0791,-0.0643,0.98
5.223518,0.9803,0.0776,-0.0658,0.99
5.238671,0.9803,0.0776,-0.0653,0.99
5.263980,0.9793,0.0786,-0.0648,0.98
5.282297,0.9808,0.0776,-0.0639,0.99
5.299471,0.9842,0.0752,-0.0624,0.99
5.327010,0.9832,0.0752,-0.0692,0.99
5.341160,0.9803,0.0781,-0.0731,0.99
5.364236,0.9793,0.0815,-0.0741,0.99
5.383670,0.9808,0.0805,-0.0819,0.99
5.406230,0.9740,0.0805,-0.0731,0.98
5.426589,0.9705,0.0752,-0.0585,0.98
5.447872,0.9779,0.0703,-0.0472,0.98
5.464932,0.9803,0.0713,-0.0492,0.98
5.481509,0.9832,0.0717,-0.0516,0.99
5.507576,0.9925,0.0776,-0.0653,1.00
5.529287,0.9925,0.0766,-0.0692,1.00
5.547320,0.9857,0.0752,-0.0697,0.99
5.564404,0.9764,0.0742,-0.0663,0.98
5.581317,0.9730,0.0737,-0.0683,0.98
5.606306,0.9725,0.0752,-0.0702,0.98
5.628057,0.9754,0.0766,-0.0780,0.98
5.647886,0.9784,0.0805,-0.0819,0.99
5.664320,0.9788,0.0796,-0.0785,0.99
5.689182,0.9803,0.0805,-0.0751,0.99
5.707658,0.9832,0.0830,-0.0727,0.99
5.728786,0.9823,0.0840,-0.0707,0.99
5.749329,0.9823,0.0830,-0.0653,0.99
5.765005,0.9818,0.0840,-0.0639,0.99
5.789084,0.9803,0.0849,-0.0629,0.99
5.807948,0.9798,0.0845,-0.0643,0.99
5.829363,0.9798,0.0835,-0.0639,0.99
5.847214,0.9793,0.0830,-0.0653,0.99
5.863839,0.9779,0.0810,-0.0629,0.98
5.890960,0.9788,0.0776,-0.0639,0.98
5.906422,0.9793,0.0781,-0.0673,0.98
5.927607,0.9823,0.0781,-0.0668,0.99
5.947607,0.9828,0.0786,-0.0658,0.99
5.973421,0.9813,0.0771,-0.0658,0.99
5.989145,0.9798,0.0752,-0.0668,0.98
6.006784,0.9784,0.0732,-0.0678,0.98
6.035262,0.9803,0.0747,-0.0683,0.99
6.047245,0.9808,0.0786,-0.0678,0.99
6.072970,0.9808,0.0796,-0.0707,0.99
6.088803,0.9872,0.0796,-0.0736,0.99
6.113678,0.9793,0.0771,-0.0697,0.98
6.136904,0.9788,0.0761,-0.0599,0.98
6.155711,0.9818,0.0781,-0.0555,0.99
6.172850,0.9803,0.0791,-0.0546,0.99
6.191023,0.9764,0.0801,-0.0546,0.98
6.214608,0.9774,0.0801,-0.0639,0.98
6.239378,0.9774,0.0801,-0.0687,0.98
6.256537,0.9759,0.0815,-0.0683,0.98
6.273297,0.9759,0.0820,-0.0678,0.98
6.298876,0.9754,0.0845,-0.0678,0.98
6.313628,0.9784,0.0830,-0.0687,0.98
6.337535,0.9793,0.0825,-0.0756,0.99
6.357217,0.9808,0.0830,-0.0761,0.99
6.373158,0.9823,0.0864,-0.0785,0.99
6.397592,0.9852,0.0801,-0.0863,0.99
6.413808,0.9842,0.0825,-0.0854,0.99
6.436441,0.9784,0.0830,-0.0815,0.99
6.456385,0.9759,0.0845,-0.0829,0.98
6.480525,0.9764,0.0835,-0.0854,0.98
6.498820,0.9779,0.0845,-0.0883,0.99
6.513376,0.9774,0.0825,-0.0883,0.98
6.534652,0.9813,0.0815,-0.0873,0.99
6.556731,0.9798,0.0820,-0.0863,0.99
6.581629,0.9774,0.0835,-0.0815,0.98
6.597743,0.9769,0.0825,-0.0854,0.98
6.626530,0.9774,0.0835,-0.0819,0.98
6.637242,0.9793,0.0820,-0.0829,0.99
6.654917,0.9788,0.0820,-0.0873,0.99
6.681237,0.9759,0.0849,-0.0839,0.98
6.695360,0.9764,0.0830,-0.0839,0.98
6.716596,0.9754,0.0835,-0.0854,0.98
6.737067,0.9784,0.0840,-0.0898,0.99
6.763243,0.9784,0.0840,-0.0956,0.99
6.781226,0.9793,0.0830,-0.0971,0.99
6.796865,0.9818,0.0825,-0.0942,0.99
6.825798,0.9764,0.0874,-0.0991,0.99
6.838536,0.9730,0.0859,-0.0937,0.98
6.863059,0.9749,0.0849,-0.0932,0.98
6.879632,0.9798,0.0859,-0.0971,0.99
6.904602,0.9774,0.0830,-0.1000,0.99
6.926887,0.9740,0.0840,-0.1059,0.98
6.946748,0.9744,0.0845,-0.1093,0.98
6.962694,0.9754,0.0849,-0.1127,0.99
6.981004,0.9764,0.0840,-0.1142,0.99
7.004964,0.9754,0.0845,-0.1132,0.99
7.026510,0.9803,0.0869,-0.1103,0.99
7.048394,0.9788,0.0859,-0.1083,0.99
7.063113,0.9754,0.0859,-0.1064,0.98
7.089136,0.9754,0.0869,-0.1010,0.98
7.105161,0.9793,0.0820,-0.0956,0.99
7.126083,0.9808,0.0835,-0.1000,0.99
7.146486,0.9779,0.0845,-0.0991,0.99
7.163266,0.9754,0.0845,-0.1005,0.98
7.189049,0.9764,0.0879,-0.1010,0.99
7.204614,0.9779,0.0884,-0.1005,0.99
7.225735,0.9740,0.0864,-0.1020,0.98
7.246226,0.9769,0.0840,-0.0995,0.99
7.262814,0.9774,0.0835,-0.1025,0.99
7.288966,0.9759,0.0830,-0.1039,0.98
7.304579,0.9798,0.0835,-0.1069,0.99
7.327137,0.9769,0.0854,-0.1044,0.99
7.346874,0.9764,0.0830,-0.1015,0.99
7.370621,0.9754,0.0825,-0.1044,0.98
7.388341,0.9749,0.0825,-0.1025,0.98
7.405247,0.9764,0.0830,-0.1039,0.99
7.426233,0.9784,0.0849,-0.1049,0.99
7.447571,0.9803,0.0825,-0.1035,0.99
7.472103,0.9759,0.0825,-0.1079,0.99
7.488802,0.9759,0.0820,-0.1030,0.98
7.506257,0.9725,0.0801,-0.0981,0.98
7.535822,0.9808,0.0840,-0.0976,0.99
7.547087,0.9788,0.0849,-0.0976,0.99
7.571218,0.9754,0.0869,-0.1000,0.98
7.587343,0.9749,0.0849,-0.1035,0.98
7.612513,0.9754,0.0820,-0.1025,0.98
7.635073,0.9735,0.0849,-0.1035,0.98
7.652800,0.9740,0.0840,-0.1039,0.98
7.672200,0.9788,0.0845,-0.1035,0.99
7.698336,0.9769,0.0859,-0.1035,0.99
7.714123,0.9784,0.0825,-0.1030,0.99
7.740200,0.9754,0.0815,-0.0991,0.98
7.753830,0.9764,0.0820,-0.0986,0.98
7.770073,0.9774,0.0801,-0.0991,0.99
7.795796,0.9774,0.0815,-0.0991,0.99
7.812735,0.9759,0.0825,-0.0995,0.98
7.836212,0.9754,0.0825,-0.0981,0.98
7.853582,0.9769,0.0825,-0.0995,0.99
7.870928,0.9754,0.0820,-0.1015,0.98
7.898119,0.9754,0.0815,-0.1010,0.98
7.913814,0.9788,0.0815,-0.1010,0.99
7.933672,0.9784,0.0825,-0.1010,0.99
7.954673,0.9759,0.0835,-0.1039,0.98
7.978928,0.9759,0.0805,-0.1020,0.98
7.996376,0.9779,0.0820,-0.1005,0.99
8.014542,0.9798,0.0815,-0.1030,0.99
8.033867,0.9749,0.0815,-0.1000,0.98
8.054018,0.9759,0.0825,-0.0986,0.98
8.080010,0.9774,0.0791,-0.1000,0.99
8.095930,0.9788,0.0825,-0.0991,0.99
8.120120,0.9784,0.0815,-0.0981,0.99
8.135080,0.9798,0.0810,-0.0976,0.99
8.153909,0.9813,0.0796,-0.1015,0.99
8.178570,0.9759,0.0825,-0.1005,0.98
8.196026,0.9749,0.0825,-0.0947,0.98
8.219941,0.9793,0.0825,-0.0937,0.99
8.242826,0.9769,0.0825,-0.0893,0.98
8.262315,0.9759,0.0815,-0.0873,0.98
8.278686,0.9759,0.0820,-0.0922,0.98
8.295433,0.9764,0.0830,-0.0976,0.98
8.320177,0.9774,0.0815,-0.1010,0.99
8.344715,0.9754,0.0801,-0.0986,0.98
8.360489,0.9774,0.0815,-0.0966,0.99
8.377756,0.9788,0.0815,-0.0991,0.99
8.404074,0.9779,0.0825,-0.0981,0.99
8.419664,0.9774,0.0825,-0.0971,0.99
8.439310,0.9764,0.0845,-0.0937,0.98
8.462070,0.9784,0.0796,-0.0932,0.99
8.486557,0.9779,0.0796,-0.0917,0.99
8.502142,0.9740,0.0796,-0.0917,0.98
8.518576,0.9774,0.0825,-0.0888,0.98
8.539396,0.9779,0.0815,-0.0932,0.99
8.562364,0.9759,0.0805,-0.0947,0.98
8.586192,0.9788,0.0810,-0.0966,0.99
8.603895,0.9779,0.0805,-0.0951,0.99
8.631869,0.9769,0.0815,-0.0917,0.98
8.643793,0.9784,0.0805,-0.0927,0.99
8.661897,0.9779,0.0815,-0.0947,0.99
8.686045,0.9774,0.0825,-0.0932,0.99
8.703593,0.9788,0.0810,-0.0961,0.99
8.731329,0.9754,0.0771,-0.0922,0.98
8.743886,0.9774,0.0791,-0.0932,0.98
8.768623,0.9793,0.0786,-0.0907,0.99
8.786128,0.9793,0.0796,-0.0898,0.99
8.802541,0.9788,0.0791,-0.0888,0.99
8.833206,0.9793,0.0805,-0.0903,0.99
8.843480,0.9798,0.0820,-0.0917,0.99
8.869305,0.9769,0.0805,-0.1005,0.99
8.885640,0.9759,0.0815,-0.0961,0.98
8.903987,0.9725,0.0805,-0.0927,0.98
8.932685,0.9788,0.0791,-0.0854,0.99
8.952261,0.9735,0.0805,-0.0844,0.98
8.968504,0.9759,0.0830,-0.0883,0.98
8.987386,0.9788,0.0810,-0.0903,0.99
9.011898,0.9793,0.0786,-0.0942,0.99
9.032420,0.9779,0.0781,-0.0947,0.99
9.052773,0.9764,0.0801,-0.0927,0.98
9.069523,0.9784,0.0796,-0.0917,0.99
9.095137,0.9788,0.0796,-0.0927,0.99
9.110419,0.9793,0.0786,-0.0951,0.99
9.131736,0.9779,0.0810,-0.0947,0.99
9.153171,0.9754,0.0815,-0.0932,0.98
9.169364,0.9774,0.0805,-0.0903,0.98
9.195160,0.9759,0.0805,-0.0937,0.98
9.210290,0.9784,0.0805,-0.0956,0.99
9.233208,0.9774,0.0805,-0.0932,0.99
9.252524,0.9779,0.0815,-0.0937,0.99
9.270077,0.9769,0.0825,-0.0917,0.98
9.293784,0.9769,0.0845,-0.0937,0.98
9.311077,0.9749,0.0830,-0.0917,0.98
9.332110,0.9744,0.0835,-0.0932,0.98
9.354247,0.9769,0.0815,-0.0947,0.98
9.369744,0.9774,0.0801,-0.0922,0.98
9.394255,0.9779,0.0825,-0.0947,0.99
9.413056,0.9769,0.0791,-0.0942,0.98
9.434123,0.9754,0.0796,-0.0927,0.98
9.452131,0.9764,0.0781,-0.0927,0.98
9.477711,0.9774,0.0810,-0.0903,0.98
9.493764,0.9769,0.0815,-0.0927,0.98
9.519928,0.9784,0.0805,-0.0956,0.99
9.539499,0.9788,0.0810,-0.0956,0.99
9.561620,0.9808,0.0796,-0.0956,0.99
9.579108,0.9808,0.0791,-0.0995,0.99
9.593552,0.9774,0.0805,-0.1064,0.99
9.619955,0.9705,0.0825,-0.0961,0.98
9.640823,0.9764,0.0805,-0.0937,0.98
9.661782,0.9808,0.0776,-0.0917,0.99
9.678114,0.9754,0.0776,-0.0917,0.98
9.693681,0.9764,0.0805,-0.0956,0.98
9.718857,0.9749,0.0815,-0.1000,0.98
9.739207,0.9774,0.0820,-0.1000,0.99
9.759778,0.9769,0.0830,-0.1015,0.99
9.776976,0.9774,0.0830,-0.1000,0.99
9.801919,0.9764,0.0835,-0.1010,0.99
9.819074,0.9793,0.0845,-0.1000,0.99
9.841294,0.9764,0.0825,-0.1015,0.99
9.861313,0.9735,0.0820,-0.1005,0.98
9.877661,0.9764,0.0810,-0.0995,0.98
9.902178,0.9769,0.0805,-0.0991,0.99
9.918726,0.9764,0.0820,-0.0986,0.98
9.940680,0.9744,0.0835,-0.0986,0.98
9.960671,0.9744,0.0815,-0.1010,0.98
9.985131,0.9769,0.0820,-0.1015,0.99
10.001687,0.9769,0.0830,-0.1015,0.99
10.027868,0.9764,0.0825,-0.1069,0.99
10.045496,0.9798,0.0815,-0.1093,0.99
10.059134,0.9764,0.0801,-0.1103,0.99
10.085083,0.9744,0.0830,-0.1113,0.98
10.101150,0.9740,0.0810,-0.1123,0.98
10.126729,0.9744,0.0835,-0.1137,0.98
10.149766,0.9779,0.0830,-0.1118,0.99
10.168655,0.9774,0.0820,-0.1088,0.99
10.184590,0.9740,0.0835,-0.1103,0.98
10.203007,0.9720,0.0815,-0.1103,0.98
10.227527,0.9759,0.0845,-0.1127,0.99
10.247803,0.9769,0.0854,-0.1152,0.99
10.268827,0.9784,0.0825,-0.1132,0.99
10.285174,0.9798,0.0796,-0.1167,0.99
10.309591,0.9715,0.0825,-0.1132,0.98
10.328683,0.9749,0.0825,-0.1074,0.98
10.347520,0.9788,0.0815,-0.1083,0.99
10.367527,0.9740,0.0796,-0.1093,0.98
10.385435,0.9715,0.0810,-0.1113,0.98
10.409805,0.9740,0.0815,-0.1157,0.98
10.427447,0.9749,0.0801,-0.1162,0.99
10.449133,0.9744,0.0796,-0.1157,0.98
10.467545,0.9754,0.0801,-0.1152,0.99
10.493067,0.9764,0.0815,-0.1108,0.99
10.508835,0.9769,0.0815,-0.1069,0.99
10.539345,0.9774,0.0815,-0.1108,0.99
10.551231,0.9764,0.0776,-0.1123,0.99
10.567298,0.9740,0.0786,-0.1118,0.98
10.592709,0.9774,0.0805,-0.1093,0.99
10.609440,0.9735,0.0815,-0.1118,0.98
10.640733,0.9740,0.0815,-0.1088,0.98
10.651329,0.9764,0.0801,-0.1083,0.99
10.675391,0.9759,0.0796,-0.1118,0.99
10.694509,0.9725,0.0810,-0.1137,0.98
10.710493,0.9754,0.0820,-0.1127,0.99
10.740932,0.9764,0.0810,-0.1088,0.99
10.753269,0.9769,0.0815,-0.1127,0.99
10.775565,0.9759,0.0786,-0.1123,0.99
10.793189,0.9759,0.0786,-0.1103,0.99
10.816999,0.9754,0.0805,-0.1064,0.98
10.839610,0.9759,0.0786,-0.1064,0.98
10.861301,0.9749,0.0796,-0.1044,0.98
10.876270,0.9744,0.0796,-0.1113,0.98
10.901549,0.9759,0.0805,-0.1123,0.99
10.917150,0.9798,0.0791,-0.1127,0.99
10.939979,0.9744,0.0796,-0.1142,0.98
10.960711,0.9710,0.0810,-0.1059,0.98
10.975405,0.9735,0.0796,-0.1005,0.98
11.001012,0.9808,0.0805,-0.1030,0.99
11.016925,0.9735,0.0830,-0.1025,0.98
11.040117,0.9740,0.0796,-0.1074,0.98
11.060359,0.9759,0.0791,-0.1118,0.99
11.084788,0.9744,0.0801,-0.1118,0.98
11.101299,0.9744,0.0815,-0.1118,0.98
11.116836,0.9754,0.0825,-0.1113,0.99
11.147534,0.9774,0.0815,-0.1098,0.99
11.160230,0.9784,0.0810,-0.1088,0.99
11.183954,0.9749,0.0796,-0.1127,0.98
11.200426,0.9759,0.0805,-0.1108,0.99
11.218829,0.9754,0.0796,-0.1108,0.98
11.240962,0.9749,0.0766,-0.1113,0.98
11.260178,0.9754,0.0791,-0.1103,0.98
11.284786,0.9740,0.0776,-0.1069,0.98
11.300660,0.9735,0.0776,-0.1064,0.98
