time,gFx,gFy,gFz,TgF
1.517798,0.9632,0.1397,-0.2922,1.02
1.539535,0.8957,0.2018,-0.2047,0.94
1.558816,0.8684,0.2067,-0.2198,0.92
1.575775,0.8781,0.1695,-0.2413,0.93
1.593648,0.9402,0.1123,-0.2711,0.98
1.618648,1.0209,0.0434,-0.3225,1.07
1.641437,0.9896,0.0273,-0.3367,1.05
1.660642,0.9344,0.0629,-0.3327,0.99
1.675548,0.8708,0.0884,-0.3015,0.93
1.701211,0.8117,0.1011,-0.2677,0.86
1.718256,0.8112,0.0942,-0.2389,0.85
1.741337,0.8449,0.0752,-0.2990,0.90
1.759545,0.8552,0.0600,-0.3572,0.93
1.777054,0.8972,0.0365,-0.3943,0.98
1.801996,0.9099,0.0268,-0.3660,0.98
1.818212,0.8996,0.0312,-0.3347,0.96
1.841232,0.8820,0.0644,-0.2359,0.92
1.861542,0.8708,0.1084,-0.0907,0.88
1.885360,0.8688,0.1905,-0.1641,0.90
1.902796,0.8781,0.2032,-0.2839,0.94
1.919237,0.9119,0.1837,-0.3841,1.01
1.941184,0.9329,0.1280,-0.3508,1.00
1.958538,1.0903,0.0913,-0.2149,1.12
1.983856,1.4311,0.1206,-0.0727,1.44
2.003418,1.6491,0.1949,0.1630,1.67
2.025386,1.6672,0.2018,-0.0106,1.68
2.054649,1.5186,0.1676,-0.0360,1.53
2.067333,1.4218,0.1368,0.0579,1.43
2.084868,1.1778,0.0771,0.2456,1.21
2.102446,0.9549,0.0361,0.2857,1.00
2.125818,0.7623,-0.0031,0.3688,0.85
2.151655,0.7183,-0.0304,0.3341,0.79
2.167430,0.7833,-0.0681,0.3101,0.85
2.185548,0.8630,-0.0994,0.2803,0.91
2.210871,0.9348,-0.1341,0.2397,0.97
2.224526,0.9436,-0.1331,0.2427,0.98
2.247726,0.9304,-0.0955,0.2759,0.98
2.267656,0.9329,-0.0544,0.2979,0.98
2.283655,0.9828,-0.0299,0.2842,1.02
2.309245,1.0532,-0.0094,0.2378,1.08
2.325294,1.0605,-0.0153,0.2114,1.08
2.352413,1.0018,0.0131,0.2290,1.03
2.365429,0.9769,0.0199,0.2446,1.01
2.393596,0.9505,-0.0109,0.2334,0.98
2.407933,0.9363,-0.0143,0.2251,0.96
2.425735,0.9383,-0.0187,0.2080,0.96
2.453282,0.9568,-0.0255,0.1747,0.97
2.466957,0.9412,-0.0314,0.1723,0.96
2.492461,0.9119,-0.0197,0.1776,0.93
2.509041,0.8884,0.0004,0.2182,0.91
2.538630,0.8972,0.0664,0.2471,0.93
2.550457,0.9265,0.0757,0.2583,0.96
2.566873,0.9466,0.0884,0.2612,0.99
2.592686,0.9852,0.0727,0.2671,1.02
2.608712,0.9955,0.0434,0.2857,1.04
2.634896,0.9808,0.0175,0.2930,1.02
2.658457,0.9520,0.0268,0.3057,1.00
2.674458,0.9495,0.0341,0.2955,1.00
2.692172,0.9627,0.0517,0.2808,1.00
2.708800,0.9676,0.0659,0.2705,1.01
2.733197,0.9451,0.0879,0.2539,0.98
2.760485,0.9285,0.0859,0.2348,0.96
2.774644,0.9256,0.0859,0.2280,0.96
2.792426,0.9314,0.0835,0.2319,0.96
2.818296,0.9529,0.0713,0.2285,0.98
2.833090,0.9710,0.0664,0.2231,1.00
2.861245,0.9813,0.0610,0.2163,1.01
2.874601,0.9705,0.0576,0.2260,1.00
2.893089,0.9480,0.0522,0.2378,0.98
2.918215,0.9461,0.0419,0.2520,0.98
2.934292,0.9461,0.0444,0.2515,0.98
2.957349,0.9617,0.0468,0.2402,0.99
2.974516,0.9647,0.0429,0.2422,1.00
2.999290,0.9515,0.0258,0.2441,0.98
3.017139,0.9515,0.0126,0.2422,0.98
3.035322,0.9544,0.0092,0.2383,0.98
3.058142,0.9622,0.0238,0.2226,0.99
3.074141,0.9603,0.0287,0.2104,0.98
3.100989,0.9593,0.0282,0.2084,0.98
3.118053,0.9510,0.0258,0.2168,0.98
3.146624,0.9529,0.0248,0.2363,0.98
3.160119,0.9559,0.0277,0.2344,0.98
3.173247,0.9637,0.0268,0.2348,0.99
3.199467,0.9720,0.0243,0.2422,1.00
3.216703,0.9720,0.0175,0.2304,1.00
3.246831,0.9661,0.0136,0.2329,0.99
3.255928,0.9608,0.0165,0.2339,0.99
3.282480,0.9529,0.0317,0.2412,0.98
3.299093,0.9568,0.0395,0.2324,0.99
3.317031,0.9700,0.0405,0.2216,1.00
3.338772,0.9759,0.0312,0.2070,1.00
3.356777,0.9696,0.0199,0.2075,0.99
3.382277,0.9490,0.0199,0.2143,0.97
3.402069,0.9480,0.0287,0.2124,0.97
3.418136,0.9612,0.0326,0.2128,0.99
3.447304,0.9671,0.0385,0.2016,0.99
3.465022,0.9676,0.0385,0.2040,0.99
3.481810,0.9700,0.0351,0.2045,0.99
3.499293,0.9637,0.0307,0.2207,0.99
3.525161,0.9676,0.0317,0.2207,0.99
3.546570,0.9647,0.0297,0.2192,0.99
3.568744,0.9632,0.0277,0.2334,0.99
3.582317,0.9559,0.0258,0.2378,0.99
3.607309,0.9480,0.0273,0.2373,0.98
3.624970,0.9495,0.0321,0.2358,0.98
3.648080,0.9578,0.0321,0.2256,0.98
3.665023,0.9647,0.0292,0.2197,0.99
3.680770,0.9696,0.0248,0.2138,0.99
3.700917,0.9705,0.0268,0.2128,0.99
3.724013,0.9598,0.0292,0.2212,0.99
3.743617,0.9520,0.0370,0.2182,0.98
3.766335,0.9564,0.0380,0.2236,0.98
3.783739,0.9554,0.0390,0.2226,0.98
3.809724,0.9608,0.0361,0.2251,0.99
3.824830,0.9632,0.0331,0.2251,0.99
3.846651,0.9652,0.0326,0.2256,0.99
3.864524,0.9637,0.0341,0.2216,0.99
3.890181,0.9642,0.0282,0.2212,0.99
3.906851,0.9568,0.0263,0.2280,0.98
3.924390,0.9568,0.0277,0.2246,0.98
3.946481,0.9612,0.0302,0.2251,0.99
3.966529,0.9588,0.0292,0.2256,0.99
3.991408,0.9559,0.0273,0.2241,0.98
4.006686,0.9622,0.0273,0.2197,0.99
4.024905,0.9603,0.0292,0.2270,0.99
4.057808,0.9593,0.0331,0.2192,0.98
4.074089,0.9637,0.0321,0.2260,0.99
4.090343,0.9622,0.0312,0.2275,0.99
4.106640,0.9598,0.0385,0.2270,0.99
4.132597,0.9676,0.0375,0.2236,0.99
4.160760,0.9661,0.0145,0.2202,0.99
4.165836,0.9617,0.0101,0.2265,0.99
4.190766,0.9627,0.0150,0.2084,0.99
4.206715,0.9583,0.0229,0.2158,0.98
4.232766,0.9549,0.0312,0.2212,0.98
4.259776,0.9549,0.0321,0.2270,0.98
4.271828,0.9568,0.0302,0.2285,0.98
4.288226,0.9578,0.0268,0.2280,0.98
4.316604,0.9598,0.0292,0.2265,0.99
4.332106,0.9588,0.0346,0.2265,0.99
4.356068,0.9622,0.0356,0.2256,0.99
4.374578,0.9656,0.0385,0.2246,0.99
4.391414,0.9652,0.0365,0.2265,0.99
4.415401,0.9573,0.0375,0.2260,0.98
4.433794,0.9598,0.0390,0.2275,0.99
4.454544,0.9573,0.0424,0.2260,0.98
4.472611,0.9617,0.0444,0.2236,0.99
4.490547,0.9617,0.0385,0.2275,0.99
4.515800,0.9520,0.0356,0.2324,0.98
4.533579,0.9529,0.0341,0.2339,0.98
4.551790,0.9617,0.0341,0.2275,0.99
4.572771,0.9671,0.0307,0.2275,0.99
4.597831,0.9568,0.0375,0.2241,0.98
4.614800,0.9837,0.0165,0.2285,1.01
4.640386,0.9564,0.0224,0.2417,0.99
4.663751,0.9515,0.0356,0.2412,0.98
4.672408,0.9515,0.0375,0.2451,0.98
4.697706,0.9568,0.0439,0.2344,0.99
4.715785,0.9617,0.0405,0.2309,0.99
4.739647,0.9603,0.0351,0.2314,0.99
4.768275,0.9573,0.0326,0.2270,0.98
4.774115,0.9583,0.0326,0.2300,0.99
4.799322,0.9559,0.0356,0.2285,0.98
4.814705,0.9593,0.0375,0.2290,0.99
4.840181,0.9598,0.0380,0.2314,0.99
4.866566,0.9578,0.0400,0.2319,0.99
4.880303,0.9559,0.0424,0.2368,0.99
4.898716,0.9568,0.0419,0.2373,0.99
4.923302,0.9559,0.0365,0.2388,0.99
4.939486,0.9549,0.0370,0.2344,0.98
4.967563,0.9593,0.0356,0.2319,0.99
4.982126,0.9583,0.0385,0.2314,0.99
4.997448,0.9564,0.0365,0.2319,0.98
5.022395,0.9578,0.0375,0.2329,0.99
5.041201,0.9603,0.0356,0.2309,0.99
5.063798,0.9588,0.0346,0.2348,0.99
5.081725,0.9559,0.0365,0.2344,0.98
5.106246,0.9554,0.0405,0.2314,0.98
5.122390,0.9608,0.0356,0.2270,0.99
5.140285,0.9578,0.0321,0.2353,0.99
5.160985,0.9583,0.0326,0.2295,0.99
5.181565,0.9588,0.0312,0.2290,0.99
5.205999,0.9608,0.0346,0.2368,0.99
5.221803,0.9593,0.0375,0.2319,0.99
5.241532,0.9568,0.0419,0.2329,0.99
5.262699,0.9583,0.0400,0.2334,0.99
5.280624,0.9564,0.0395,0.2314,0.98
5.305703,0.9603,0.0356,0.2309,0.99
5.321677,0.9588,0.0336,0.2324,0.99
5.352234,0.9588,0.0326,0.2334,0.99
5.362317,0.9588,0.0336,0.2314,0.99
5.381307,0.9564,0.0356,0.2319,0.98
5.405420,0.9549,0.0341,0.2358,0.98
5.421841,0.9578,0.0326,0.2314,0.99
5.453103,0.9578,0.0370,0.2344,0.99
5.469123,0.9593,0.0336,0.2353,0.99
5.488951,0.9588,0.0341,0.2324,0.99
5.506167,0.9588,0.0336,0.2329,0.99
5.529674,0.9588,0.0341,0.2309,0.99
5.553065,0.9583,0.0356,0.2304,0.99
5.563109,0.9603,0.0351,0.2295,0.99
5.588951,0.9598,0.0385,0.2319,0.99
5.606136,0.9583,0.0375,0.2329,0.99
5.629752,0.9593,0.0351,0.2339,0.99
5.651399,0.9598,0.0321,0.2324,0.99
5.672662,0.9568,0.0365,0.2339,0.99
5.687812,0.9559,0.0390,0.2348,0.99
5.712191,0.9617,0.0375,0.2300,0.99
5.729609,0.9627,0.0365,0.2329,0.99
5.751814,0.9627,0.0434,0.2280,0.99
5.771251,0.9549,0.0395,0.2295,0.98
5.788042,0.9568,0.0326,0.2348,0.99
5.813009,0.9564,0.0331,0.2334,0.98
5.829677,0.9539,0.0361,0.2334,0.98
5.851278,0.9559,0.0424,0.2300,0.98
5.869523,0.9588,0.0449,0.2260,0.99
5.887723,0.9593,0.0419,0.2295,0.99
5.914200,0.9593,0.0370,0.2285,0.99
5.929111,0.9627,0.0365,0.2270,0.99
5.951173,0.9598,0.0385,0.2275,0.99
5.970173,0.9622,0.0365,0.2236,0.99
5.997115,0.9627,0.0321,0.2300,0.99
6.013155,0.9559,0.0321,0.2300,0.98
6.029677,0.9554,0.0356,0.2295,0.98
6.051716,0.9564,0.0361,0.2304,0.98
6.069737,0.9603,0.0375,0.2280,0.99
6.096899,0.9627,0.0321,0.2260,0.99
6.113032,0.9637,0.0312,0.2260,0.99
6.137689,0.9568,0.0351,0.2270,0.98
6.159893,0.9598,0.0341,0.2285,0.99
6.177645,0.9578,0.0341,0.2275,0.99
6.195360,0.9588,0.0356,0.2226,0.98
6.213450,0.9637,0.0336,0.2231,0.99
6.238587,0.9608,0.0405,0.2251,0.99
6.260545,0.9608,0.0365,0.2231,0.99
6.279048,0.9593,0.0390,0.2290,0.99
6.296846,0.9539,0.0400,0.2251,0.98
6.312949,0.9549,0.0400,0.2246,0.98
6.339014,0.9676,0.0375,0.2197,0.99
6.360973,0.9666,0.0370,0.2260,0.99
6.378350,0.9666,0.0385,0.2168,0.99
6.395620,0.9603,0.0336,0.2172,0.99
6.414824,0.9622,0.0292,0.2285,0.99
6.438646,0.9568,0.0365,0.2309,0.98
6.460857,0.9539,0.0385,0.2300,0.98
6.478617,0.9549,0.0390,0.2260,0.98
6.503537,0.9588,0.0356,0.2216,0.98
6.520623,0.9612,0.0336,0.2256,0.99
6.539501,0.9588,0.0331,0.2246,0.99
6.560367,0.9588,0.0326,0.2285,0.99
6.579031,0.9583,0.0331,0.2285,0.99
6.603327,0.9622,0.0351,0.2226,0.99
6.620621,0.9593,0.0307,0.2280,0.99
6.638488,0.9549,0.0287,0.2295,0.98
6.659755,0.9534,0.0307,0.2314,0.98
6.677438,0.9603,0.0341,0.2260,0.99
6.703641,0.9676,0.0400,0.2153,0.99
6.721256,0.9676,0.0385,0.2133,0.99
6.745039,0.9632,0.0346,0.2177,0.99
6.768289,0.9573,0.0380,0.2172,0.98
6.777553,0.9564,0.0405,0.2207,0.98
6.803285,0.9612,0.0439,0.2119,0.99
6.820768,0.9656,0.0449,0.2099,0.99
6.845583,0.9676,0.0414,0.2143,0.99
6.868676,0.9666,0.0341,0.2207,0.99
6.885427,0.9671,0.0312,0.2148,0.99
6.904380,0.9681,0.0321,0.2153,0.99
6.920337,0.9627,0.0375,0.2138,0.99
6.944629,0.9554,0.0483,0.2158,0.98
6.968919,0.9524,0.0405,0.2270,0.98
6.980131,0.9510,0.0326,0.2314,0.98
7.002641,0.9588,0.0312,0.2314,0.99
7.021410,0.9661,0.0287,0.2182,0.99
7.046353,0.9720,0.0287,0.2256,1.00
7.069014,0.9603,0.0336,0.2270,0.99
7.085468,0.9617,0.0385,0.2158,0.99
7.102862,0.9529,0.0419,0.2251,0.98
7.128154,0.9544,0.0365,0.2216,0.98
7.143532,0.9617,0.0321,0.2187,0.99
7.168806,0.9666,0.0331,0.2104,0.99
7.185337,0.9661,0.0331,0.2114,0.99
7.211169,0.9637,0.0317,0.2187,0.99
7.228889,0.9617,0.0321,0.2192,0.99
7.244495,0.9622,0.0351,0.2172,0.99
7.269101,0.9622,0.0375,0.2168,0.99
7.284565,0.9632,0.0346,0.2172,0.99
7.310938,0.9637,0.0326,0.2168,0.99
7.327278,0.9637,0.0317,0.2124,0.99
7.345488,0.9642,0.0297,0.2040,0.99
7.368295,0.9598,0.0326,0.2084,0.98
7.384658,0.9608,0.0346,0.2075,0.98
7.410447,0.9622,0.0375,0.2084,0.99
7.428714,0.9647,0.0375,0.2128,0.99
7.458440,0.9656,0.0307,0.2045,0.99
7.470125,0.9661,0.0321,0.2070,0.99
7.485294,0.9652,0.0321,0.2089,0.99
7.511767,0.9617,0.0336,0.2119,0.99
7.527097,0.9632,0.0351,0.2153,0.99
7.556835,0.9568,0.0409,0.2128,0.98
7.576312,0.9598,0.0395,0.2099,0.98
7.594219,0.9666,0.0370,0.2045,0.99
7.610478,0.9656,0.0351,0.2065,0.99
7.635725,0.9656,0.0312,0.2060,0.99
7.652193,0.9661,0.0238,0.2109,0.99
7.672290,0.9696,0.0180,0.2168,0.99
7.694450,0.9696,0.0243,0.2138,0.99
7.710574,0.9671,0.0317,0.2099,0.99
7.736501,0.9559,0.0351,0.2124,0.98
7.756562,0.9568,0.0400,0.2080,0.98
7.775767,0.9647,0.0390,0.2065,0.99
7.795233,0.9642,0.0380,0.2065,0.99
7.810930,0.9637,0.0356,0.2065,0.99
7.836466,0.9608,0.0317,0.2143,0.98
7.856336,0.9608,0.0321,0.2138,0.98
7.878285,0.9642,0.0370,0.2124,0.99
7.894282,0.9622,0.0365,0.2143,0.99
7.919444,0.9627,0.0424,0.2114,0.99
7.936270,0.9608,0.0429,0.2114,0.98
7.952218,0.9622,0.0380,0.2133,0.99
7.974525,0.9642,0.0302,0.2158,0.99
7.994710,0.9617,0.0341,0.2124,0.99
8.018819,0.9617,0.0321,0.2124,0.99
8.034733,0.9622,0.0336,0.2124,0.99
8.065037,0.9656,0.0331,0.2104,0.99
8.076595,0.9647,0.0346,0.2094,0.99
8.093709,0.9652,0.0341,0.2114,0.99
8.117839,0.9622,0.0356,0.2119,0.99
8.134867,0.9637,0.0336,0.2109,0.99
8.164348,0.9603,0.0331,0.2109,0.98
8.176612,0.9568,0.0370,0.2080,0.98
8.203746,0.9612,0.0405,0.2089,0.98
8.219697,0.9681,0.0361,0.2055,0.99
8.244685,0.9661,0.0365,0.2084,0.99
8.266003,0.9661,0.0395,0.2040,0.99
8.283688,0.9637,0.0365,0.2104,0.99
8.301278,0.9642,0.0365,0.2177,0.99
8.318452,0.9603,0.0365,0.2207,0.99
8.343935,0.9593,0.0414,0.2168,0.98
8.368900,0.9583,0.0400,0.2099,0.98
8.384328,0.9622,0.0390,0.2089,0.99
8.401520,0.9642,0.0346,0.2094,0.99
8.425672,0.9661,0.0336,0.2040,0.99
8.444444,0.9632,0.0331,0.2016,0.98
8.463306,0.9652,0.0326,0.1992,0.99
8.483934,0.9705,0.0326,0.2006,0.99
8.501627,0.9691,0.0331,0.2031,0.99
8.525486,0.9666,0.0365,0.2036,0.99
8.544623,0.9627,0.0375,0.2031,0.98
8.564500,0.9612,0.0390,0.2080,0.98
8.584274,0.9637,0.0380,0.2089,0.99
8.601610,0.9656,0.0351,0.2050,0.99
8.626427,0.9656,0.0341,0.2021,0.99
8.644189,0.9632,0.0351,0.2055,0.99
8.664352,0.9632,0.0356,0.2040,0.99
8.685817,0.9627,0.0365,0.2065,0.99
8.702624,0.9642,0.0375,0.2055,0.99
8.726855,0.9661,0.0365,0.2060,0.99
8.744022,0.9656,0.0351,0.2089,0.99
8.764143,0.9632,0.0321,0.2094,0.99
8.784780,0.9622,0.0317,0.2094,0.99
8.810423,0.9603,0.0326,0.2040,0.98
8.825667,0.9627,0.0307,0.2045,0.98
8.852120,0.9656,0.0395,0.2065,0.99
8.872507,0.9652,0.0405,0.2153,0.99
8.894120,0.9632,0.0326,0.2143,0.99
8.911523,0.9637,0.0263,0.2109,0.99
8.926162,0.9686,0.0268,0.2109,0.99
8.951614,0.9730,0.0263,0.2084,1.00
8.971749,0.9642,0.0341,0.2021,0.99
8.993569,0.9598,0.0439,0.1996,0.98
9.008569,0.9608,0.0414,0.2001,0.98
9.035441,0.9652,0.0370,0.1987,0.99
9.051351,0.9666,0.0361,0.1948,0.99
9.075263,0.9715,0.0321,0.1923,0.99
9.091731,0.9686,0.0321,0.1948,0.99
9.110154,0.9681,0.0351,0.2011,0.99
9.135401,0.9642,0.0351,0.2070,0.99
9.151761,0.9622,0.0336,0.2119,0.99
9.175248,0.9637,0.0370,0.2119,0.99
9.193515,0.9661,0.0449,0.2031,0.99
9.210037,0.9622,0.0453,0.1987,0.98
9.233606,0.9676,0.0449,0.1952,0.99
9.250653,0.9656,0.0370,0.2031,0.99
9.276129,0.9549,0.0331,0.2153,0.98
9.291972,0.9549,0.0326,0.2202,0.98
9.318454,0.9652,0.0312,0.2089,0.99
9.333526,0.9700,0.0356,0.2065,0.99
9.363510,0.9681,0.0370,0.2040,0.99
9.375352,0.9652,0.0341,0.2119,0.99
9.391632,0.9627,0.0351,0.2119,0.99
9.417361,0.9632,0.0326,0.2109,0.99
9.435608,0.9598,0.0317,0.2148,0.98
9.461483,0.9598,0.0346,0.2045,0.98
9.476094,0.9617,0.0351,0.1996,0.98
9.492116,0.9676,0.0395,0.1982,0.99
9.517145,0.9676,0.0351,0.2075,0.99
9.533995,0.9676,0.0321,0.2084,0.99
9.563432,0.9617,0.0331,0.2055,0.98
9.575297,0.9617,0.0341,0.2075,0.98
9.599857,0.9627,0.0375,0.2036,0.98
9.617560,0.9632,0.0419,0.1996,0.98
9.635256,0.9622,0.0434,0.1992,0.98
9.658570,0.9617,0.0385,0.2026,0.98
9.682030,0.9642,0.0361,0.2021,0.99
9.699813,0.9637,0.0356,0.2031,0.99
9.716232,0.9666,0.0317,0.2031,0.99
9.741565,0.9725,0.0292,0.2021,0.99
9.759517,0.9700,0.0317,0.1967,0.99
9.780602,0.9666,0.0321,0.2001,0.99
9.799058,0.9608,0.0356,0.2040,0.98
9.816109,0.9593,0.0365,0.2065,0.98
9.842063,0.9632,0.0346,0.2045,0.99
9.859120,0.9656,0.0317,0.2001,0.99
9.879528,0.9666,0.0317,0.2045,0.99
9.900713,0.9647,0.0326,0.2045,0.99
9.927041,0.9637,0.0317,0.2060,0.99
9.942087,0.9652,0.0346,0.2075,0.99
9.960940,0.9671,0.0351,0.2075,0.99
9.983449,0.9652,0.0331,0.2080,0.99
10.000726,0.9652,0.0341,0.2099,0.99
10.023901,0.9622,0.0361,0.2084,0.99
10.039191,0.9612,0.0346,0.2089,0.98
10.067628,0.9652,0.0326,0.2084,0.99
10.081122,0.9627,0.0317,0.2099,0.99
10.107262,0.9617,0.0370,0.2060,0.98
10.125413,0.9612,0.0375,0.2075,0.98
10.142103,0.9700,0.0341,0.2006,0.99
10.171735,0.9661,0.0341,0.2080,0.99
10.182705,0.9666,0.0351,0.1992,0.99
10.206765,0.9632,0.0321,0.2075,0.99
10.225369,0.9666,0.0331,0.2119,0.99
10.249712,0.9612,0.0346,0.2065,0.98
10.274914,0.9637,0.0375,0.2045,0.99
10.292289,0.9622,0.0390,0.2040,0.98
10.306740,0.9637,0.0356,0.2040,0.99
10.324535,0.9647,0.0370,0.2055,0.99
10.349710,0.9661,0.0365,0.2045,0.99
10.370182,0.9647,0.0380,0.2045,0.99
10.389147,0.9666,0.0375,0.2021,0.99
10.407278,0.9691,0.0365,0.2016,0.99
10.433376,0.9661,0.0346,0.2031,0.99
10.451169,0.9617,0.0365,0.2040,0.98
10.471217,0.9608,0.0375,0.2045,0.98
10.489624,0.9632,0.0390,0.2089,0.99
10.507274,0.9642,0.0346,0.2075,0.99
10.532609,0.9681,0.0292,0.2031,0.99
10.551133,0.9666,0.0302,0.1992,0.99
10.569743,0.9666,0.0336,0.2006,0.99
10.590898,0.9656,0.0361,0.2026,0.99
10.606655,0.9656,0.0346,0.2036,0.99
10.631419,0.9666,0.0351,0.2036,0.99
10.650694,0.9647,0.0365,0.2011,0.99
10.672926,0.9652,0.0346,0.1992,0.99
10.690122,0.9647,0.0356,0.2006,0.99
10.707341,0.9656,0.0365,0.2031,0.99
10.733380,0.9647,0.0361,0.2070,0.99
10.751251,0.9661,0.0365,0.2055,0.99
10.772775,0.9637,0.0321,0.2065,0.99
10.788877,0.9622,0.0341,0.2060,0.98
10.814940,0.9627,0.0356,0.2040,0.98
10.831478,0.9676,0.0395,0.2001,0.99
10.857360,0.9681,0.0326,0.2060,0.99
10.872556,0.9696,0.0336,0.1982,0.99
10.890198,0.9661,0.0336,0.1992,0.99
10.916581,0.9637,0.0317,0.2104,0.99
10.931326,0.9603,0.0326,0.2099,0.98
10.956840,0.9642,0.0380,0.2075,0.99
10.979394,0.9617,0.0400,0.2006,0.98
10.999010,0.9627,0.0365,0.1987,0.98
11.015391,0.9652,0.0351,0.2006,0.99
11.040461,0.9652,0.0356,0.2036,0.99
11.058358,0.9666,0.0351,0.2031,0.99
11.079457,0.9661,0.0370,0.2031,0.99
11.098593,0.9656,0.0365,0.1992,0.99
11.114804,0.9676,0.0361,0.2016,0.99
11.140336,0.9637,0.0361,0.2036,0.99
11.157211,0.9603,0.0341,0.2036,0.98
11.177952,0.9632,0.0365,0.2070,0.99
11.198800,0.9666,0.0390,0.2050,0.99
11.214511,0.9642,0.0375,0.2055,0.99
11.239189,0.9642,0.0292,0.2006,0.99
11.257336,0.9642,0.0317,0.1992,0.99
11.278602,0.9642,0.0312,0.2084,0.99
11.298325,0.9671,0.0356,0.2016,0.99
11.324314,0.9661,0.0400,0.2016,0.99
11.339206,0.9656,0.0361,0.2016,0.99
11.356500,0.9666,0.0346,0.2006,0.99
11.379372,0.9652,0.0370,0.1992,0.99
11.400195,0.9647,0.0380,0.1957,0.99
11.420821,0.9666,0.0351,0.1977,0.99
11.438232,0.9686,0.0346,0.1928,0.99
11.468437,0.9681,0.0365,0.1933,0.99
11.478745,0.9656,0.0375,0.1982,0.99
11.505538,0.9637,0.0356,0.1972,0.98
11.521974,0.9656,0.0351,0.1977,0.99
11.538380,0.9691,0.0361,0.1928,0.99
11.564874,0.9720,0.0361,0.1982,0.99
11.581630,0.9720,0.0341,0.1967,0.99
11.606215,0.9627,0.0321,0.2036,0.98
11.622127,0.9622,0.0297,0.2104,0.99
11.639159,0.9617,0.0287,0.2138,0.99
