time,gFx,gFy,gFz,TgF
2.576779,0.9539,0.0409,-0.2413,0.98
2.597312,0.9529,0.0380,-0.2399,0.98
2.614426,0.9529,0.0375,-0.2413,0.98
2.632830,0.9515,0.0375,-0.2403,0.98
2.656592,0.9539,0.0409,-0.2438,0.99
2.676844,0.9573,0.0439,-0.2457,0.99
2.698612,0.9480,0.0449,-0.2394,0.98
2.712111,0.9441,0.0478,-0.2399,0.98
2.740339,0.9466,0.0488,-0.2423,0.98
2.756921,0.9529,0.0449,-0.2452,0.99
2.775631,0.9544,0.0458,-0.2482,0.99
2.798517,0.9520,0.0444,-0.2491,0.99
2.814654,0.9485,0.0449,-0.2462,0.98
2.840201,0.9466,0.0414,-0.2418,0.98
2.857387,0.9451,0.0439,-0.2423,0.98
2.876555,0.9485,0.0434,-0.2457,0.98
2.898000,0.9510,0.0429,-0.2496,0.98
2.922038,0.9568,0.0424,-0.2521,0.99
2.940000,0.9524,0.0424,-0.2491,0.99
2.957571,0.9524,0.0424,-0.2487,0.99
2.977568,0.9495,0.0449,-0.2477,0.98
2.998064,0.9466,0.0449,-0.2506,0.98
3.022496,0.9480,0.0449,-0.2501,0.98
3.040270,0.9505,0.0453,-0.2491,0.98
3.069829,0.9490,0.0439,-0.2501,0.98
3.080178,0.9490,0.0444,-0.2491,0.98
3.097518,0.9485,0.0434,-0.2491,0.98
3.122185,0.9461,0.0429,-0.2491,0.98
3.139668,0.9471,0.0424,-0.2491,0.98
3.168363,0.9471,0.0483,-0.2482,0.98
3.180428,0.9476,0.0473,-0.2472,0.98
3.206127,0.9515,0.0507,-0.2550,0.99
3.222526,0.9490,0.0478,-0.2555,0.98
3.248054,0.9466,0.0483,-0.2496,0.98
3.269585,0.9441,0.0453,-0.2506,0.98
3.279852,0.9485,0.0468,-0.2575,0.98
3.306116,0.9524,0.0463,-0.2575,0.99
3.322156,0.9505,0.0488,-0.2579,0.99
3.346682,0.9573,0.0463,-0.2560,0.99
