time,gFx,gFy,gFz,TgF
2.141155,0.9378,0.0507,-0.0389,0.94
2.157169,0.9539,0.0248,-0.0492,0.96
2.187707,1.0043,0.0028,-0.0834,1.01
2.200622,1.0175,0.0101,-0.1005,1.02
2.223406,1.0082,0.0297,-0.1020,1.01
2.241703,0.9906,0.0419,-0.0893,1.00
2.257045,0.9696,0.0561,-0.0805,0.97
2.287509,0.9559,0.0664,-0.0555,0.96
2.297719,0.9568,0.0537,-0.0477,0.96
2.324384,0.9769,0.0141,-0.0477,0.98
2.341873,0.9920,0.0004,-0.0560,0.99
2.365343,0.9935,-0.0040,-0.0692,1.00
2.387234,0.9876,-0.0075,-0.0653,0.99
2.401062,0.9872,0.0009,-0.0673,0.99
2.423411,0.9749,0.0312,-0.0717,0.98
2.441623,0.9764,0.0405,-0.0599,0.98
2.466565,0.9955,0.0380,-0.0502,1.00
2.487580,1.0018,0.0375,-0.0599,1.00
2.506591,0.9906,0.0497,-0.0639,0.99
2.523479,0.9808,0.0590,-0.0599,0.98
2.541283,0.9779,0.0605,-0.0526,0.98
2.566245,0.9735,0.0453,-0.0492,0.98
2.592372,0.9769,0.0312,-0.0472,0.98
2.605041,0.9764,0.0243,-0.0482,0.98
2.621676,0.9788,0.0175,-0.0541,0.98
2.649724,0.9803,0.0204,-0.0639,0.98
2.665291,0.9832,0.0233,-0.0668,0.99
2.686608,0.9862,0.0141,-0.0585,0.99
2.705114,0.9847,0.0111,-0.0546,0.99
2.730931,0.9842,0.0214,-0.0526,0.99
2.750255,0.9803,0.0248,-0.0482,0.98
2.766375,0.9779,0.0238,-0.0492,0.98
2.786296,0.9784,0.0263,-0.0565,0.98
2.804926,0.9774,0.0297,-0.0604,0.98
2.831314,0.9857,0.0302,-0.0634,0.99
2.848530,0.9872,0.0243,-0.0648,0.99
2.873005,0.9847,0.0273,-0.0683,0.99
2.887557,0.9813,0.0297,-0.0668,0.98
2.904641,0.9784,0.0326,-0.0585,0.98
2.930866,0.9754,0.0351,-0.0546,0.98
2.949165,0.9740,0.0302,-0.0541,0.98
2.972438,0.9823,0.0297,-0.0560,0.98
2.996936,0.9852,0.0307,-0.0629,0.99
3.005794,0.9852,0.0282,-0.0599,0.99
3.031461,0.9837,0.0214,-0.0624,0.99
3.050037,0.9808,0.0194,-0.0668,0.98
3.074301,0.9837,0.0258,-0.0663,0.99
3.099158,0.9867,0.0277,-0.0643,0.99
3.107409,0.9857,0.0263,-0.0673,0.99
3.131200,0.9862,0.0321,-0.0668,0.99
3.150214,0.9818,0.0307,-0.0590,0.98
3.174305,0.9798,0.0224,-0.0570,0.98
3.195250,0.9813,0.0238,-0.0570,0.98
3.214137,0.9828,0.0268,-0.0570,0.98
3.230777,0.9813,0.0248,-0.0575,0.98
3.256962,0.9842,0.0224,-0.0546,0.99
3.271581,0.9813,0.0258,-0.0541,0.98
3.295935,0.9832,0.0253,-0.0487,0.98
3.312755,0.9842,0.0258,-0.0467,0.99
3.338601,0.9798,0.0302,-0.0482,0.98
3.356577,0.9813,0.0321,-0.0472,0.98
3.371938,0.9803,0.0287,-0.0482,0.98
3.397018,0.9779,0.0263,-0.0438,0.98
3.414166,0.9798,0.0248,-0.0433,0.98
3.438805,0.9867,0.0263,-0.0428,0.99
3.456468,0.9847,0.0282,-0.0477,0.99
3.472502,0.9808,0.0292,-0.0507,0.98
3.497865,0.9818,0.0243,-0.0477,0.98
3.512735,0.9852,0.0204,-0.0463,0.99
3.538533,0.9891,0.0189,-0.0443,0.99
3.555016,0.9920,0.0243,-0.0443,0.99
3.584676,0.9867,0.0336,-0.0404,0.99
3.595671,0.9881,0.0317,-0.0389,0.99
3.614226,0.9862,0.0302,-0.0394,0.99
3.638551,0.9759,0.0302,-0.0394,0.98
3.657183,0.9725,0.0297,-0.0370,0.97
3.680150,0.9764,0.0282,-0.0370,0.98
3.706263,0.9852,0.0233,-0.0394,0.99
3.721004,0.9940,0.0165,-0.0379,0.99
3.738372,0.9950,0.0224,-0.0428,1.00
3.755119,0.9852,0.0292,-0.0414,0.99
3.786856,0.9666,0.0434,-0.0335,0.97
3.800156,0.9637,0.0419,-0.0282,0.97
3.822067,0.9656,0.0351,-0.0277,0.97
3.838812,0.9744,0.0248,-0.0282,0.98
3.864865,0.9925,0.0111,-0.0365,0.99
3.880486,0.9945,0.0106,-0.0394,1.00
3.904692,0.9886,0.0229,-0.0423,0.99
3.920421,0.9842,0.0336,-0.0379,0.99
3.938874,0.9852,0.0400,-0.0345,0.99
3.966026,0.9803,0.0351,-0.0345,0.98
3.980796,0.9779,0.0287,-0.0296,0.98
4.003285,0.9798,0.0214,-0.0243,0.98
4.022390,0.9842,0.0209,-0.0272,0.98
4.039390,0.9798,0.0238,-0.0301,0.98
4.064363,0.9793,0.0233,-0.0282,0.98
4.080162,0.9828,0.0229,-0.0272,0.98
4.106278,0.9852,0.0258,-0.0311,0.99
4.120982,0.9793,0.0302,-0.0379,0.98
4.147706,0.9842,0.0351,-0.0301,0.99
4.162627,0.9862,0.0356,-0.0331,0.99
4.192822,0.9808,0.0361,-0.0370,0.98
4.202589,0.9798,0.0351,-0.0370,0.98
4.222078,0.9808,0.0331,-0.0345,0.98
4.245253,0.9857,0.0258,-0.0345,0.99
4.262646,0.9857,0.0233,-0.0360,0.99
4.292072,0.9808,0.0219,-0.0331,0.98
4.304312,0.9832,0.0204,-0.0335,0.98
4.330137,0.9813,0.0282,-0.0326,0.98
4.344938,0.9798,0.0277,-0.0331,0.98
4.362537,0.9823,0.0292,-0.0350,0.98
4.393895,0.9852,0.0297,-0.0404,0.99
4.412725,0.9852,0.0277,-0.0404,0.99
4.429676,0.9867,0.0273,-0.0404,0.99
4.445954,0.9876,0.0258,-0.0419,0.99
4.470712,0.9823,0.0302,-0.0399,0.98
4.493974,0.9823,0.0302,-0.0394,0.98
4.512363,0.9857,0.0307,-0.0394,0.99
4.529321,0.9828,0.0287,-0.0389,0.98
4.546209,0.9813,0.0287,-0.0379,0.98
4.570509,0.9793,0.0287,-0.0384,0.98
4.592272,0.9793,0.0263,-0.0379,0.98
4.611253,0.9803,0.0277,-0.0409,0.98
4.628366,0.9813,0.0243,-0.0428,0.98
4.653400,0.9847,0.0204,-0.0409,0.99
4.671854,0.9896,0.0263,-0.0482,0.99
4.692277,0.9832,0.0365,-0.0443,0.98
4.712962,0.9852,0.0331,-0.0433,0.99
4.728077,0.9847,0.0307,-0.0453,0.99
4.753617,0.9808,0.0297,-0.0438,0.98
4.770549,0.9784,0.0302,-0.0453,0.98
4.794309,0.9818,0.0302,-0.0428,0.98
4.812007,0.9852,0.0268,-0.0463,0.99
4.829991,0.9862,0.0263,-0.0482,0.99
4.852502,0.9823,0.0253,-0.0458,0.98
4.871395,0.9847,0.0292,-0.0453,0.99
4.892338,0.9818,0.0321,-0.0458,0.98
4.911591,0.9798,0.0297,-0.0438,0.98
4.939039,0.9828,0.0287,-0.0472,0.98
4.953782,0.9823,0.0282,-0.0477,0.98
4.971458,0.9857,0.0253,-0.0482,0.99
4.991825,0.9823,0.0224,-0.0472,0.98
5.011213,0.9823,0.0268,-0.0492,0.98
5.036530,0.9823,0.0287,-0.0482,0.98
5.054155,0.9832,0.0287,-0.0463,0.98
5.079280,0.9837,0.0258,-0.0467,0.99
5.105786,0.9832,0.0263,-0.0482,0.98
5.111845,0.9818,0.0282,-0.0497,0.98
5.138005,0.9818,0.0253,-0.0516,0.98
5.153654,0.9828,0.0253,-0.0516,0.98
5.178303,0.9828,0.0273,-0.0453,0.98
5.203545,0.9832,0.0263,-0.0438,0.98
5.221214,0.9793,0.0229,-0.0414,0.98
5.236851,0.9837,0.0243,-0.0463,0.99
5.255407,0.9788,0.0307,-0.0458,0.98
5.279941,0.9803,0.0321,-0.0453,0.98
5.305124,0.9842,0.0273,-0.0423,0.99
5.319846,0.9818,0.0287,-0.0438,0.98
5.337164,0.9793,0.0268,-0.0438,0.98
5.362894,0.9769,0.0253,-0.0428,0.98
5.379495,0.9813,0.0224,-0.0438,0.98
5.404190,0.9842,0.0243,-0.0487,0.99
5.419640,0.9862,0.0229,-0.0482,0.99
5.436631,0.9867,0.0229,-0.0502,0.99
5.463031,0.9828,0.0263,-0.0463,0.98
5.479526,0.9808,0.0282,-0.0438,0.98
5.500382,0.9803,0.0302,-0.0472,0.98
5.518908,0.9784,0.0321,-0.0467,0.98
5.536098,0.9793,0.0307,-0.0463,0.98
5.562279,0.9813,0.0287,-0.0507,0.98
5.578178,0.9876,0.0292,-0.0536,0.99
5.601799,0.9886,0.0302,-0.0555,0.99
5.619661,0.9857,0.0282,-0.0546,0.99
5.643363,0.9857,0.0253,-0.0477,0.99
5.661347,0.9808,0.0199,-0.0419,0.98
5.690377,0.9828,0.0194,-0.0453,0.98
5.702091,0.9788,0.0189,-0.0482,0.98
5.719026,0.9730,0.0209,-0.0492,0.97
5.744089,0.9813,0.0233,-0.0526,0.98
5.763206,0.9842,0.0253,-0.0555,0.99
5.787445,0.9813,0.0253,-0.0599,0.98
5.810991,0.9823,0.0229,-0.0560,0.98
5.818992,0.9828,0.0233,-0.0599,0.98
5.843956,0.9823,0.0302,-0.0619,0.98
5.861051,0.9847,0.0356,-0.0570,0.99
5.886952,0.9901,0.0361,-0.0585,0.99
5.908890,0.9832,0.0341,-0.0590,0.99
5.927051,0.9788,0.0307,-0.0609,0.98
5.943660,0.9784,0.0268,-0.0551,0.98
5.961319,0.9818,0.0258,-0.0536,0.98
5.986895,0.9847,0.0268,-0.0546,0.99
6.010181,0.9862,0.0243,-0.0536,0.99
6.027088,0.9857,0.0248,-0.0516,0.99
6.043755,0.9823,0.0219,-0.0463,0.98
6.069702,0.9774,0.0282,-0.0463,0.98
6.087316,0.9788,0.0273,-0.0458,0.98
6.110079,0.9818,0.0229,-0.0497,0.98
6.127009,0.9832,0.0253,-0.0521,0.98
6.143774,0.9828,0.0287,-0.0521,0.98
6.169614,0.9852,0.0297,-0.0511,0.99
6.187989,0.9842,0.0287,-0.0526,0.99
6.208257,0.9823,0.0268,-0.0492,0.98
6.227620,0.9784,0.0307,-0.0511,0.98
6.252647,0.9813,0.0287,-0.0492,0.98
6.269038,0.9798,0.0292,-0.0546,0.98
6.285633,0.9818,0.0297,-0.0521,0.98
6.307062,0.9818,0.0282,-0.0511,0.98
6.325890,0.9793,0.0302,-0.0551,0.98
6.351341,0.9749,0.0292,-0.0526,0.98
6.369154,0.9779,0.0253,-0.0487,0.98
6.399378,0.9832,0.0219,-0.0516,0.98
6.407508,0.9852,0.0229,-0.0511,0.99
6.427627,0.9779,0.0287,-0.0502,0.98
6.452480,0.9813,0.0307,-0.0507,0.98
6.468534,0.9852,0.0287,-0.0502,0.99
6.499394,0.9857,0.0243,-0.0541,0.99
6.517890,0.9852,0.0258,-0.0511,0.99
6.528475,0.9847,0.0238,-0.0487,0.99
6.551250,0.9842,0.0273,-0.0487,0.99
6.577201,0.9803,0.0229,-0.0472,0.98
6.597417,0.9813,0.0224,-0.0428,0.98
6.610670,0.9813,0.0263,-0.0458,0.98
6.635569,0.9823,0.0233,-0.0482,0.98
6.652297,0.9852,0.0268,-0.0502,0.99
6.677342,0.9808,0.0253,-0.0516,0.98
6.698613,0.9837,0.0248,-0.0541,0.99
6.711507,0.9828,0.0277,-0.0551,0.98
6.733931,0.9808,0.0268,-0.0541,0.98
6.751123,0.9803,0.0243,-0.0502,0.98
6.776608,0.9793,0.0229,-0.0467,0.98
6.798677,0.9808,0.0238,-0.0511,0.98
6.812243,0.9793,0.0258,-0.0497,0.98
6.835305,0.9803,0.0248,-0.0531,0.98
6.859441,0.9818,0.0243,-0.0546,0.98
6.877601,0.9837,0.0248,-0.0526,0.99
6.897250,0.9813,0.0243,-0.0526,0.98
6.916421,0.9788,0.0229,-0.0516,0.98
6.935120,0.9832,0.0204,-0.0516,0.98
6.960176,0.9857,0.0209,-0.0511,0.99
6.975630,0.9886,0.0238,-0.0551,0.99
6.998408,0.9798,0.0312,-0.0497,0.98
7.016803,0.9818,0.0297,-0.0516,0.98
7.036162,0.9828,0.0253,-0.0516,0.98
7.058832,0.9803,0.0238,-0.0546,0.98
7.076342,0.9803,0.0224,-0.0580,0.98
7.106509,0.9857,0.0199,-0.0546,0.99
7.117354,0.9872,0.0204,-0.0551,0.99
7.143407,0.9832,0.0233,-0.0570,0.99
7.159113,0.9842,0.0229,-0.0536,0.99
7.176872,0.9808,0.0263,-0.0555,0.98
7.198571,0.9774,0.0307,-0.0546,0.98
7.226452,0.9774,0.0248,-0.0531,0.98
7.243371,0.9788,0.0243,-0.0521,0.98
7.259248,0.9813,0.0229,-0.0609,0.98
7.286155,0.9867,0.0258,-0.0653,0.99
7.306083,0.9852,0.0307,-0.0639,0.99
7.324053,0.9872,0.0326,-0.0604,0.99
7.341375,0.9842,0.0317,-0.0599,0.99
7.358503,0.9813,0.0248,-0.0536,0.98
7.384534,0.9774,0.0219,-0.0477,0.98
7.412183,0.9793,0.0229,-0.0516,0.98
7.423693,0.9808,0.0248,-0.0511,0.98
7.440937,0.9793,0.0233,-0.0546,0.98
7.466706,0.9798,0.0263,-0.0619,0.98
7.484025,0.9793,0.0263,-0.0590,0.98
7.507016,0.9793,0.0209,-0.0541,0.98
7.524901,0.9847,0.0224,-0.0580,0.99
7.542268,0.9852,0.0312,-0.0639,0.99
7.566500,0.9784,0.0356,-0.0565,0.98
7.584997,0.9842,0.0326,-0.0599,0.99
7.606796,0.9847,0.0263,-0.0643,0.99
7.623675,0.9818,0.0258,-0.0658,0.98
7.641103,0.9828,0.0282,-0.0614,0.99
7.665669,0.9818,0.0253,-0.0599,0.98
7.683026,0.9828,0.0229,-0.0580,0.98
7.705984,0.9818,0.0189,-0.0595,0.98
7.724985,0.9818,0.0199,-0.0595,0.98
7.750837,0.9769,0.0243,-0.0609,0.98
7.767073,0.9788,0.0253,-0.0599,0.98
7.783873,0.9828,0.0248,-0.0565,0.98
7.806769,0.9803,0.0238,-0.0609,0.98
7.824229,0.9793,0.0263,-0.0619,0.98
7.851056,0.9788,0.0263,-0.0604,0.98
7.867881,0.9813,0.0326,-0.0599,0.98
7.893069,0.9779,0.0356,-0.0575,0.98
7.909898,0.9779,0.0326,-0.0624,0.98
7.934433,0.9857,0.0297,-0.0692,0.99
7.950420,0.9862,0.0248,-0.0668,0.99
7.966694,0.9906,0.0263,-0.0663,0.99
7.992413,0.9896,0.0273,-0.0634,0.99
8.014850,0.9798,0.0317,-0.0585,0.98
8.031660,0.9774,0.0292,-0.0585,0.98
8.050629,0.9744,0.0253,-0.0546,0.98
8.066440,0.9759,0.0229,-0.0536,0.98
8.092149,0.9828,0.0199,-0.0643,0.99
8.114226,0.9828,0.0253,-0.0702,0.99
8.132257,0.9872,0.0307,-0.0707,0.99
8.151478,0.9891,0.0331,-0.0741,0.99
8.175695,0.9857,0.0336,-0.0746,0.99
8.190855,0.9818,0.0341,-0.0727,0.99
8.215689,0.9788,0.0282,-0.0653,0.98
8.232473,0.9779,0.0263,-0.0624,0.98
8.249580,0.9798,0.0263,-0.0629,0.98
8.274727,0.9725,0.0292,-0.0678,0.98
8.291511,0.9754,0.0307,-0.0683,0.98
8.314158,0.9847,0.0302,-0.0663,0.99
8.333680,0.9872,0.0273,-0.0697,0.99
8.350015,0.9847,0.0268,-0.0697,0.99
8.374212,0.9779,0.0277,-0.0687,0.98
8.390930,0.9759,0.0307,-0.0683,0.98
8.414263,0.9813,0.0346,-0.0634,0.98
8.432804,0.9793,0.0307,-0.0643,0.98
8.458519,0.9837,0.0312,-0.0678,0.99
8.473980,0.9852,0.0307,-0.0712,0.99
8.490621,0.9842,0.0307,-0.0702,0.99
8.514657,0.9793,0.0277,-0.0692,0.98
8.532393,0.9832,0.0243,-0.0643,0.99
8.558375,0.9857,0.0258,-0.0692,0.99
8.574077,0.9872,0.0233,-0.0697,0.99
8.602665,0.9803,0.0194,-0.0624,0.98
8.614511,0.9813,0.0175,-0.0609,0.98
8.640521,0.9769,0.0248,-0.0599,0.98
8.657229,0.9720,0.0302,-0.0511,0.97
8.673720,0.9735,0.0346,-0.0521,0.98
8.703812,0.9779,0.0312,-0.0658,0.98
8.714958,0.9788,0.0302,-0.0678,0.98
8.739914,0.9837,0.0282,-0.0683,0.99
8.757772,0.9906,0.0263,-0.0678,0.99
8.774493,0.9857,0.0277,-0.0673,0.99
8.803894,0.9784,0.0292,-0.0609,0.98
8.815889,0.9784,0.0287,-0.0609,0.98
8.840332,0.9769,0.0297,-0.0575,0.98
8.856692,0.9774,0.0321,-0.0648,0.98
8.881675,0.9818,0.0321,-0.0643,0.98
8.898425,0.9847,0.0287,-0.0658,0.99
8.916823,0.9847,0.0287,-0.0683,0.99
8.939388,0.9832,0.0243,-0.0678,0.99
8.966354,0.9818,0.0209,-0.0639,0.98
8.982348,0.9823,0.0238,-0.0643,0.98
9.003224,0.9803,0.0209,-0.0634,0.98
9.022545,0.9818,0.0214,-0.0643,0.98
9.040154,0.9823,0.0214,-0.0619,0.98
9.066933,0.9788,0.0204,-0.0624,0.98
9.080589,0.9808,0.0204,-0.0629,0.98
9.099875,0.9818,0.0194,-0.0629,0.98
9.119020,0.9788,0.0229,-0.0643,0.98
9.141235,0.9798,0.0189,-0.0634,0.98
9.166038,0.9872,0.0233,-0.0687,0.99
9.181393,0.9803,0.0297,-0.0668,0.98
9.207968,0.9803,0.0297,-0.0604,0.98
9.222180,0.9823,0.0292,-0.0634,0.98
9.248091,0.9813,0.0282,-0.0697,0.98
9.264372,0.9774,0.0277,-0.0702,0.98
9.282231,0.9784,0.0243,-0.0673,0.98
9.312226,0.9837,0.0253,-0.0697,0.99
9.321857,0.9867,0.0243,-0.0687,0.99
9.348239,0.9823,0.0238,-0.0727,0.99
9.364963,0.9793,0.0263,-0.0717,0.98
9.382232,0.9788,0.0282,-0.0673,0.98
9.411538,0.9779,0.0263,-0.0643,0.98
9.432176,0.9779,0.0263,-0.0634,0.98
9.447510,0.9788,0.0248,-0.0629,0.98
9.464961,0.9798,0.0243,-0.0673,0.98
9.491075,0.9818,0.0282,-0.0712,0.98
9.511823,0.9832,0.0297,-0.0678,0.99
9.530137,0.9823,0.0307,-0.0683,0.99
9.547805,0.9803,0.0302,-0.0668,0.98
9.574012,0.9788,0.0263,-0.0604,0.98
9.589309,0.9803,0.0263,-0.0614,0.98
9.610615,0.9798,0.0248,-0.0614,0.98
9.630206,0.9813,0.0258,-0.0629,0.98
9.648437,0.9818,0.0238,-0.0653,0.98
9.671913,0.9784,0.0248,-0.0653,0.98
9.689706,0.9803,0.0238,-0.0609,0.98
9.711730,0.9837,0.0282,-0.0668,0.99
9.729615,0.9774,0.0321,-0.0599,0.98
9.747322,0.9818,0.0321,-0.0604,0.98
9.771931,0.9828,0.0292,-0.0639,0.99
9.789253,0.9823,0.0297,-0.0658,0.98
9.812048,0.9784,0.0312,-0.0653,0.98
9.829227,0.9823,0.0307,-0.0643,0.98
9.856331,0.9842,0.0297,-0.0624,0.99
9.871463,0.9823,0.0273,-0.0629,0.98
9.889158,0.9798,0.0282,-0.0658,0.98
9.912224,0.9813,0.0292,-0.0595,0.98
9.931517,0.9793,0.0341,-0.0629,0.98
9.955342,0.9803,0.0307,-0.0614,0.98
9.971750,0.9832,0.0282,-0.0629,0.99
9.991050,0.9837,0.0297,-0.0624,0.99
10.017240,0.9828,0.0287,-0.0648,0.99
10.030961,0.9828,0.0321,-0.0648,0.99
10.055650,0.9803,0.0336,-0.0658,0.98
10.071631,0.9803,0.0331,-0.0619,0.98
10.098407,0.9818,0.0317,-0.0648,0.98
10.117062,0.9808,0.0297,-0.0619,0.98
10.137576,0.9837,0.0307,-0.0648,0.99
10.155736,0.9837,0.0312,-0.0658,0.99
10.171513,0.9798,0.0331,-0.0663,0.98
10.197125,0.9813,0.0341,-0.0668,0.98
10.222486,0.9808,0.0331,-0.0639,0.98
10.237813,0.9784,0.0326,-0.0639,0.98
10.257387,0.9847,0.0361,-0.0712,0.99
10.273613,0.9837,0.0434,-0.0687,0.99
10.299210,0.9788,0.0434,-0.0673,0.98
10.318257,0.9823,0.0395,-0.0702,0.99
10.338954,0.9857,0.0375,-0.0722,0.99
10.354308,0.9842,0.0341,-0.0707,0.99
10.379466,0.9818,0.0336,-0.0683,0.98
10.397841,0.9808,0.0302,-0.0668,0.98
10.416342,0.9828,0.0277,-0.0668,0.99
10.437663,0.9808,0.0287,-0.0673,0.98
10.463291,0.9832,0.0341,-0.0707,0.99
10.479074,0.9876,0.0405,-0.0736,0.99
10.497018,0.9886,0.0434,-0.0722,0.99
10.520758,0.9808,0.0478,-0.0741,0.98
10.537907,0.9837,0.0463,-0.0741,0.99
10.556499,0.9818,0.0424,-0.0692,0.99
10.579671,0.9710,0.0351,-0.0653,0.97
10.609706,0.9808,0.0346,-0.0609,0.98
10.619435,0.9828,0.0351,-0.0634,0.99
10.637168,0.9832,0.0375,-0.0678,0.99
10.662765,0.9842,0.0380,-0.0692,0.99
10.680293,0.9823,0.0351,-0.0663,0.99
10.708987,0.9788,0.0302,-0.0629,0.98
10.719531,0.9788,0.0312,-0.0653,0.98
10.745659,0.9754,0.0331,-0.0673,0.98
10.762822,0.9769,0.0312,-0.0648,0.98
10.779024,0.9818,0.0312,-0.0683,0.98
10.804629,0.9862,0.0302,-0.0727,0.99
10.822670,0.9832,0.0365,-0.0731,0.99
10.845982,0.9779,0.0356,-0.0668,0.98
10.862700,0.9779,0.0356,-0.0663,0.98
10.886871,0.9769,0.0321,-0.0751,0.98
10.904215,0.9803,0.0336,-0.0746,0.98
10.922369,0.9803,0.0317,-0.0746,0.98
10.945049,0.9808,0.0331,-0.0727,0.98
10.962774,0.9803,0.0326,-0.0722,0.98
10.987601,0.9784,0.0312,-0.0731,0.98
11.004480,0.9784,0.0317,-0.0727,0.98
11.024193,0.9793,0.0317,-0.0717,0.98
11.045092,0.9788,0.0297,-0.0697,0.98
11.063326,0.9784,0.0307,-0.0712,0.98
11.086838,0.9803,0.0292,-0.0697,0.98
11.103236,0.9808,0.0258,-0.0697,0.98
11.123481,0.9818,0.0282,-0.0707,0.98
11.146752,0.9832,0.0287,-0.0707,0.99
11.171543,0.9823,0.0297,-0.0683,0.99
11.187335,0.9808,0.0312,-0.0702,0.98
11.203322,0.9798,0.0297,-0.0717,0.98
11.227249,0.9784,0.0273,-0.0697,0.98
11.245351,0.9818,0.0268,-0.0702,0.98
11.270229,0.9823,0.0292,-0.0731,0.99
