time,gFx,gFy,gFz,TgF
2.532760,0.8952,0.1021,-0.6055,1.09
2.550394,0.9011,0.0473,-0.4677,1.02
2.571513,0.8781,-0.0099,-0.3792,0.96
2.590259,0.9544,-0.1003,-0.3899,1.04
2.616798,1.0962,-0.1263,-0.4603,1.20
2.632994,1.1040,-0.0427,-0.4862,1.21
2.651309,0.9735,0.0801,-0.4129,1.06
2.672458,0.7911,0.1221,-0.3342,0.87
2.692865,0.6225,0.1182,-0.3122,0.71
2.716462,0.5159,0.0845,-0.2672,0.59
2.732838,0.5667,0.0287,-0.2188,0.61
2.749557,0.6914,-0.0603,-0.2491,0.74
2.772579,0.8718,-0.1600,-0.3249,0.94
2.790883,0.9158,-0.1522,-0.3269,0.98
2.816835,0.8732,-0.1131,-0.2628,0.92
2.835021,0.8180,-0.1062,-0.2081,0.85
2.858564,0.8087,-0.1087,-0.1577,0.83
2.885425,0.8669,-0.0974,-0.1792,0.89
2.891109,0.8869,-0.0779,-0.1861,0.91
2.916815,0.9260,-0.0163,-0.2174,0.95
2.934239,0.9920,0.0048,-0.2364,1.02
2.958707,0.9715,0.0571,-0.2897,1.02
2.982869,0.9436,-0.0500,-0.3347,1.00
2.998814,1.0180,-0.2128,-0.3078,1.08
3.016588,1.2130,-0.2724,-0.1572,1.25
3.033277,1.2785,-0.0896,-0.0824,1.28
3.058102,1.1407,0.2155,-0.1039,1.17
3.083987,0.9251,0.2257,-0.4110,1.04
3.098579,0.9119,0.0365,-0.4686,1.03
3.115726,1.0365,-0.3267,-0.5190,1.20
3.140748,0.9104,-0.4069,-0.7033,1.22
3.158234,0.8972,-0.3736,-0.7106,1.20
3.184686,0.9744,-0.1962,-0.6554,1.19
3.198348,0.9031,-0.0407,-0.5498,1.06
3.215373,0.9622,0.0449,-0.4770,1.07
3.240477,1.0434,0.0825,-0.4129,1.13
3.256789,0.9505,0.0346,-0.3733,1.02
3.282612,0.7505,-0.0471,-0.3577,0.83
3.298414,0.6816,-0.0832,-0.3601,0.78
3.325230,0.7061,-0.1131,-0.3415,0.79
3.340888,0.7476,-0.1028,-0.3337,0.83
3.356978,0.7965,-0.0461,-0.3420,0.87
3.385454,0.7975,0.0747,-0.3279,0.87
3.398273,0.8033,0.0615,-0.2951,0.86
3.424899,0.7677,0.0375,-0.2658,0.81
3.440288,0.7452,0.0424,-0.2413,0.78
3.469922,0.7799,0.0551,-0.1875,0.80
3.482354,0.8473,0.0409,-0.1641,0.86
3.505876,0.9363,0.0409,-0.1577,0.95
3.523803,0.9490,0.0517,-0.1519,0.96
3.540678,0.9124,0.0449,-0.1274,0.92
3.570552,0.9236,-0.0295,-0.1802,0.94
3.583272,1.0233,-0.0837,-0.2081,1.05
3.606544,1.1671,-0.1605,-0.3797,1.24
3.624235,1.2863,-0.0119,-0.2775,1.32
3.640602,1.2243,0.1021,-0.1274,1.24
3.670157,1.1578,-0.0466,-0.1558,1.17
3.683619,1.1930,-0.1023,-0.4427,1.28
3.706788,1.2683,0.0268,-0.6686,1.43
3.724840,0.9476,0.1759,-0.6564,1.17
3.748805,0.7070,0.1040,-0.5508,0.90
3.769038,0.7593,0.0238,-0.4046,0.86
3.788976,0.8659,-0.0407,-0.4574,0.98
3.808222,1.0346,-0.1233,-0.4134,1.12
3.823650,1.1055,-0.1101,-0.3968,1.18
3.848454,1.1030,0.0439,-0.3567,1.16
3.870692,0.9163,0.1250,-0.3112,0.98
3.888774,0.7457,0.0918,-0.2834,0.80
3.907011,0.6459,0.0585,-0.2951,0.71
3.924662,0.5667,0.0375,-0.3186,0.65
3.948504,0.6410,-0.0133,-0.2927,0.70
3.971980,0.8043,-0.0441,-0.2883,0.86
3.988800,0.8674,-0.0705,-0.3191,0.93
4.006467,0.8718,-0.0911,-0.3259,0.94
4.024349,0.7921,-0.0749,-0.2648,0.84
4.048067,0.7496,-0.0779,-0.1944,0.78
4.070462,0.8224,-0.1023,-0.1631,0.84
4.088738,0.8811,-0.1106,-0.1792,0.91
4.106309,0.9334,-0.1013,-0.2022,0.96
4.132794,1.0145,-0.0290,-0.2144,1.04
4.148155,1.0341,0.0341,-0.2623,1.07
4.168998,1.0507,0.0845,-0.2995,1.10
4.189692,1.0131,-0.0906,-0.3396,1.07
4.214826,1.1837,-0.2358,-0.1367,1.21
4.231842,1.1842,-0.0847,-0.0873,1.19
4.248813,1.0771,0.0771,-0.1450,1.09
4.271764,0.9784,0.1407,-0.3254,1.04
4.288823,1.1504,-0.1355,-0.3591,1.21
4.315500,0.9969,-0.5159,-0.6662,1.31
4.332738,0.9114,-0.4621,-0.6916,1.23
4.348660,0.9290,-0.2710,-0.6344,1.16
4.381880,0.9304,0.0317,-0.5483,1.08
4.390381,0.9691,0.0683,-0.4906,1.09
4.414527,1.0615,0.0952,-0.3753,1.13
4.431910,1.0126,0.0639,-0.4237,1.10
4.456676,0.9065,-0.0559,-0.4036,0.99
4.482272,0.7584,-0.0984,-0.3743,0.85
4.489464,0.7290,-0.1003,-0.3513,0.82
4.514175,0.6665,-0.0598,-0.2692,0.72
4.533428,0.6850,-0.0138,-0.2711,0.74
4.557435,0.8009,0.0395,-0.3112,0.86
4.585188,0.7950,0.0551,-0.2501,0.84
4.590126,0.7916,0.0512,-0.2345,0.83
4.616263,0.7892,0.0106,-0.2027,0.81
4.631546,0.7628,0.0004,-0.1885,0.79
4.656194,0.7813,0.0248,-0.1475,0.80
4.681265,0.8644,0.0585,-0.1352,0.88
4.697741,0.8860,0.0458,-0.1377,0.90
4.714701,0.8864,-0.0016,-0.1455,0.90
4.732581,0.9094,-0.0510,-0.1797,0.93
4.757591,1.0409,-0.0720,-0.2345,1.07
4.777992,1.0991,-0.0187,-0.3430,1.15
4.797512,1.2458,0.1397,-0.2663,1.28
4.815671,1.3093,0.1749,-0.1201,1.33
4.841241,1.2492,-0.0627,-0.0961,1.25
4.856112,1.1959,-0.1844,-0.2325,1.23
4.878195,1.2037,-0.1487,-0.6275,1.37
4.896395,1.1260,0.0581,-0.7434,1.35
4.914354,0.8928,0.1593,-0.7233,1.16
4.938687,0.7916,0.1426,-0.5694,0.99
4.956435,0.8180,0.1778,-0.4833,0.97
4.979388,0.8996,0.0092,-0.4603,1.01
4.995977,0.9627,-0.0945,-0.4119,1.05
5.023051,1.0131,-0.0994,-0.4432,1.11
5.039797,0.9226,-0.0035,-0.4227,1.01
5.063902,0.7114,0.1069,-0.3313,0.79
5.078230,0.6425,0.1333,-0.2931,0.72
5.097042,0.5868,0.1431,-0.2335,0.65
5.122510,0.6102,0.0517,-0.2443,0.66
5.139239,0.7197,-0.0842,-0.2795,0.78
5.163801,0.8992,-0.1810,-0.3650,0.99
5.178760,0.8996,-0.1654,-0.3660,0.99
5.205453,0.8351,-0.0871,-0.3054,0.89
5.221958,0.8214,-0.0647,-0.2501,0.86
5.239323,0.8571,-0.0461,-0.2203,0.89
5.264332,0.9040,-0.0373,-0.2027,0.93
5.292511,0.9182,-0.0050,-0.1959,0.94
5.304235,0.9451,0.0189,-0.2047,0.97
5.323205,1.0272,0.0673,-0.2506,1.06
5.341149,0.9955,0.0933,-0.2936,1.04
5.365247,0.9593,-0.1194,-0.2848,1.01
5.389842,1.1773,-0.2504,-0.0903,1.21
5.405776,1.2419,-0.1209,-0.0976,1.25
5.422264,1.1729,0.0414,-0.1954,1.19
5.448478,1.1299,0.1431,-0.4374,1.22
5.463734,1.1475,-0.0598,-0.5390,1.27
5.491936,0.9505,-0.2925,-0.6310,1.18
5.505163,0.8473,-0.3076,-0.6525,1.11
5.530441,0.8508,-0.2182,-0.6280,1.08
5.547150,0.9319,-0.1365,-0.5566,1.09
5.563896,0.9735,-0.0534,-0.5014,1.10
5.586428,1.0268,0.0556,-0.4266,1.11
5.605245,1.0170,0.0522,-0.4183,1.10
5.630145,0.8723,-0.0676,-0.3958,0.96
5.648053,0.7593,-0.1209,-0.3596,0.85
5.663903,0.7085,-0.1370,-0.3303,0.79
5.691234,0.6445,-0.0774,-0.2594,0.70
5.705087,0.6371,-0.0167,-0.2672,0.69
5.730458,0.7227,0.0717,-0.3039,0.79
5.746198,0.7271,0.0986,-0.2971,0.79
5.768158,0.7491,0.0703,-0.2858,0.80
5.788292,0.7598,0.0576,-0.2565,0.80
5.805245,0.7794,0.0527,-0.2262,0.81
5.830106,0.8376,0.0444,-0.1773,0.86
5.847485,0.8703,0.0449,-0.1553,0.89
5.879182,0.8904,-0.0241,-0.1455,0.90
5.892071,0.9226,-0.0720,-0.1484,0.94
5.913780,1.0092,-0.1023,-0.2159,1.04
5.930061,1.0673,-0.0153,-0.2995,1.11
5.947314,1.0018,0.0933,-0.4374,1.10
5.977123,1.2658,0.2507,-0.1367,1.30
