time,gFx,gFy,gFz,TgF
3.548038,1.0209,-0.0128,-0.8182,1.31
3.573548,1.0052,0.2888,-0.5943,1.20
3.592413,1.2028,0.5562,-0.2824,1.35
3.604951,1.2257,0.5029,-0.2139,1.34
3.630938,1.0712,0.1500,-0.1577,1.09
3.647639,0.9226,-0.0852,-0.1543,0.94
3.672127,0.8068,-0.2030,-0.1690,0.85
3.691710,0.7383,-0.1385,-0.2154,0.78
3.713092,0.6479,0.0546,-0.1949,0.68
3.729532,0.6132,0.1451,-0.1274,0.64
3.755897,0.5873,0.1808,-0.0433,0.62
3.772688,0.6146,0.1676,-0.0511,0.64
3.793135,0.6665,0.2243,-0.0854,0.71
3.812756,0.7320,0.2785,-0.1127,0.79
3.829905,0.8161,0.2614,-0.1005,0.86
3.855392,0.9539,0.1651,-0.0761,0.97
3.871728,0.9969,0.1329,-0.0692,1.01
3.892917,0.9730,0.1074,-0.0487,0.98
3.912514,0.9622,0.0889,0.0041,0.97
3.939223,1.0468,0.1304,0.0359,1.06
3.955341,1.1099,0.1157,0.0104,1.12
3.980856,1.1558,0.0849,-0.1284,1.17
4.000328,1.3225,0.1084,0.0657,1.33
4.012387,1.4169,0.1397,0.2001,1.44
4.038716,1.4487,0.0918,-0.1758,1.46
4.054829,1.3768,0.0859,-0.4144,1.44
4.079689,1.2272,0.2746,-0.6119,1.40
4.096679,1.1783,0.2727,-0.6559,1.38
4.120487,0.8791,0.0957,-0.6168,1.08
4.137611,0.7398,-0.0417,-0.4022,0.84
4.153806,0.6753,-0.0984,-0.1675,0.70
4.180427,0.7877,-0.1429,-0.0159,0.80
4.195185,0.8620,-0.1277,-0.0252,0.87
4.220446,0.9275,0.0155,-0.1758,0.94
4.237309,0.9564,0.0825,-0.2188,0.98
4.262691,0.9480,0.0747,-0.2707,0.99
4.279635,0.8933,0.0449,-0.2863,0.94
4.299170,0.7862,-0.0006,-0.2496,0.82
4.319955,0.6982,-0.0353,-0.1988,0.73
4.337469,0.6586,-0.0334,-0.1142,0.67
4.361204,0.6899,-0.0035,-0.0257,0.69
4.378388,0.8087,-0.0397,-0.0428,0.81
4.403068,0.9397,-0.0422,-0.0912,0.95
4.419625,0.9828,-0.0128,-0.1142,0.99
4.445713,1.0370,0.0263,-0.1035,1.04
4.462609,1.0131,0.0678,-0.0849,1.02
4.479219,1.0048,0.1030,-0.0389,1.01
4.502905,1.0136,0.1421,-0.0282,1.02
4.519466,1.0571,0.1206,0.0090,1.06
4.545247,1.1084,0.0346,0.0471,1.11
4.561691,1.1993,-0.0324,0.1043,1.20
4.589073,1.2301,0.0321,0.1028,1.23
4.603277,1.1372,0.0121,-0.0815,1.14
4.629182,1.0898,-0.1737,-0.4462,1.19
4.645339,1.1206,-0.2675,-0.6823,1.34
4.662636,1.0820,-0.0720,-0.7189,1.30
4.689276,0.9495,0.1729,-0.5210,1.10
4.703369,1.0717,0.3480,-0.4286,1.21
4.727721,1.2766,0.4467,-0.2643,1.38
4.746232,1.2306,0.2614,-0.1665,1.27
4.770582,0.9837,-0.0280,-0.1753,1.00
4.793594,0.8205,-0.1497,-0.1983,0.86
4.804158,0.7408,-0.1615,-0.2169,0.79
4.830195,0.5706,-0.0471,-0.1827,0.60
4.846867,0.5007,0.0336,-0.1039,0.51
4.870209,0.4191,0.0962,0.0124,0.43
4.893556,0.4900,0.1373,0.0427,0.51
4.912205,0.6484,0.2052,-0.0145,0.68
4.928916,0.7887,0.2644,-0.0888,0.84
4.955258,0.9652,0.2448,-0.1225,1.00
4.971583,1.0155,0.1910,-0.1108,1.04
4.993116,1.0101,0.1353,-0.0414,1.02
5.011493,1.0248,0.0957,0.0300,1.03
5.027633,1.0321,0.0722,0.0437,1.04
5.053004,1.0981,0.0497,-0.0365,1.10
5.070481,1.1265,0.0497,-0.1802,1.14
5.093175,1.3783,0.1734,0.1268,1.39
5.111160,1.5557,0.1690,0.2490,1.58
5.127159,1.5117,0.1113,-0.1406,1.52
5.154949,1.4027,0.0238,-0.6818,1.56
5.171091,1.4042,0.1886,-0.7224,1.59
5.192360,1.1754,0.2800,-0.7683,1.43
5.210673,0.8908,0.0703,-0.7268,1.15
5.228840,0.7549,-0.0720,-0.4056,0.86
5.253012,0.6694,-0.1111,-0.1514,0.70
5.270566,0.7408,-0.0984,-0.0472,0.75
5.291009,0.7735,-0.0559,-0.0331,0.78
5.310818,0.7633,0.1035,-0.1113,0.78
5.337013,0.8273,0.1949,-0.3181,0.91
5.354833,0.8811,0.1226,-0.3992,0.98
5.379277,0.8816,-0.0070,-0.3767,0.96
5.402337,0.8576,-0.0554,-0.2594,0.90
5.410979,0.8713,-0.0730,-0.2252,0.90
5.436171,0.8684,-0.0720,-0.0722,0.87
5.453057,0.8718,-0.1111,-0.0531,0.88
5.479828,0.7662,-0.0656,-0.0702,0.77
5.502109,0.6894,0.0116,-0.0947,0.70
5.520068,0.7378,0.0400,-0.0511,0.74
5.536245,0.8190,0.0615,-0.0159,0.82
5.553035,0.9168,0.0801,-0.0243,0.92
5.579864,1.0766,0.0444,-0.0624,1.08
5.601843,1.1788,0.0537,-0.0580,1.18
5.619094,1.2423,0.0771,-0.0502,1.25
5.636145,1.2243,0.0659,-0.0086,1.23
5.654442,1.1402,0.0170,0.1165,1.15
5.679797,1.0742,-0.0021,0.2930,1.11
5.698835,1.0263,-0.0158,0.0212,1.03
5.718651,1.0419,-0.0427,-0.3005,1.09
5.736202,1.0473,-0.1849,-0.6344,1.24
5.762303,1.1089,0.0009,-0.8094,1.37
5.779941,1.0761,0.2526,-0.8040,1.37
5.799865,1.3343,0.4614,-0.6109,1.54
5.819873,1.3020,0.4452,-0.4476,1.45
5.836941,1.2008,0.3450,-0.2179,1.27
5.861078,0.9236,-0.0216,-0.1421,0.93
5.878375,0.7848,-0.2182,-0.1191,0.82
5.899746,0.6787,-0.2543,-0.0746,0.73
5.919006,0.6533,-0.2001,-0.0995,0.69
5.945684,0.5741,-0.0280,-0.0653,0.58
5.960555,0.5731,0.0282,-0.0316,0.57
5.986591,0.6410,0.1456,-0.0208,0.66
5.998972,0.6973,0.1930,-0.0570,0.73
6.017404,0.8082,0.2570,-0.1118,0.86
6.043935,0.9202,0.2512,-0.1308,0.96
6.060645,0.9148,0.1915,-0.0859,0.94
6.086160,0.8630,0.1343,-0.0081,0.87
6.112335,0.8605,0.1094,0.0466,0.87
6.118813,0.8571,0.1113,0.0447,0.87
6.144335,0.9652,0.1128,0.0466,0.97
6.160001,1.0893,0.1157,0.0437,1.10
6.186970,1.2394,0.1016,-0.0722,1.25
6.211574,1.3597,0.1143,-0.1000,1.37
6.226920,1.4726,0.1671,0.1219,1.49
6.243165,1.5161,0.1524,0.2813,1.55
6.260783,1.3426,0.1216,-0.1504,1.36
6.286165,1.1925,0.1671,-0.5293,1.32
6.312051,1.1612,0.3572,-0.7062,1.41
6.325524,1.1177,0.3367,-0.7361,1.38
6.342913,0.9285,0.1485,-0.7424,1.20
6.368686,0.7637,-0.1556,-0.3293,0.85
6.386762,0.7985,-0.2543,-0.1255,0.85
6.412314,0.8879,-0.1649,-0.0668,0.91
6.426837,0.8522,-0.0974,-0.0790,0.86
6.452682,0.8033,0.1275,-0.1900,0.84
6.469924,0.8209,0.2032,-0.2487,0.88
6.485651,0.8097,0.2375,-0.2892,0.89
6.509903,0.7730,0.1338,-0.3049,0.84
6.526012,0.7471,0.0527,-0.3015,0.81
6.552323,0.7408,0.0141,-0.1954,0.77
6.567806,0.8073,-0.0119,-0.0942,0.81
6.598141,0.9251,-0.1360,-0.0639,0.94
6.610090,0.9143,-0.0940,-0.0756,0.92
6.634854,0.8806,-0.0339,-0.0756,0.88
6.650760,0.8889,0.0121,-0.0800,0.89
6.668117,0.8938,0.0977,-0.0433,0.90
6.699508,1.0180,0.1265,0.0153,1.03
6.711540,1.0639,0.0849,-0.0238,1.07
6.735493,1.2091,-0.0138,-0.0570,1.21
6.752213,1.2096,-0.0603,0.0070,1.21
6.776770,1.2419,-0.0339,0.2094,1.26
6.797943,1.1915,0.0013,0.1424,1.20
6.818266,1.0473,0.0292,-0.2242,1.07
6.834294,0.9593,-0.0651,-0.4765,1.07
6.852318,1.0664,-0.1761,-0.8025,1.35
6.876767,1.0219,0.0189,-0.7981,1.30
6.896355,1.0057,0.2766,-0.7600,1.29
6.910112,1.1861,0.4531,-0.5547,1.39
6.935784,1.3548,0.4658,-0.3259,1.47
6.950542,1.2878,0.3132,-0.1636,1.34
6.977623,0.9314,-0.1571,-0.1098,0.95
6.998411,0.7447,-0.3052,-0.0697,0.81
7.016043,0.6009,-0.2465,-0.1171,0.66
7.033750,0.5286,-0.0896,-0.1069,0.55
7.059677,0.4768,0.1348,-0.0365,0.50
7.075564,0.4787,0.2037,0.0021,0.52
7.097205,0.5687,0.1915,0.0261,0.60
7.117961,0.7373,0.1671,-0.0311,0.76
7.133434,0.8121,0.1715,-0.0883,0.83
7.161428,0.9441,0.1734,-0.1132,0.97
7.176510,0.9876,0.1759,-0.0722,1.01
7.199495,0.9911,0.2008,0.0104,1.01
7.215918,0.9930,0.1534,0.0540,1.01
7.242078,1.0727,0.1045,0.0613,1.08
7.258715,1.1187,0.0346,-0.0394,1.12
7.282782,1.1935,-0.0079,-0.1949,1.21
7.306136,1.4369,0.1578,0.2207,1.46
7.317664,1.5337,0.1143,0.2920,1.57
7.342319,1.3538,0.0766,-0.3239,1.39
7.358711,1.2917,0.1094,-0.5009,1.39
7.383457,1.2003,0.3841,-0.7185,1.45
7.406002,1.0981,0.3044,-0.6510,1.31
7.425053,0.8175,0.0326,-0.5024,0.96
7.442135,0.7730,-0.1492,-0.3298,0.85
7.458688,0.7696,-0.2490,-0.1621,0.82
7.483615,0.9461,-0.3389,-0.0590,1.01
7.505720,0.9730,-0.1204,-0.2100,1.00
7.524923,0.9500,0.0820,-0.3318,1.01
7.542025,0.9065,0.1940,-0.3621,1.00
7.566376,0.7838,0.3035,-0.3137,0.90
7.583766,0.6826,0.2678,-0.2350,0.77
7.606032,0.6102,0.0752,-0.1646,0.64
7.625181,0.6009,-0.0446,-0.1313,0.62
7.641447,0.6655,-0.0999,-0.1000,0.68
7.666734,0.8131,-0.1727,-0.0976,0.84
7.684322,0.9040,-0.1712,-0.0942,0.92
7.705185,0.9309,-0.0720,-0.0942,0.94
7.725302,0.9505,0.0229,-0.0888,0.95
7.749494,0.9539,0.1167,-0.0859,0.96
7.767316,0.9471,0.1431,-0.0785,0.96
7.783678,0.9652,0.1030,-0.0863,0.97
7.804247,1.0688,0.0801,-0.0570,1.07
7.825176,1.1280,0.0972,-0.0277,1.13
7.848966,1.1720,0.0409,0.0916,1.18
7.866211,1.1998,0.0365,0.2172,1.22
7.884265,1.1915,0.0204,0.2241,1.21
7.913097,1.0664,-0.1047,-0.3337,1.12
7.926499,1.1592,-0.2851,-0.5469,1.31
7.950408,1.2047,-0.2446,-0.8514,1.50
7.965659,1.0033,-0.0671,-0.7610,1.26
7.991046,0.8679,0.2399,-0.6823,1.13
8.016748,1.2815,0.7151,-0.2394,1.49
8.031290,1.2775,0.6281,-0.2482,1.45
8.049329,1.2213,0.2463,-0.2135,1.26
8.067132,1.0092,-0.1023,-0.1983,1.03
8.091392,0.8498,-0.3326,-0.2408,0.94
8.115742,0.7144,-0.3286,-0.3474,0.86
8.131749,0.6293,-0.1585,-0.2633,0.70
8.149545,0.5252,0.0610,-0.1455,0.55
8.174202,0.4890,0.2590,-0.0174,0.55
8.192106,0.4983,0.3025,0.0667,0.59
8.218725,0.6782,0.2345,-0.0145,0.72
8.233469,0.7975,0.2502,-0.0819,0.84
8.249034,0.8855,0.2468,-0.1108,0.93
8.274142,0.9549,0.1509,-0.0766,0.97
8.291575,0.9524,0.0757,-0.0389,0.96
8.317228,0.9456,0.0444,0.0158,0.95
8.331548,0.9842,0.0698,0.0310,0.99
8.349949,1.0835,0.1094,0.0036,1.09
8.373173,1.2321,0.0693,-0.0683,1.24
8.390982,1.2365,0.0527,-0.1665,1.25
8.415166,1.3607,0.1069,0.0236,1.37
8.431631,1.4389,0.1309,0.0701,1.45
8.458714,1.4267,0.1231,-0.3826,1.48
8.474162,1.4007,0.2032,-0.6388,1.55
8.504709,1.0717,0.3328,-0.6173,1.28
8.517393,0.8596,0.2321,-0.5747,1.06
8.532281,0.6728,0.0365,-0.5092,0.84
8.557610,0.6938,-0.1429,-0.2105,0.74
8.574948,0.8566,-0.1932,-0.1333,0.89
8.605526,1.0238,-0.0651,-0.2550,1.06
8.619158,1.0302,-0.0026,-0.3298,1.08
8.641260,0.9163,0.1177,-0.3337,0.98
8.658675,0.8151,0.2032,-0.2790,0.89
8.673199,0.7584,0.2023,-0.2462,0.82
8.703594,0.6855,-0.0026,-0.1919,0.71
8.722720,0.6547,-0.0823,-0.1318,0.67
8.739527,0.6968,-0.0827,-0.1127,0.71
8.758877,0.7501,-0.1013,-0.0824,0.76
8.775139,0.8107,-0.1091,-0.0805,0.82
8.805216,0.8601,-0.0295,-0.0507,0.86
8.818421,0.8855,0.0067,-0.0624,0.89
8.839300,0.9089,0.0566,-0.0595,0.91
8.857403,0.9392,0.0859,-0.0639,0.95
8.882876,1.0160,0.0859,-0.0771,1.02
8.904757,1.1397,0.0703,-0.0384,1.14
8.922409,1.1778,0.0698,0.0280,1.18
8.939137,1.2555,0.0219,0.0706,1.26
8.957593,1.2898,0.0087,0.1292,1.30
8.981484,1.1832,0.0512,0.0926,1.19
9.002719,1.0473,0.0747,-0.2487,1.08
9.022392,1.0903,-0.2323,-0.6720,1.30
9.038856,1.1695,-0.2758,-0.8231,1.46
9.064263,0.9099,0.0087,-0.6559,1.12
9.081515,0.9241,0.1558,-0.6178,1.12
9.097589,1.1245,0.3788,-0.4149,1.26
9.121650,1.2096,0.4301,-0.2413,1.31
9.140014,1.1177,0.2164,-0.1602,1.15
9.164590,0.9216,-0.0842,-0.1577,0.94
9.182450,0.8087,-0.2010,-0.1670,0.85
9.211049,0.6181,-0.1634,-0.2516,0.69
9.222746,0.5643,-0.0676,-0.2159,0.61
9.248673,0.4680,0.1011,-0.0707,0.48
9.263280,0.4650,0.1666,-0.0125,0.49
9.281208,0.5521,0.1827,0.0339,0.58
9.311006,0.8068,0.2228,-0.0663,0.84
9.322738,0.8571,0.2223,-0.1201,0.89
9.347219,0.9407,0.1856,-0.1211,0.97
9.365093,0.9510,0.1187,-0.0771,0.96
9.388623,0.9598,0.1157,-0.0199,0.97
9.410819,0.9872,0.1172,0.0144,0.99
9.430614,1.0752,0.1241,0.0104,1.08
9.446921,1.1490,0.1138,-0.0761,1.16
9.464438,1.1935,0.0801,-0.2110,1.21
9.488696,1.3959,0.0717,0.0119,1.40
9.508917,1.5230,0.0590,0.2832,1.55
9.530165,1.3900,-0.0603,-0.1572,1.40
9.546840,1.2169,-0.0055,-0.5082,1.32
9.572838,1.1236,0.3142,-0.7786,1.40
9.588755,1.0717,0.3670,-0.8461,1.41
9.610386,0.9187,0.3128,-0.7889,1.25
9.630854,0.8268,0.0053,-0.4867,0.96
9.646860,0.8532,-0.1336,-0.2892,0.91
9.673149,1.0180,-0.2587,-0.0912,1.05
9.689138,0.9319,-0.1580,-0.0991,0.95
9.712915,0.8097,-0.0060,-0.2066,0.84
9.731710,0.7437,0.1221,-0.2731,0.80
9.745127,0.7105,0.1729,-0.3005,0.79
9.771999,0.6782,0.1881,-0.2971,0.76
9.788694,0.6337,0.1006,-0.2858,0.70
9.810318,0.6518,0.0136,-0.2159,0.69
9.829012,0.7413,-0.0172,-0.0912,0.75
9.848128,0.8757,-0.0896,-0.0155,0.88
9.871990,0.9334,-0.1800,-0.0521,0.95
9.889263,0.9060,-0.1360,-0.0140,0.92
9.910823,0.8904,-0.0490,-0.0106,0.89
9.929653,0.9304,0.0101,-0.0140,0.93
9.954551,1.0072,0.0791,-0.0575,1.01
9.970996,1.0703,0.1333,-0.1245,1.09
9.990290,1.1475,0.1925,-0.0756,1.17
10.010183,1.2179,0.1099,0.0070,1.22
10.028917,1.3465,0.0326,0.1322,1.35
10.054397,1.1998,0.0409,0.0540,1.20
10.072261,1.0458,-0.0304,-0.3528,1.10
10.097340,1.1255,-0.3418,-0.7786,1.41
10.122678,1.1324,-0.1067,-0.8377,1.41
10.130102,0.9842,-0.0280,-0.7713,1.25
10.155182,0.9920,0.2878,-0.6495,1.22
10.170755,1.2194,0.5381,-0.3762,1.38
10.196187,1.2634,0.4360,-0.2301,1.36
10.219139,1.0312,0.0458,-0.1709,1.05
10.237403,0.8322,-0.2265,-0.1758,0.88
10.254368,0.7281,-0.3242,-0.1636,0.81
10.279742,0.5721,-0.2006,-0.2105,0.64
10.297218,0.4724,-0.0011,-0.1631,0.50
10.322358,0.4162,0.1812,-0.0780,0.46
10.336275,0.4147,0.2521,-0.0067,0.49
10.355087,0.5291,0.2169,-0.0203,0.57
10.380268,0.7965,0.2003,-0.0409,0.82
10.396860,0.9094,0.2296,-0.0927,0.94
10.423222,0.9994,0.1886,-0.0907,1.02
10.438198,1.0048,0.1226,-0.0555,1.01
10.454102,1.0419,0.0585,-0.0023,1.04
10.478873,1.0683,0.0395,0.0007,1.07
10.496121,1.0952,0.0375,-0.0585,1.10
10.524240,1.1944,0.0346,-0.1059,1.20
10.536288,1.3435,0.1216,0.0623,1.35
10.554472,1.4667,0.1583,0.3092,1.51
10.578362,1.4511,0.0243,-0.1748,1.46
10.595540,1.3391,0.0175,-0.5782,1.46
10.624278,1.2047,0.3103,-0.7962,1.48
10.637031,1.1509,0.3475,-0.7981,1.44
10.662729,0.8136,0.0830,-0.6774,1.06
10.678473,0.7989,-0.0959,-0.4290,0.91
10.708790,0.9828,-0.1668,-0.2047,1.02
10.728192,1.0292,-0.0945,-0.1509,1.04
10.735986,1.0238,-0.0681,-0.1748,1.04
10.763700,0.8473,0.0830,-0.2061,0.88
10.778417,0.7774,0.1368,-0.2213,0.82
10.810101,0.6880,0.0825,-0.2403,0.73
10.820308,0.6616,0.0111,-0.2355,0.70
10.838593,0.6596,-0.0387,-0.2154,0.69
10.861690,0.6317,0.0009,-0.1709,0.65
10.886493,0.7178,0.0776,-0.0560,0.72
10.904398,0.8121,0.0629,-0.0624,0.82
10.930542,0.8571,-0.0026,-0.0614,0.86
10.944477,0.8571,-0.0075,-0.0678,0.86
10.962024,0.8757,0.0160,-0.0663,0.88
10.986761,0.9661,0.0302,-0.0863,0.97
11.004010,1.0439,0.0258,-0.0824,1.05
11.032329,1.1739,0.0801,-0.0898,1.18
11.044786,1.1925,0.0830,-0.0247,1.20
11.062612,1.2335,0.0258,0.0725,1.24
11.086923,1.2565,0.0556,0.2221,1.28
11.103972,1.1695,0.0644,0.0994,1.18
11.131550,1.0805,-0.0383,-0.4129,1.16
11.143941,1.0893,-0.2152,-0.6945,1.31
11.162684,1.2443,-0.2651,-0.9086,1.56
11.188436,0.9681,-0.0001,-0.7111,1.20
11.205672,0.9388,0.2028,-0.6505,1.16
11.234137,1.2018,0.4814,-0.2751,1.32
11.246533,1.1294,0.4272,-0.2218,1.23
