time,gFx,gFy,gFz,TgF
9.922303,0.8488,0.0849,-0.2286,0.88
9.934313,0.9031,0.0331,-0.2003,0.93
9.952057,0.9104,-0.0251,-0.1675,0.93
9.975967,0.8234,-0.0788,-0.1489,0.84
9.994077,0.7373,-0.0725,-0.1083,0.75
10.018343,0.6797,-0.0109,-0.1401,0.69
10.033607,0.6415,0.0121,-0.1279,0.65
10.053029,0.5731,0.0277,-0.1827,0.60
10.076043,0.5291,0.0312,-0.2027,0.57
10.100104,0.5965,0.0121,-0.1626,0.62
10.120871,0.7344,0.0737,-0.1577,0.75
10.133164,0.8351,0.1167,-0.1543,0.86
10.159518,0.9647,0.2023,-0.1655,1.00
10.177033,0.9466,0.1949,-0.2858,1.01
10.200983,0.9960,0.0297,-0.3235,1.05
10.218119,1.1915,-0.0915,-0.4579,1.28
10.238807,1.4912,-0.0172,-0.6305,1.62
10.261222,1.3959,0.1045,-0.7209,1.57
10.276868,1.3338,0.1265,-0.6026,1.47
10.302495,1.4716,-0.0681,-0.4789,1.55
10.318317,1.6139,-0.2211,-0.5796,1.73
10.338477,1.6202,-0.0246,-0.4726,1.69
10.360617,1.0370,0.3084,-0.1318,1.09
10.376900,0.7941,0.3367,-0.0829,0.87
10.401335,0.6005,0.1822,-0.0907,0.63
10.419306,0.6322,-0.0055,-0.1162,0.64
10.443938,0.8068,-0.0749,-0.2677,0.85
10.460103,0.7941,-0.0216,-0.2936,0.85
10.484650,0.7540,0.0160,-0.2511,0.79
10.500616,0.6894,-0.0065,-0.2203,0.72
10.530198,0.6137,0.0233,-0.1211,0.63
10.542167,0.6420,0.0053,-0.1328,0.66
10.559852,0.7232,0.0087,-0.1426,0.74
10.584829,0.7535,0.0629,-0.1367,0.77
10.602207,0.7769,0.1133,-0.1220,0.79
10.632796,0.7730,0.0493,-0.1807,0.80
10.643842,0.7637,0.0131,-0.2149,0.79
10.667581,0.7774,-0.0016,-0.1768,0.80
10.685089,0.8816,0.0062,-0.1010,0.89
10.702581,0.9852,0.0209,-0.1411,1.00
10.729748,1.0717,0.0981,-0.4246,1.16
10.742391,1.2018,0.1055,-0.5865,1.34
10.768641,1.4848,0.1558,-0.7673,1.68
10.785103,1.4027,0.1842,-0.8319,1.64
10.808868,1.0986,-0.0006,-0.4442,1.19
10.830730,0.7809,0.0043,-0.2697,0.83
10.850808,1.0649,0.2795,-0.2824,1.14
10.868931,1.4125,0.2756,-0.3411,1.48
10.883977,1.5694,0.0566,-0.4613,1.64
10.908721,1.3396,-0.2519,-0.4589,1.44
10.932485,1.0356,-0.1458,-0.4413,1.14
10.950222,0.6914,0.0238,-0.2462,0.73
10.967455,0.4435,0.1294,-0.1352,0.48
10.984655,0.3990,0.1583,-0.1103,0.44
11.008845,0.6396,0.1744,-0.2125,0.70
11.031655,0.7774,0.1319,-0.3137,0.85
11.050581,0.7813,0.0585,-0.2966,0.84
11.067519,0.7965,-0.0089,-0.2100,0.82
11.092178,0.7838,0.0419,-0.1929,0.81
11.109666,0.7647,0.0986,-0.1445,0.78
11.131665,0.6449,0.1172,-0.1259,0.67
11.150054,0.5423,0.0810,-0.1025,0.56
