time,gFx,gFy,gFz,TgF
2.204088,0.8429,-0.0251,-0.0815,0.85
2.231040,0.6850,-0.0519,-0.0203,0.69
2.245705,0.6327,-0.0475,0.0315,0.64
2.264082,0.6171,-0.0524,0.0706,0.62
2.287812,0.6317,-0.0177,0.0285,0.63
2.304641,0.6694,0.0101,0.0002,0.67
2.333591,0.7310,-0.0094,-0.0282,0.73
2.343539,0.7545,-0.0153,-0.0203,0.75
2.369622,0.8649,-0.0534,-0.0247,0.87
2.387549,0.9407,-0.0793,-0.0472,0.95
2.416259,0.8801,-0.0466,-0.0316,0.88
2.429195,0.8278,0.0292,-0.0815,0.83
2.446270,0.8860,0.1079,-0.1792,0.91
2.470354,1.2467,0.0727,-0.2912,1.28
2.485913,1.4878,0.0312,-0.4310,1.55
2.504521,1.6271,0.0013,-0.5087,1.70
2.528579,1.6496,0.2213,-0.5654,1.76
2.553786,1.7537,0.4306,-0.4799,1.87
2.569855,1.6740,0.3460,-0.3924,1.75
2.586091,1.3548,0.2252,-0.2643,1.40
2.617801,0.9172,0.0776,-0.0829,0.92
2.628317,0.8547,0.0478,-0.0463,0.86
2.652342,0.7774,0.0439,-0.0844,0.78
2.669802,0.7413,0.0981,-0.1240,0.76
2.686032,0.7310,0.1578,-0.1401,0.76
2.717661,0.7476,0.2023,-0.1699,0.79
2.736384,0.8024,0.1856,-0.1895,0.85
2.752025,0.8781,0.1788,-0.2012,0.92
2.771274,0.9466,0.1808,-0.2066,0.99
2.795456,0.9749,0.1808,-0.2027,1.01
2.816777,0.9226,0.1768,-0.1812,0.96
2.829742,0.9045,0.1676,-0.1401,0.93
2.851817,0.8899,0.1407,-0.0829,0.90
2.871726,0.8860,0.0981,-0.0761,0.89
2.895816,0.8904,0.0629,-0.0898,0.90
2.917998,0.8791,0.0585,-0.0839,0.89
2.936870,0.8390,0.0732,-0.0712,0.85
2.952162,0.8239,0.0884,-0.0536,0.83
2.971508,0.8082,0.1172,-0.0189,0.82
2.994016,0.7897,0.1128,-0.0272,0.80
3.016434,0.7657,0.0698,-0.0546,0.77
3.037984,0.7276,0.0395,-0.0477,0.73
3.052523,0.6997,0.0356,-0.0511,0.70
3.077492,0.6811,0.0581,-0.0199,0.68
3.095014,0.7237,0.0869,-0.0125,0.73
3.115408,0.8077,0.1172,-0.0272,0.82
3.135601,0.9324,0.1417,-0.0291,0.94
3.152373,1.0434,0.1729,-0.0155,1.06
3.177543,1.0981,0.1817,-0.0687,1.12
3.195477,1.0336,0.1255,-0.1685,1.05
3.215895,1.1143,0.1270,-0.0839,1.12
3.234181,1.1729,0.1016,-0.1460,1.19
3.261352,1.3523,0.0625,-0.2887,1.38
3.277012,1.4115,0.0786,-0.3127,1.45
3.295663,1.4672,-0.0705,-0.3611,1.51
3.316846,1.6999,-0.1825,-0.5014,1.78
3.333994,1.8701,-0.1585,-0.5185,1.95
3.361127,1.3670,0.0087,-0.2741,1.39
3.377872,1.0976,0.0478,-0.1558,1.11
3.401696,0.7535,0.0859,-0.0727,0.76
3.427535,0.5511,0.0840,-0.0384,0.56
3.435980,0.5164,0.0625,-0.0565,0.52
3.459495,0.4401,-0.0319,-0.1245,0.46
3.477149,0.4646,-0.1121,-0.1538,0.50
3.502065,0.6601,-0.1258,-0.1900,0.70
3.529703,0.9207,-0.0950,-0.2237,0.95
3.544351,1.0316,-0.0720,-0.2428,1.06
3.559606,1.0908,-0.0485,-0.2770,1.13
3.585120,1.1201,0.0038,-0.2941,1.16
3.601132,1.0292,0.0365,-0.2599,1.06
3.625741,0.7843,0.0566,-0.1132,0.79
3.642200,0.6557,0.0683,-0.0213,0.66
3.661461,0.5540,0.0522,0.0579,0.56
3.687317,0.5389,0.0092,0.0896,0.55
3.702444,0.6044,-0.0197,0.0667,0.61
3.729882,0.8146,-0.0793,-0.0243,0.82
3.742112,0.9319,-0.1003,-0.0727,0.94
3.761463,1.0551,-0.0735,-0.1352,1.07
3.783910,1.1118,-0.0123,-0.1685,1.12
3.801267,1.0561,-0.0016,-0.1054,1.06
3.831504,0.9065,-0.0138,-0.0692,0.91
3.842010,0.9231,0.0023,-0.1655,0.94
3.868163,1.2081,-0.1214,-0.2232,1.23
3.886719,1.3367,-0.1654,-0.4642,1.42
3.902126,1.4032,-0.1311,-0.5434,1.51
3.929735,1.3455,0.0835,-0.4814,1.43
3.942205,1.3201,0.1847,-0.4466,1.41
3.968008,1.3005,0.4697,-0.4070,1.44
3.985797,1.3636,0.4839,-0.2721,1.47
4.011380,1.1984,0.2624,-0.2648,1.25
4.037967,1.1397,0.1250,-0.2731,1.18
4.043142,1.1328,0.0942,-0.2736,1.17
4.067630,1.0830,0.0297,-0.2418,1.11
4.085526,0.9534,0.0610,-0.2291,0.98
4.109729,0.7706,0.1343,-0.1602,0.80
4.137315,0.5956,0.1930,-0.0775,0.63
4.150086,0.5687,0.2042,-0.0536,0.61
4.167422,0.6293,0.1803,-0.0604,0.66
4.193885,0.8351,0.1373,-0.1387,0.86
4.209084,0.8938,0.1133,-0.1739,0.92
4.237138,0.8943,0.1040,-0.1509,0.91
4.251057,0.8874,0.1167,-0.1215,0.90
4.268594,0.8923,0.1353,-0.0805,0.91
4.291106,0.8586,0.1431,-0.0595,0.87
4.308934,0.7960,0.1407,-0.0541,0.81
4.333884,0.7046,0.0981,-0.0335,0.71
4.350632,0.6327,0.0781,-0.0419,0.64
4.375571,0.5711,0.0419,-0.0238,0.57
4.392589,0.5413,0.0180,-0.0203,0.54
4.417138,0.5775,0.0233,-0.0384,0.58
4.431828,0.6435,0.0688,-0.0604,0.65
4.457050,0.8234,0.1671,0.0202,0.84
4.473605,0.9715,0.2199,0.1390,1.01
4.498817,0.9720,0.1661,-0.2623,1.02
4.521754,1.3132,0.2184,-0.2218,1.35
4.532820,1.4462,0.2438,-0.3435,1.51
4.557295,1.6310,0.0023,-0.4232,1.69
4.573065,1.6823,-0.1057,-0.3806,1.73
4.598349,1.9307,-0.3511,-0.5977,2.05
4.621393,1.9629,-0.1072,-0.5073,2.03
4.641195,1.3719,0.0884,-0.1959,1.39
4.656897,1.0815,0.1001,-0.0942,1.09
4.681703,0.7784,0.0688,-0.0208,0.78
4.700501,0.5980,0.0145,0.0300,0.60
4.720790,0.6088,-0.1175,0.0090,0.62
4.741031,0.6958,-0.1698,-0.1088,0.72
4.758525,0.7466,-0.1483,-0.1963,0.79
4.782727,0.8513,-0.1043,-0.2829,0.90
4.799297,0.8908,-0.0691,-0.2936,0.94
4.823183,0.9231,-0.0265,-0.2198,0.95
4.841663,0.9172,-0.0158,-0.1631,0.93
4.858660,0.9202,-0.0407,-0.1323,0.93
4.883730,0.9192,-0.0637,-0.1020,0.93
4.899640,0.9050,-0.0769,-0.0878,0.91
4.921359,0.8640,-0.0867,-0.1064,0.87
4.940778,0.8341,-0.0510,-0.1352,0.85
4.967327,0.8058,0.0145,-0.1211,0.81
4.982064,0.7901,0.0341,-0.1064,0.80
4.999846,0.7745,0.0424,-0.1162,0.78
5.020508,0.7593,0.0385,-0.1328,0.77
5.040310,0.7354,0.0268,-0.1264,0.75
5.067363,0.6909,0.0473,-0.0771,0.70
5.083308,0.6689,0.0669,-0.0257,0.67
5.109063,0.7525,0.0928,-0.0189,0.76
5.123156,0.8185,0.0908,-0.0306,0.82
5.149025,0.8962,0.0219,-0.0169,0.90
5.167271,0.9236,-0.0632,0.0320,0.93
5.183469,0.9911,-0.0627,-0.0795,1.00
5.209309,1.2414,-0.1072,-0.1455,1.25
5.230917,1.5024,-0.1419,-0.3880,1.56
5.248878,1.4447,-0.0999,-0.4657,1.52
5.267016,1.2233,0.0111,-0.3665,1.28
5.292138,1.1915,0.4345,-0.3758,1.32
5.307544,1.4614,0.5503,-0.2946,1.59
5.332012,1.6696,0.2883,-0.3826,1.74
5.347307,1.5210,0.1299,-0.3787,1.57
5.365743,1.2502,0.0659,-0.2775,1.28
5.390580,1.0331,0.0185,-0.2198,1.06
5.407736,0.8913,0.0874,-0.1382,0.91
5.432410,0.6611,0.1773,-0.0326,0.69
5.449090,0.5931,0.1871,-0.0057,0.62
5.466004,0.5829,0.1729,-0.0282,0.61
5.492171,0.6635,0.1705,-0.1729,0.71
5.507287,0.7261,0.1822,-0.2320,0.78
5.532126,0.8835,0.1715,-0.2462,0.93
5.550080,0.9798,0.1602,-0.2355,1.02
5.574282,1.0145,0.1915,-0.2179,1.06
5.590948,0.9886,0.2184,-0.1641,1.03
5.607275,0.9270,0.2262,-0.1255,0.96
5.630573,0.8092,0.1812,-0.0927,0.83
5.647926,0.7491,0.1270,-0.0751,0.76
5.674629,0.6997,0.0551,-0.0423,0.70
5.690134,0.6938,0.0370,-0.0375,0.70
5.719362,0.7730,0.0111,-0.0903,0.78
5.731497,0.8234,0.0028,-0.1206,0.83
5.756716,0.8703,0.0248,-0.1391,0.88
5.774233,0.8723,0.0321,-0.1088,0.88
5.792168,0.8478,0.0497,-0.0673,0.85
5.813827,0.8322,0.0825,0.0031,0.84
5.832391,0.8307,0.1099,0.0344,0.84
5.855384,0.8195,0.1285,0.0515,0.83
5.872726,0.7505,0.1153,-0.1264,0.77
5.896561,1.0722,0.1617,-0.1093,1.09
5.914576,1.2384,0.2116,-0.3142,1.30
5.939799,1.4575,0.2037,-0.6525,1.61
5.956330,1.6486,0.1065,-0.6735,1.78
5.981610,1.6828,-0.1390,-0.6559,1.81
5.998009,1.6090,-0.2670,-0.4726,1.70
6.015078,1.3704,-0.1761,-0.2438,1.40
6.040066,1.0321,-0.0979,-0.0071,1.04
6.056348,0.9114,-0.0862,-0.0086,0.92
6.082399,0.7960,-0.0407,-0.1318,0.81
6.098689,0.7877,-0.0358,-0.1651,0.81
6.128146,0.9285,-0.0681,-0.2350,0.96
6.140001,0.9564,-0.0519,-0.2843,1.00
6.156374,0.9647,-0.0353,-0.3127,1.01
6.181915,0.9192,-0.0461,-0.2975,0.97
6.198972,0.8605,-0.0451,-0.2467,0.90
6.228657,0.7642,-0.0622,-0.1509,0.78
6.239858,0.7388,-0.0769,-0.1362,0.76
6.264332,0.7652,-0.0930,-0.1000,0.78
6.281658,0.8058,-0.0686,-0.0971,0.81
6.298289,0.8219,-0.0260,-0.0951,0.83
6.328682,0.7735,0.0488,-0.1069,0.78
6.347358,0.7452,0.0590,-0.1240,0.76
6.364258,0.7486,0.0556,-0.1069,0.76
6.381208,0.7510,0.0629,-0.0756,0.76
6.405891,0.7339,0.0727,-0.0727,0.74
6.429796,0.7574,0.0488,-0.0384,0.76
6.443548,0.8107,0.0224,-0.0018,0.81
6.464513,0.9270,-0.0104,0.0398,0.93
6.480770,1.0077,-0.0495,0.0608,1.01
6.506922,1.0008,-0.0891,0.0764,1.01
6.528298,0.9999,-0.0339,-0.2555,1.03
6.546430,1.1700,-0.0524,-0.2795,1.20
6.565404,1.2345,-0.0255,-0.5029,1.33
6.581907,1.2375,0.0551,-0.6251,1.39
6.607551,1.2746,0.2424,-0.4349,1.37
6.628131,1.2873,0.3714,-0.3479,1.38
6.646926,1.4003,0.3988,-0.3176,1.49
6.664482,1.4966,0.1764,-0.3396,1.54
6.690095,1.4247,-0.0050,-0.3054,1.46
6.705336,1.3157,0.0053,-0.2966,1.35
6.725402,1.1289,0.0835,-0.2936,1.17
6.746078,0.9143,0.1744,-0.2467,0.96
6.764390,0.7114,0.2316,-0.1748,0.77
6.789360,0.4787,0.2472,-0.0482,0.54
6.806677,0.4093,0.1984,0.0016,0.45
6.826306,0.4064,0.1226,0.0104,0.42
6.846243,0.5100,0.0390,-0.0423,0.51
6.870959,0.6572,-0.0089,-0.0937,0.66
6.889879,0.7002,-0.0035,-0.1235,0.71
6.905700,0.6410,0.0331,-0.1054,0.65
6.932163,0.5164,0.0991,-0.0155,0.53
6.946253,0.5100,0.1148,0.0598,0.53
6.972103,0.5315,0.1754,0.1185,0.57
6.989259,0.6293,0.1690,0.0002,0.65
7.013697,0.7193,0.1397,-0.0859,0.74
7.027997,0.6161,0.1226,-0.2736,0.69
7.047603,0.9520,0.1382,-0.1827,0.98
7.071167,1.6403,0.0732,-0.4789,1.71
7.088233,2.1404,-0.0485,-0.7869,2.28
7.114195,2.3575,-0.0808,-0.8671,2.51
7.138045,2.2001,-0.1937,-0.6681,2.31
7.147772,1.9678,-0.1033,-0.4481,2.02
7.172182,1.4330,-0.0260,-0.1171,1.44
7.188241,1.1333,0.0097,-0.0179,1.13
7.215585,0.7618,0.0527,-0.0203,0.76
7.240246,0.6005,0.0429,-0.0614,0.61
7.254050,0.5789,0.0126,-0.0942,0.59
7.271389,0.6005,-0.0446,-0.1523,0.62
7.299183,0.7129,-0.1214,-0.2169,0.75
7.315656,0.7437,-0.1204,-0.2227,0.79
7.335588,0.7300,-0.0793,-0.1900,0.76
7.357140,0.6547,-0.0246,-0.0976,0.66
7.371798,0.6200,-0.0055,-0.0707,0.62
7.398055,0.6049,-0.0021,-0.0707,0.61
7.415973,0.5838,0.0053,-0.0345,0.58
7.446254,0.5780,-0.0270,0.0065,0.58
7.454960,0.5819,-0.0211,-0.0081,0.58
7.471626,0.5814,0.0214,-0.0252,0.58
7.497470,0.6176,0.0517,0.0158,0.62
7.515341,0.7686,0.0639,0.0315,0.77
7.536055,0.9828,0.0972,-0.0115,0.99
7.553977,1.1099,0.0727,-0.0570,1.11
7.578469,0.9265,0.0009,-0.1108,0.93
7.598048,1.0048,0.0629,-0.2658,1.04
7.613920,1.2888,-0.1189,-0.2076,1.31
7.635442,1.4296,0.0771,-0.5107,1.52
7.654613,1.6012,0.1808,-0.3919,1.66
7.680223,1.6515,0.5024,-0.4848,1.79
7.696976,1.9028,0.4692,-0.5342,2.03
7.722341,1.6515,0.1553,-0.4295,1.71
7.736321,1.3768,0.0889,-0.2399,1.40
7.755048,1.1548,-0.0143,-0.1020,1.16
7.779954,1.0150,-0.0466,-0.0917,1.02
7.795852,0.9251,0.0351,-0.1181,0.93
7.822034,0.7975,0.1553,-0.1699,0.83
7.843740,0.7652,0.1871,-0.1690,0.81
7.863023,0.7163,0.1881,-0.1577,0.76
7.879018,0.6850,0.1417,-0.1660,0.72
7.896729,0.6371,0.0693,-0.1455,0.66
7.921876,0.5736,-0.0207,-0.0834,0.58
7.949011,0.5814,-0.0070,-0.0194,0.58
7.961318,0.6474,0.0781,-0.0150,0.65
7.979549,0.7769,0.1509,-0.0643,0.79
8.005162,0.8982,0.2399,-0.1338,0.94
8.022295,0.9979,0.2585,-0.1015,1.04
8.047248,1.0864,0.0835,-0.0282,1.09
8.061946,1.0429,0.0644,-0.0111,1.04
8.079397,0.9260,0.1123,0.0144,0.93
8.103974,0.7305,0.1529,0.0500,0.75
8.121196,0.6474,0.1744,0.1024,0.68
8.146295,0.6337,0.1847,0.1791,0.68
8.161845,0.6572,0.1705,0.1361,0.69
8.186393,0.7188,0.1539,0.0559,0.74
8.203774,0.8112,0.1456,0.0882,0.83
8.221032,0.9490,0.1113,0.1566,0.97
8.251753,0.9945,-0.0172,-0.1768,1.01
8.260802,1.2976,-0.0158,-0.2076,1.31
8.287203,1.5938,-0.0290,-0.7556,1.76
8.304941,1.5943,-0.1375,-0.8148,1.80
8.335112,1.6437,-0.2666,-0.5987,1.77
8.347204,1.7288,-0.3614,-0.5977,1.86
8.369314,1.9419,-0.4646,-0.6031,2.09
8.389385,1.3978,-0.0876,-0.3249,1.44
8.405048,1.0742,0.0331,-0.2716,1.11
8.433993,0.7667,0.0991,-0.2139,0.80
8.447771,0.7251,0.1055,-0.1743,0.75
8.469618,0.6650,0.0136,-0.1323,0.68
8.487824,0.6166,-0.0847,-0.1651,0.64
8.504647,0.5442,-0.0969,-0.1372,0.57
8.535333,0.5139,-0.2054,-0.0829,0.56
8.549796,0.5794,-0.2358,-0.0619,0.63
8.572364,0.7031,-0.2006,-0.0942,0.74
8.588689,0.7813,-0.1722,-0.1035,0.81
8.614998,0.9334,-0.1204,-0.1391,0.95
8.633408,0.9818,-0.0979,-0.1690,1.00
8.652200,0.9945,-0.1013,-0.1577,1.01
8.671834,1.0140,-0.1204,-0.1211,1.03
8.687603,1.0268,-0.1047,-0.1059,1.04
8.712969,1.0395,0.0131,-0.0751,1.04
8.733186,1.0683,0.1074,-0.0497,1.07
8.753620,1.1289,0.1289,-0.0472,1.14
8.768896,1.1720,0.0659,-0.0819,1.18
8.795703,1.2125,-0.1263,-0.3323,1.26
8.811152,1.3861,-0.1839,-0.4012,1.45
8.835562,1.4501,-0.2206,-0.5381,1.56
8.852973,1.1656,-0.1732,-0.4990,1.28
8.868938,0.8644,-0.1028,-0.4682,0.99
8.896595,0.5071,0.0815,-0.4334,0.67
8.911918,0.6234,0.2243,-0.3386,0.74
8.933193,1.0067,0.2829,-0.2232,1.07
8.952377,1.1773,0.1568,-0.4134,1.26
8.977387,1.2384,-0.0006,-0.5249,1.35
8.996316,1.2174,-0.0495,-0.5405,1.33
9.011540,1.1245,-0.0735,-0.4784,1.22
9.032802,0.9177,-0.0270,-0.2721,0.96
9.051437,0.7329,0.0312,-0.1426,0.75
9.077265,0.5858,-0.0075,-0.0824,0.59
9.094571,0.5247,-0.0339,-0.1274,0.54
9.118956,0.6063,-0.0270,-0.1944,0.64
9.145336,0.8068,0.0732,-0.2286,0.84
9.152632,0.8547,0.1143,-0.2501,0.90
9.176716,0.9974,0.1881,-0.2511,1.05
9.195451,1.0057,0.1871,-0.2051,1.04
9.219408,0.9485,0.1113,-0.1895,0.97
9.250549,0.9505,0.1382,-0.1499,0.97
9.254932,0.9520,0.1456,-0.1401,0.97
9.277118,1.0155,0.1363,-0.1069,1.03
9.294718,1.0747,0.1245,-0.1323,1.09
9.319547,1.1573,0.1025,-0.1235,1.17
9.340572,1.1011,0.0854,-0.1220,1.11
9.359263,0.9784,0.0331,-0.3582,1.04
9.377228,1.0624,-0.0563,-0.5488,1.20
9.395153,1.2150,-0.1492,-0.5283,1.33
9.418698,1.2189,-0.3233,-0.5131,1.36
9.441568,1.0590,-0.4411,-0.5200,1.26
9.462276,0.9143,-0.2299,-0.4550,1.05
9.478189,0.8811,-0.0603,-0.4393,0.99
9.503145,0.8992,0.0967,-0.3689,0.98
9.518532,0.8948,0.1255,-0.3518,0.97
9.540710,0.8723,-0.0436,-0.4036,0.96
9.559490,0.9016,-0.1722,-0.4026,1.00
9.577288,0.8850,-0.2406,-0.3308,0.97
9.602407,0.7799,-0.2240,-0.2291,0.84
9.619506,0.6709,-0.1751,-0.1978,0.72
9.640822,0.5662,-0.1023,-0.1787,0.60
9.659776,0.6151,-0.0260,-0.1787,0.64
9.678290,0.7789,0.0312,-0.2135,0.81
9.702981,0.9671,0.0263,-0.2462,1.00
9.719474,1.0145,0.0160,-0.2325,1.04
9.740974,0.9916,-0.0226,-0.1792,1.01
9.759589,0.9696,-0.0480,-0.1387,0.98
9.786248,0.9383,-0.0539,-0.1137,0.95
9.802075,0.9378,-0.0314,-0.0917,0.94
9.826003,0.9539,0.0180,-0.1558,0.97
9.858568,0.9872,-0.0339,-0.1039,0.99
9.864274,1.0360,-0.0500,-0.0575,1.04
9.884685,1.1617,0.0053,0.0320,1.16
9.903014,1.2028,0.0649,-0.0287,1.20
9.927583,1.1299,-0.0735,-0.2320,1.16
9.950649,1.0458,-0.3462,-0.3674,1.16
9.968112,1.1079,-0.3208,-0.5826,1.29
9.985914,1.0893,-0.0881,-0.5703,1.23
10.002313,0.9881,0.0517,-0.5630,1.14
10.027184,0.8908,0.1954,-0.5415,1.06
10.054515,0.9314,0.5230,-0.3621,1.13
10.068472,0.9295,0.4105,-0.3034,1.06
10.085146,0.9876,0.2482,-0.2746,1.05
10.109810,1.0796,0.0038,-0.3019,1.12
10.126329,1.0673,-0.0666,-0.3596,1.13
10.152580,0.9441,0.0776,-0.3293,1.00
10.168150,0.8649,0.1011,-0.2711,0.91
10.185737,0.7970,0.1143,-0.2130,0.83
10.214605,0.7227,0.0732,-0.1025,0.73
10.225520,0.7134,0.0625,-0.0766,0.72
10.249656,0.7222,0.0424,-0.0956,0.73
10.268111,0.7818,0.0507,-0.1543,0.80
10.285756,0.8219,0.1265,-0.1768,0.85
10.309329,0.8464,0.1260,-0.2012,0.88
10.324549,0.8229,0.1304,-0.2193,0.86
10.350666,0.7486,0.1348,-0.1792,0.78
10.368797,0.6713,0.1392,-0.1098,0.69
10.392908,0.5780,0.1324,-0.0379,0.59
10.409851,0.5423,0.0898,-0.0252,0.55
10.426078,0.5345,0.0312,-0.0150,0.54
10.451083,0.5648,-0.0177,-0.0189,0.57
10.466549,0.6093,-0.0133,0.0007,0.61
10.491971,0.7373,0.1025,-0.0340,0.75
10.508876,0.8786,0.1812,-0.0516,0.90
10.538945,1.0502,0.2707,-0.0634,1.09
10.549837,0.9901,0.2771,-0.2423,1.06
10.568048,1.0043,0.1549,-0.4325,1.10
10.593611,1.2062,0.1822,-0.5904,1.36
10.608372,1.2702,0.1324,-0.6520,1.43
10.640181,1.5591,-0.2020,-0.5767,1.67
10.652447,1.8041,-0.3321,-0.5576,1.92
10.674431,2.3457,-0.3189,-0.6877,2.47
10.691851,1.8158,-0.1043,-0.5708,1.91
10.718041,1.3406,-0.0505,-0.3567,1.39
10.738272,1.0722,-0.0163,-0.2560,1.10
10.750900,0.9256,0.0160,-0.2227,0.95
10.776242,0.6621,0.0175,-0.1426,0.68
10.791817,0.5491,-0.0109,-0.1083,0.56
10.816613,0.5032,-0.0656,-0.1088,0.52
10.838357,0.5457,-0.0754,-0.1734,0.58
10.857536,0.5882,-0.0783,-0.2188,0.63
10.874439,0.5975,-0.0774,-0.2115,0.64
10.891647,0.5760,-0.0490,-0.1479,0.60
10.918228,0.5232,0.0175,-0.0971,0.53
10.938590,0.5134,0.0155,-0.1113,0.53
10.957376,0.5897,0.0023,-0.1142,0.60
10.976178,0.6171,0.0497,-0.1220,0.63
11.000072,0.6137,0.0375,-0.1083,0.62
11.016597,0.6831,0.0009,-0.0419,0.68
11.040023,0.9202,0.0229,0.0060,0.92
11.057918,1.0634,-0.0197,-0.0252,1.06
11.074377,1.0791,-0.0754,-0.0296,1.08
11.100611,0.9417,0.0688,-0.3293,1.00
11.116490,1.0962,0.0097,-0.3699,1.16
11.137990,1.3973,-0.0397,-0.5586,1.51
11.158371,1.6574,-0.0808,-0.4931,1.73
