time,gFx,gFy,gFz,TgF
2.068401,0.9441,0.2032,-0.4354,1.06
2.099017,1.0008,0.1138,-0.3542,1.07
2.112867,1.0052,0.1094,-0.3176,1.06
2.126829,0.9696,0.0908,-0.2868,1.02
2.152647,0.8542,0.0395,-0.2306,0.89
2.167543,0.8063,0.0204,-0.1773,0.83
2.198969,0.7241,0.0683,-0.1431,0.74
2.219138,0.7349,0.0913,-0.1313,0.75
2.233702,0.7642,0.1162,-0.1787,0.79
2.251192,0.8312,0.1094,-0.1998,0.86
2.277882,0.9031,0.0825,-0.2315,0.94
2.299006,0.9373,0.0673,-0.2423,0.97
2.311865,0.9114,0.0869,-0.2359,0.95
2.333259,0.8561,0.1050,-0.1817,0.88
2.351341,0.8214,0.1211,-0.1416,0.84
2.378914,0.7804,0.1446,-0.1044,0.80
2.399778,0.7916,0.1524,-0.0898,0.81
2.412055,0.8141,0.1534,-0.0868,0.83
2.434542,0.9172,0.1744,-0.1196,0.94
2.450711,0.9466,0.2213,-0.1147,0.98
2.476620,1.0316,0.2042,-0.1220,1.06
2.498830,1.0781,0.1817,-0.1137,1.10
2.513813,1.0864,0.1553,-0.0966,1.10
2.536702,1.0835,0.0845,-0.1475,1.10
2.561024,1.1553,0.0219,-0.1724,1.17
2.575447,1.2013,0.1407,-0.2579,1.24
2.597753,1.3548,0.3704,-0.4408,1.47
2.618875,1.4208,0.2140,-0.5224,1.53
2.635525,1.3255,0.1289,-0.5351,1.44
2.658810,1.1006,0.0258,-0.4975,1.21
2.678208,0.9216,-0.0871,-0.4525,1.03
2.699837,0.8112,-0.1571,-0.3542,0.90
2.716284,0.7999,-0.1703,-0.3210,0.88
2.735314,0.8532,-0.1468,-0.3518,0.93
2.758939,0.9344,-0.1101,-0.3738,1.01
2.777687,0.9554,-0.0920,-0.3552,1.02
2.798519,0.9451,-0.0529,-0.3176,1.00
2.816614,0.9304,0.0160,-0.3078,0.98
2.843492,0.8874,0.0444,-0.2609,0.93
2.859261,0.8200,0.0429,-0.2570,0.86
2.876793,0.7598,0.0341,-0.2188,0.79
2.898767,0.6929,-0.0241,-0.2139,0.73
2.916296,0.6748,-0.0979,-0.2193,0.72
2.942042,0.6977,-0.1199,-0.2389,0.75
2.959242,0.7378,-0.1194,-0.2315,0.78
2.984270,0.8053,-0.0427,-0.2076,0.83
3.005335,0.8302,-0.0011,-0.2051,0.86
3.020695,0.8107,0.0101,-0.1983,0.83
3.040963,0.8410,-0.1028,-0.2003,0.87
3.059105,0.8513,-0.1874,-0.1787,0.89
3.086079,0.8933,-0.1971,-0.1582,0.93
3.106690,0.9246,-0.1712,-0.1333,0.95
3.121805,0.9402,-0.1536,-0.1054,0.96
3.141072,0.9955,-0.1551,-0.0956,1.01
3.160294,1.0830,-0.1668,-0.1005,1.10
3.184345,1.1724,-0.2235,-0.1123,1.20
3.206013,1.1974,-0.2622,-0.2491,1.25
3.226628,1.2003,-0.3189,-0.1264,1.25
3.241457,1.1421,-0.3189,-0.2506,1.21
3.266402,1.3206,-0.2646,-0.3318,1.39
3.286011,1.3147,-0.1678,-0.4344,1.39
3.305857,1.1680,-0.0519,-0.5386,1.29
3.324440,1.0008,0.0507,-0.4955,1.12
3.350098,0.8234,0.1475,-0.4422,0.95
3.366735,0.8038,0.1739,-0.3396,0.89
3.386360,0.7945,0.1568,-0.3205,0.87
3.406671,0.8992,0.1319,-0.3186,0.96
3.425064,0.9793,0.1021,-0.2922,1.03
3.449958,0.9930,0.0771,-0.2418,1.02
3.466736,0.9759,0.0409,-0.2203,1.00
3.492373,0.8757,0.0121,-0.2012,0.90
3.506552,0.8244,0.0072,-0.1880,0.85
3.524374,0.7716,0.0527,-0.1836,0.79
3.550313,0.7281,0.1353,-0.1567,0.76
3.566627,0.7325,0.1593,-0.1631,0.77
3.584954,0.7437,0.1495,-0.1538,0.77
3.624628,0.8283,0.0708,-0.1323,0.84
3.628635,0.8439,0.0664,-0.1377,0.86
3.650369,0.8786,0.0517,-0.1817,0.90
3.668460,0.9070,0.0639,-0.1709,0.93
3.691117,0.9070,0.1260,-0.1387,0.93
3.714096,0.8723,0.1602,-0.0834,0.89
3.732585,0.8473,0.1744,-0.0502,0.87
3.750657,0.8464,0.1847,-0.0257,0.87
3.774666,0.8982,0.1812,-0.0169,0.92
3.791397,0.9383,0.1749,-0.0120,0.95
3.818394,1.0057,0.1245,-0.0208,1.01
3.832059,1.0282,0.1050,-0.0145,1.03
3.850480,1.0556,0.1231,-0.0213,1.06
3.874955,1.1045,0.1637,-0.0326,1.12
3.891174,1.0145,0.1656,-0.1514,1.04
3.919106,1.0458,0.0796,-0.3714,1.11
3.931887,1.2394,0.1808,-0.5170,1.36
3.950461,1.4887,0.3455,-0.5117,1.61
3.974007,1.4946,0.3176,-0.7248,1.69
3.992624,1.2912,0.2023,-0.5821,1.43
4.018195,1.0189,0.0258,-0.3978,1.09
4.032998,0.9114,-0.0431,-0.3103,0.96
4.050449,0.7515,-0.0964,-0.2550,0.80
4.074610,0.6259,-0.2172,-0.1983,0.69
4.092354,0.6767,-0.2504,-0.2535,0.76
4.120400,0.8610,-0.1746,-0.2868,0.92
4.134246,0.9471,-0.1399,-0.2990,1.00
4.157915,0.9950,-0.0759,-0.3019,1.04
4.174506,0.9749,-0.0358,-0.2907,1.02
4.205412,0.8425,0.0561,-0.2697,0.89
4.220502,0.8073,0.0717,-0.2560,0.85
4.234394,0.7672,0.0615,-0.2296,0.80
4.258312,0.7569,0.0087,-0.1871,0.78
4.276658,0.7965,-0.1023,-0.1592,0.82
4.305528,0.9383,-0.2074,-0.1807,0.98
4.329476,0.9524,-0.1781,-0.2203,0.99
4.340930,0.9304,-0.1566,-0.2340,0.97
4.358337,0.8493,-0.1219,-0.2286,0.89
4.375840,0.7569,-0.0896,-0.1817,0.78
4.405933,0.6665,-0.0343,-0.0854,0.67
4.422733,0.7163,-0.0143,-0.0712,0.72
4.440951,0.8688,-0.0764,-0.0873,0.88
4.458408,0.9886,-0.1717,-0.1142,1.01
4.483774,1.0859,-0.2626,-0.1582,1.13
4.505805,1.1622,-0.2392,-0.1998,1.20
4.522940,1.1861,-0.1996,-0.1704,1.21
4.540759,1.1480,-0.1937,-0.1670,1.18
4.558213,1.1392,-0.1922,-0.0067,1.16
4.583652,1.0458,-0.3184,-0.2540,1.12
4.605589,1.2047,-0.3062,-0.3254,1.28
4.622121,1.3069,-0.2934,-0.4051,1.40
4.640126,1.2609,-0.2064,-0.6104,1.42
4.658260,1.1216,0.0038,-0.6622,1.30
4.683694,0.9945,0.2047,-0.5826,1.17
4.704568,0.8772,0.2213,-0.4921,1.03
4.727275,0.9011,0.1866,-0.3528,0.99
4.740734,0.9309,0.1720,-0.3171,1.00
4.767722,0.9930,0.1006,-0.2755,1.04
4.783536,1.0258,0.0566,-0.2966,1.07
4.812551,0.9916,-0.0143,-0.3303,1.05
4.825897,0.9612,-0.0260,-0.3235,1.01
4.848127,0.8732,0.0292,-0.2819,0.92
4.865873,0.8175,0.0713,-0.2218,0.85
4.888526,0.6968,0.1045,-0.1841,0.73
4.909716,0.5887,0.1035,-0.1225,0.61
4.922610,0.5697,0.0845,-0.1039,0.59
4.949922,0.5897,0.0341,-0.0731,0.60
4.966296,0.6293,0.0194,-0.0810,0.63
4.990080,0.7285,0.0444,-0.1191,0.74
5.011945,0.8112,0.1211,-0.1563,0.83
5.024222,0.8527,0.1573,-0.1621,0.88
5.049563,0.9544,0.2096,-0.1729,0.99
5.065541,0.9964,0.2394,-0.1802,1.04
5.089861,1.0214,0.2306,-0.2003,1.07
5.113583,1.0365,0.1959,-0.1523,1.07
5.131383,1.0722,0.1710,-0.1083,1.09
5.149829,1.0820,0.1563,-0.1064,1.10
5.165230,1.0800,0.1348,-0.1602,1.10
5.189942,1.2277,0.1417,-0.1978,1.25
5.211679,1.3245,0.2873,-0.4902,1.44
5.231219,1.4423,0.1998,-0.5122,1.54
5.247988,1.3709,0.1461,-0.5518,1.48
5.274309,1.1710,0.0629,-0.4970,1.27
5.289797,0.9798,-0.0353,-0.4295,1.07
5.312105,0.7647,-0.1307,-0.3161,0.84
5.337235,0.6968,-0.1326,-0.2447,0.75
5.348938,0.7251,-0.0891,-0.2428,0.77
5.375011,0.8278,-0.0123,-0.2677,0.87
5.390133,0.8825,-0.0138,-0.2853,0.93
5.414280,0.9026,-0.0084,-0.3220,0.96
5.432099,0.9094,-0.0001,-0.3151,0.96
5.456402,0.8752,-0.0524,-0.2946,0.92
5.474201,0.8390,-0.0940,-0.2927,0.89
5.490554,0.8229,-0.0974,-0.2927,0.88
5.513944,0.8581,-0.0847,-0.2340,0.89
5.531170,0.8830,-0.0700,-0.2022,0.91
5.550798,0.9094,-0.1052,-0.2179,0.94
5.575387,0.8508,-0.1414,-0.2599,0.90
5.590590,0.8151,-0.1209,-0.2672,0.87
5.611687,0.7911,-0.0759,-0.2399,0.83
5.631359,0.7432,-0.0383,-0.1973,0.77
5.655405,0.6801,0.0189,-0.1621,0.70
5.674121,0.6924,0.0268,-0.1176,0.70
5.697930,0.7598,-0.1204,-0.1401,0.78
5.725029,0.8630,-0.1883,-0.1323,0.89
5.738900,0.9109,-0.2098,-0.1382,0.94
5.756815,0.9808,-0.1981,-0.1343,1.01
5.781540,1.1211,-0.1800,-0.1343,1.14
5.796825,1.1935,-0.1541,-0.1440,1.21
5.813226,1.2125,-0.1116,-0.1479,1.23
5.837582,1.2150,-0.1434,-0.2496,1.25
5.855229,1.2785,-0.1903,-0.2408,1.31
5.881331,1.3528,-0.2934,-0.3352,1.42
5.899239,1.3807,-0.3179,-0.4906,1.50
5.915515,1.3035,-0.2186,-0.5625,1.44
5.937852,1.0409,-0.0862,-0.6114,1.21
5.955195,0.8317,0.0424,-0.5962,1.02
5.979578,0.7530,0.1319,-0.4310,0.88
5.997211,0.8068,0.0786,-0.3875,0.90
6.016624,0.9265,0.0693,-0.3098,0.98
6.037273,0.9040,0.1055,-0.2848,0.95
6.065398,0.8596,0.0937,-0.2276,0.89
6.080024,0.8459,0.0673,-0.2105,0.87
6.105739,0.8205,0.0419,-0.2135,0.85
6.119267,0.8190,0.0390,-0.2218,0.85
6.139159,0.8014,0.0649,-0.2164,0.83
6.163626,0.7510,0.1255,-0.2125,0.79
6.179324,0.7378,0.1397,-0.1998,0.78
6.205298,0.7696,0.1289,-0.1558,0.80
6.227030,0.8385,0.0713,-0.1577,0.86
6.245616,0.8625,0.0581,-0.2076,0.89
6.262544,0.8664,0.0683,-0.2066,0.89
6.280961,0.8610,0.0825,-0.2193,0.89
6.305795,0.8811,0.1094,-0.1587,0.90
6.335761,0.8513,0.2243,-0.1509,0.89
6.345688,0.8405,0.2350,-0.1489,0.89
6.362481,0.8557,0.2345,-0.1299,0.90
6.388608,0.9260,0.2164,-0.1215,0.96
6.405606,1.0165,0.1905,-0.1245,1.04
6.434345,1.2052,0.1558,-0.1411,1.22
6.447581,1.2062,0.1480,-0.2648,1.24
6.464738,1.3572,0.1348,-0.3054,1.40
6.488600,1.2986,0.2008,-0.5112,1.41
6.505246,1.4218,0.2032,-0.5219,1.53
6.536429,1.2326,0.1309,-0.4760,1.33
6.546967,1.1646,0.0859,-0.4383,1.25
6.565237,0.9798,-0.0295,-0.4051,1.06
6.589239,0.8063,-0.1248,-0.3665,0.89
6.605271,0.7882,-0.1131,-0.3391,0.87
6.645471,0.8747,-0.0568,-0.3063,0.93
6.647897,0.8786,-0.0583,-0.3029,0.93
6.672140,0.9070,-0.0730,-0.2824,0.95
6.687078,0.8884,-0.0573,-0.2623,0.93
6.712557,0.8488,-0.0275,-0.2584,0.89
6.729558,0.8273,-0.0295,-0.2501,0.86
6.755353,0.7862,-0.0045,-0.2320,0.82
6.773213,0.7349,-0.0050,-0.2086,0.76
6.788893,0.7349,-0.0216,-0.1890,0.76
6.819621,0.8058,-0.0930,-0.1475,0.82
6.833479,0.8478,-0.0964,-0.1465,0.87
6.855049,0.8273,-0.0735,-0.1792,0.85
6.872999,0.7755,-0.0651,-0.1846,0.80
6.898605,0.7193,-0.0607,-0.1543,0.74
6.919688,0.7403,-0.0563,-0.1137,0.75
6.937692,0.8297,-0.1008,-0.1284,0.85
6.955050,0.9270,-0.1184,-0.1827,0.95
6.972213,1.0023,-0.1038,-0.1949,1.03
6.997298,1.1113,-0.0974,-0.1905,1.13
7.019392,1.1553,-0.1468,-0.1690,1.18
7.039484,1.1773,-0.2157,-0.2174,1.22
7.054312,1.2194,-0.2514,-0.2575,1.27
7.079634,1.1343,-0.3076,-0.2804,1.21
7.097412,1.1617,-0.2622,-0.4525,1.27
7.119550,1.2761,-0.1219,-0.3367,1.33
7.135841,1.2067,-0.0691,-0.5420,1.32
7.155044,1.0761,0.1035,-0.5738,1.22
7.181531,0.8605,0.2996,-0.4814,1.03
7.197390,0.8390,0.3382,-0.3904,0.99
7.219512,0.8581,0.2961,-0.2848,0.95
7.238164,0.9221,0.2414,-0.2350,0.98
7.256013,0.9759,0.1495,-0.2056,1.01
7.280811,1.0497,0.0238,-0.1890,1.07
7.296242,1.0888,-0.0573,-0.1998,1.11
7.318152,1.0448,-0.1023,-0.2824,1.09
7.337026,1.0297,-0.0231,-0.3093,1.08
7.363006,0.9045,0.1944,-0.2707,0.96
7.379666,0.8356,0.2683,-0.2413,0.91
7.398537,0.7750,0.2839,-0.2198,0.85
7.432989,0.7227,0.2057,-0.1792,0.77
7.437430,0.7320,0.2013,-0.1875,0.78
7.463097,0.6611,0.1500,-0.1636,0.70
7.482423,0.6806,0.0693,-0.1528,0.70
7.506280,0.7017,0.0326,-0.1406,0.72
7.533475,0.6772,0.1856,-0.1108,0.71
7.539075,0.6738,0.2160,-0.1201,0.72
7.563098,0.6997,0.2820,-0.1499,0.77
7.581023,0.7510,0.2937,-0.1543,0.82
7.605297,0.8649,0.2820,-0.1411,0.92
7.632576,0.9598,0.2507,-0.1665,1.01
7.646237,1.0018,0.2267,-0.1367,1.04
7.662610,1.0488,0.2072,-0.1186,1.08
7.688314,1.1500,0.2116,-0.0854,1.17
7.705024,1.2096,0.2223,-0.0868,1.23
7.725403,1.2409,0.3035,-0.1885,1.29
7.745850,1.2477,0.4677,-0.2995,1.37
7.762813,1.3303,0.4252,-0.3767,1.45
7.788037,1.3993,0.2409,-0.5498,1.52
7.804967,1.1749,0.1988,-0.6168,1.34
7.826240,0.8381,0.1549,-0.6070,1.05
7.846569,0.6083,0.1329,-0.4701,0.78
7.870351,0.6973,0.1490,-0.3591,0.80
7.888771,0.8791,0.1260,-0.4339,0.99
7.904952,0.9837,0.0849,-0.4447,1.08
7.925251,0.9647,0.0429,-0.3953,1.04
7.944915,0.9446,0.0321,-0.3870,1.02
7.970608,0.9710,0.0977,-0.3611,1.04
7.988080,0.9911,0.1265,-0.3323,1.05
8.004999,0.9798,0.1030,-0.3391,1.04
8.038679,0.8654,0.0048,-0.3239,0.92
8.047760,0.8087,0.0057,-0.3034,0.86
8.069867,0.7144,0.0101,-0.2413,0.75
8.086343,0.6753,0.0175,-0.2242,0.71
8.113903,0.6679,0.0468,-0.2589,0.72
8.129515,0.6689,0.0351,-0.2594,0.72
8.146100,0.7051,0.0145,-0.2594,0.75
8.170695,0.7608,-0.0241,-0.2692,0.81
8.187881,0.7945,-0.0309,-0.2770,0.84
8.212927,0.8312,-0.0735,-0.2560,0.87
8.236306,0.8679,-0.1238,-0.2095,0.90
8.254074,0.9124,-0.1473,-0.1748,0.94
8.270786,0.9309,-0.1439,-0.1567,0.95
8.287927,0.9285,-0.1082,-0.1362,0.94
8.312112,0.9397,-0.0446,-0.0942,0.95
8.339887,0.9896,-0.0172,-0.1010,0.99
8.354444,1.0253,-0.0055,-0.0956,1.03
8.369659,1.0395,0.0018,-0.1235,1.05
8.388660,1.0620,0.0116,-0.1489,1.07
8.412252,1.0688,-0.0739,-0.1039,1.08
8.437876,1.0796,-0.1341,-0.0404,1.09
8.454493,1.0913,-0.1043,0.0090,1.10
8.471882,1.0038,-0.0876,0.0305,1.01
8.495945,0.8791,0.0688,-0.3186,0.94
8.513844,0.9901,0.0708,-0.5444,1.13
8.540427,1.1744,0.0991,-0.6554,1.35
8.552398,1.1632,0.1495,-0.6666,1.35
8.570887,1.0752,0.2365,-0.6847,1.30
8.597539,0.9451,0.3880,-0.5361,1.15
8.614285,0.9036,0.3968,-0.3821,1.06
8.651474,0.7950,0.0463,-0.1421,0.81
8.656455,0.7936,0.0185,-0.1279,0.80
8.679907,0.8073,-0.1478,-0.1313,0.83
8.696553,0.8366,-0.1663,-0.1905,0.87
8.724500,0.8718,0.0815,-0.2467,0.91
8.739750,0.8591,0.1441,-0.2330,0.90
8.752410,0.8381,0.1617,-0.2154,0.88
8.778467,0.8029,0.1739,-0.1783,0.84
8.798002,0.8033,0.1739,-0.1719,0.84
8.824756,0.8332,0.1651,-0.1753,0.87
8.838740,0.8547,0.1495,-0.1827,0.89
8.853685,0.8899,0.1182,-0.1973,0.92
8.878530,0.9392,0.0722,-0.2022,0.96
8.895603,0.9593,0.0532,-0.1827,0.98
8.924620,0.9549,0.0820,-0.1543,0.97
8.941063,0.9495,0.1353,-0.1191,0.97
8.962218,0.9476,0.1788,-0.0727,0.97
8.978336,0.9314,0.1739,-0.0472,0.95
8.996643,0.9163,0.1089,-0.0375,0.92
9.025859,0.9480,0.0512,-0.1108,0.96
9.039329,1.0356,0.0155,-0.0966,1.04
9.060713,1.2238,0.0766,0.0364,1.23
9.078403,1.3264,0.0757,0.0838,1.33
9.103785,1.2614,0.1695,-0.2345,1.29
9.124734,1.2614,0.3035,-0.3034,1.33
9.142252,1.2384,0.3470,-0.4183,1.35
9.161347,1.1935,0.3690,-0.5943,1.38
9.180689,1.0155,0.2912,-0.6310,1.23
9.203589,0.6973,0.1343,-0.4941,0.87
9.224546,0.5770,-0.0099,-0.3630,0.68
9.245835,0.5389,-0.1018,-0.2594,0.61
9.261551,0.6909,-0.1737,-0.3083,0.78
9.287785,1.0463,0.0361,-0.3293,1.10
9.303855,1.1431,0.1534,-0.3894,1.22
9.325920,1.1529,0.1089,-0.4188,1.23
9.344239,1.0390,0.0585,-0.3826,1.11
9.361767,0.9378,0.0576,-0.3557,1.00
9.388250,0.8297,0.0243,-0.3044,0.88
9.404376,0.7618,-0.0343,-0.2501,0.80
9.425390,0.7241,-0.0554,-0.2115,0.76
9.451417,0.7359,-0.0911,-0.1871,0.76
9.461926,0.7642,-0.1091,-0.1851,0.79
9.487774,0.8835,-0.1258,-0.1871,0.91
9.504291,0.9823,-0.1566,-0.2286,1.02
9.525711,1.0184,-0.1189,-0.1572,1.04
9.544490,1.0644,-0.1351,-0.1856,1.09
9.569837,1.0136,-0.0402,-0.2115,1.04
9.585947,0.9608,-0.0026,-0.2012,0.98
9.603367,0.9329,-0.0011,-0.1245,0.94
9.625522,0.9661,-0.0554,-0.1362,0.98
9.645690,1.0199,-0.1184,-0.1230,1.03
9.670440,1.0546,-0.1913,-0.1113,1.08
9.686316,1.0272,-0.2045,-0.1308,1.06
9.705291,0.8635,-0.1243,-0.2873,0.92
9.734869,0.9466,0.0537,-0.6984,1.18
9.745014,1.0678,0.1377,-0.6759,1.27
9.770127,1.1583,0.4218,-0.4002,1.30
9.786075,1.0380,0.4619,-0.5283,1.25
9.812950,1.0316,0.1241,-0.5918,1.20
9.832874,1.0214,0.0453,-0.4378,1.11
9.853622,0.9774,-0.0407,-0.3689,1.05
9.869947,0.9568,-0.0197,-0.3425,1.02
9.887440,0.9549,0.1177,-0.3215,1.01
9.911764,0.8996,0.1549,-0.3411,0.97
9.940956,0.7804,0.1597,-0.3318,0.86
9.951697,0.7520,0.1514,-0.3005,0.82
9.969876,0.7721,0.1358,-0.2384,0.82
9.995533,0.7706,0.1602,-0.2384,0.82
10.011562,0.8219,0.1500,-0.2682,0.88
10.032349,0.8860,0.2145,-0.2760,0.95
10.053340,0.9304,0.1979,-0.2555,0.98
10.068862,0.9876,0.1563,-0.2584,1.03
10.094935,0.9920,0.1104,-0.2770,1.04
10.112781,0.9725,0.0761,-0.2707,1.01
10.132607,0.9427,0.0757,-0.2623,0.98
10.151853,0.9568,0.1612,-0.2037,0.99
10.169335,0.9593,0.1754,-0.1621,0.99
10.193935,0.9549,0.1475,-0.1127,0.97
10.213258,0.9661,0.1646,-0.0961,0.98
10.231791,1.0209,0.1881,-0.1303,1.05
10.254100,1.0243,0.2047,-0.2394,1.07
10.277196,1.3059,0.2570,-0.2555,1.36
10.295391,1.2785,0.3357,-0.4163,1.39
10.311392,1.4276,0.3069,-0.5434,1.56
10.349205,1.2585,0.1162,-0.5601,1.38
10.353858,1.2179,0.1025,-0.5537,1.34
10.377496,0.9089,0.0238,-0.4466,1.01
10.395901,0.7398,-0.0583,-0.3342,0.81
10.419544,0.6141,-0.0754,-0.2115,0.65
10.448379,0.8029,-0.0221,-0.2848,0.85
10.454411,0.8796,-0.0270,-0.2931,0.93
10.478972,1.0087,-0.0055,-0.3259,1.06
10.494998,1.0424,0.0219,-0.3415,1.10
10.519769,1.0434,0.0517,-0.3621,1.11
10.547028,0.9515,0.0361,-0.3327,1.01
10.560265,0.8820,0.0277,-0.2726,0.92
10.577869,0.7652,0.0082,-0.2227,0.80
10.595561,0.6689,-0.0177,-0.1660,0.69
10.619658,0.5623,-0.0759,-0.1299,0.58
10.648163,0.5574,-0.1385,-0.1455,0.59
10.660110,0.6195,-0.1595,-0.1709,0.66
10.678926,0.7432,-0.1223,-0.2105,0.78
10.704481,0.9383,-0.0979,-0.2824,0.98
10.719707,0.9588,-0.0412,-0.3049,1.01
10.746590,0.9847,0.0908,-0.2570,1.02
10.759877,0.9759,0.0893,-0.2540,1.01
10.777074,0.8933,-0.0681,-0.2438,0.93
10.803590,0.9011,-0.1546,-0.1049,0.92
10.820013,0.9089,-0.1649,-0.0590,0.93
10.845234,0.9818,-0.1566,-0.0159,0.99
10.859143,1.0204,-0.1522,-0.0125,1.03
10.885832,1.1226,-0.1194,-0.0648,1.13
10.903996,1.1636,-0.0969,-0.2408,1.19
10.919597,1.2458,-0.0945,-0.1827,1.26
10.948092,1.2702,-0.1067,-0.4202,1.34
10.959518,1.3206,-0.1233,-0.3591,1.37
10.985405,1.3044,-0.1463,-0.4647,1.39
11.002720,1.1666,-0.1131,-0.5288,1.29
11.033170,0.9666,-0.0637,-0.5420,1.11
11.045811,0.9163,-0.0226,-0.5019,1.04
11.062398,0.8728,0.0463,-0.4476,0.98
11.085410,0.8928,0.1798,-0.4212,1.00
